extractant,extractant_name,chemotype,split_seed,n_cells,sd_obs,sd_pred,range_obs,range_pred,corr,slope_pred_on_obs,acid_slope_obs,acid_slope_pred,rms_within_err,mean_abs_drz,arm
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,DMDPhPDA,sc077,130363,10,0.2720416037053897,0.0030476417604766845,0.7979222450640269,0.006772824424660928,0.8417798735249836,0.009430335142641617,-0.7734658863948339,-0.01094529334442461,0.25565229665935746,1.2264927656690603,X_ENS_DIRECT+PHYSICS
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,DMDPhPDA,sc077,155921,10,0.2720416037053897,0.0069096306778874345,0.7979222450640269,0.01996001711546508,0.8213820493036748,0.020862421515059893,-0.7734658863948339,-0.020089059259909538,0.2527247826288028,1.2264927656690603,X_ENS_DIRECT+PHYSICS
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,DMDPhPDA,sc077,196613,10,0.2720416037053897,0.005103364291871064,0.7979222450640269,0.012380343714391652,0.3208169495790385,0.0060183653617986305,-0.7734658863948339,-0.006621011816133437,0.2565690793763779,1.2264927656690603,X_ENS_DIRECT+PHYSICS
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,DMDPhPDA,sc077,262147,10,0.2720416037053897,0.0044829493318932255,0.7979222450640269,0.011188075491950715,0.9119585744032438,0.015028084036229794,-0.7734658863948339,-0.015237273351713918,0.25420884648696407,1.2264927656690603,X_ENS_DIRECT+PHYSICS
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,T2EHDGA,sc009,104729,4,0.04082267461379379,0.003130894651635955,0.08196700658639061,0.0070171932939445125,0.38696319050261796,0.029678138313733126,0.2252782134700044,0.007268119878967986,0.034395238521195665,1.2197602841934114,M_LOWRANK_K2
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,T2EHDGA,sc009,130363,4,0.04082267461379379,0.010331732502965598,0.08196700658639061,0.024360745083874646,-0.5288578006813769,-0.13384760749851435,0.2252782134700044,-0.015891947285138826,0.04079841046653319,1.2197602841934114,M_LOWRANK_K2
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,T2EHDGA,sc009,155921,4,0.04082267461379379,0.001369121204174506,0.08196700658639061,0.0028646904611177026,0.4250894699394591,0.014256758345000311,0.2252782134700044,0.0052293631354731265,0.03486596918904167,1.2197602841934114,M_LOWRANK_K2
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,T2EHDGA,sc009,196613,4,0.04082267461379379,0.002744968236507793,0.08196700658639061,0.005906055471651683,-0.9928993052886738,-0.06676380420569264,0.2252782134700044,-0.014944679353525336,0.03771486582783965,1.2197602841934114,M_LOWRANK_K2
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,T2EHDGA,sc009,262147,4,0.04082267461379379,0.005682106861257741,0.08196700658639061,0.01381494160952379,0.4397030846964592,0.061202259237217095,0.2252782134700044,0.02018915937188969,0.033482731762044825,1.2197602841934114,M_LOWRANK_K2
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,104729,12,0.1930890364679906,0.006469732448433952,0.7173987791384324,0.024073904952043278,0.03812190348842119,0.0012773305025839403,0.13458013192277798,-0.007068116528795009,0.18473626642865723,0.9652971570555547,M_LOWRANK_K2
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,130363,12,0.1930890364679906,0.013963858482824837,0.7173987791384324,0.052169698254171726,-0.25765045173132234,-0.0186328261398133,0.13458013192277798,-0.01097463459361824,0.18875586114791834,0.9652971570555547,M_LOWRANK_K2
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,155921,12,0.1930890364679906,0.0287977363192026,0.7173987791384324,0.08471792356582963,-0.379241311087525,-0.056560908261913435,0.13458013192277798,-0.07166910893165085,0.19698408083961536,0.9652971570555547,M_LOWRANK_K2
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,196613,12,0.1930890364679906,0.01486388948694847,0.7173987791384324,0.04230912593141917,-0.3283217497557094,-0.02527403053947861,0.13458013192277798,-0.03686176459636285,0.19001711532678323,0.9652971570555547,M_LOWRANK_K2
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,262147,12,0.1930890364679906,0.010833016937205989,0.7173987791384324,0.027921658427811136,0.13552493779397165,0.007603455760054145,0.13458013192277798,0.022428724940077166,0.1837506049560024,0.9652971570555547,M_LOWRANK_K2
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,104729,8,0.9351176584667671,0.1352488439676828,2.9078424473739286,0.31537741700315824,0.5160930487690419,0.07464407028760066,1.8250926102648148,0.10471101915524568,0.8166510179874777,1.0844417373689088,M_LOWRANK_K2
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,130363,8,0.9351176584667671,0.12745085934785125,2.9078424473739286,0.2677350499265314,0.4281974643714926,0.05836071462301148,1.8250926102648148,0.04895420074838848,0.8306891699783081,1.0844417373689088,M_LOWRANK_K2
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,155921,8,0.9351176584667671,0.17611462404644448,2.9078424473739286,0.36993104435128055,0.4426166573426075,0.08335984835576439,1.8250926102648148,0.08330713686867468,0.8153005039912571,1.0844417373689088,M_LOWRANK_K2
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,196613,8,0.9351176584667671,0.20675063219105913,2.9078424473739286,0.42050557883727135,0.4431244044991782,0.09797296622513485,1.8250926102648148,0.08892864492385885,0.8078465494027476,1.0844417373689088,M_LOWRANK_K2
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,262147,8,0.9351176584667671,0.1145575431705042,2.9078424473739286,0.2463041752165846,0.476403627312328,0.05836231260128252,1.8250926102648148,0.06561830968454985,0.8290426993057248,1.0844417373689088,M_LOWRANK_K2
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,104729,6,0.4696530404470176,0.13133002109719122,1.2731636219282607,0.2746141076370645,0.31269908943988095,0.08744067317039958,0.03553380947054091,0.04714505430291518,0.407479323127752,0.8288261266412142,M_LOWRANK_K2
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,130363,6,0.4696530404470176,0.10571461606356788,1.2731636219282607,0.24167759480993578,0.08506482252812654,0.01914731574082281,0.03553380947054091,0.03173308727206513,0.4313764396607715,0.8288261266412142,M_LOWRANK_K2
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,155921,6,0.4696530404470176,0.06291833530826356,1.2731636219282607,0.16471076094640644,0.000321559848949565,4.30786317887949e-05,0.03553380947054091,0.02645981827315665,0.43254449796976147,0.8288261266412142,M_LOWRANK_K2
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,196613,6,0.4696530404470176,0.16713526515166474,1.2731636219282607,0.40819144313767264,-0.08078322232758949,-0.028748297404135925,0.03553380947054091,0.047183004192012885,0.46653905509955557,0.8288261266412142,M_LOWRANK_K2
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,262147,6,0.4696530404470176,0.11056521393338906,1.2731636219282607,0.2423606410879693,0.15774758408468012,0.037136766676091594,0.03553380947054091,0.03514085771783826,0.42467226205614933,0.8288261266412142,M_LOWRANK_K2
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,sc027,104729,5,0.06465310258226671,0.0030273511653498256,0.16741408545839392,0.0071417517201398245,0.31249723782056776,0.014632536402733685,-0.08640527566940233,-0.0138383999398823,0.05703935365312274,0.8739942092493049,M_LOWRANK_K2
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,sc027,130363,5,0.06465310258226671,0.003700125883234331,0.16741408545839392,0.00928320259375516,0.7802741825913767,0.044655439317118725,-0.08640527566940233,0.00447085753861963,0.055283943550159406,0.8739942092493049,M_LOWRANK_K2
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,sc027,155921,5,0.06465310258226671,0.00404429114075199,0.16741408545839392,0.009548589338470276,0.16575281981373152,0.01036845308195901,-0.08640527566940233,0.016787616072423656,0.057338986427481725,0.8739942092493049,M_LOWRANK_K2
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,sc027,196613,5,0.06465310258226671,0.006298962457377303,0.16741408545839392,0.014169817284382491,0.1747158050905327,0.017022049260131757,-0.08640527566940233,0.026181281192781056,0.05711318911631137,0.8739942092493049,M_LOWRANK_K2
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,sc027,262147,5,0.06465310258226671,0.0015587451339088788,0.16741408545839392,0.004047770155105768,-0.0643131249939457,-0.0015505484907427096,-0.08640527566940233,0.007023634644430957,0.05793386587274879,0.8739942092493049,M_LOWRANK_K2
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,104729,20,0.0961102067070656,0.02246561650108477,0.4436245241812457,0.09380861300736487,-0.5905150289955677,-0.13803200132505902,-0.10404262267836506,0.01901745054914564,0.10806169565638885,0.8705748960844092,M_LOWRANK_K2
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,130363,20,0.0961102067070656,0.01882519100703539,0.4436245241812457,0.08322970405140756,-0.21857121055193268,-0.04281173590459593,-0.10404262267836506,-0.0035330213509883962,0.09931442218127165,0.8705748960844092,M_LOWRANK_K2
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,155921,20,0.0961102067070656,0.027835594844961332,0.4436245241812457,0.12616797114754752,-0.1382787549302936,-0.04004851856824061,-0.10404262267836506,-0.006637520028208612,0.10106566754127196,0.8705748960844092,M_LOWRANK_K2
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,196613,20,0.0961102067070656,0.022617634875877868,0.4436245241812457,0.10284232078344824,-0.1269711366003345,-0.029880143907654064,-0.10404262267836506,-0.005902699658837719,0.09892273764716035,0.8705748960844092,M_LOWRANK_K2
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,262147,20,0.0961102067070656,0.017966034309445284,0.4436245241812457,0.07168002970017373,-0.5988297488116551,-0.11194020053934318,-0.10404262267836506,0.013646937717504496,0.10510268007573312,0.8705748960844092,M_LOWRANK_K2
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,104729,23,0.2789781649404835,0.018962085150765765,1.0539838473523833,0.09030676283078962,-0.41906518113670577,-0.028483769151361842,-0.34783323137346117,-0.020316384882061375,0.2811224436926372,1.248266688360875,M_LOWRANK_K2
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,130363,23,0.2789781649404835,0.0136015503210321,1.0539838473523833,0.0547241254916595,0.16309916404838126,0.007951882139577359,-0.34783323137346117,0.008094613788115747,0.27099438833594947,1.248266688360875,M_LOWRANK_K2
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,155921,23,0.2789781649404835,0.020364731732881607,1.0539838473523833,0.07488053059478292,0.21374658036755703,0.0156029837279012,-0.34783323137346117,-0.004194739651800031,0.2692926270427971,1.248266688360875,M_LOWRANK_K2
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,196613,23,0.2789781649404835,0.008756259960198812,1.0539838473523833,0.0362529311260813,-0.19984591247161546,-0.006272543809863889,-0.34783323137346117,0.0036492397925452164,0.27468566021515,1.248266688360875,M_LOWRANK_K2
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,262147,23,0.2789781649404835,0.03423909578961044,1.0539838473523833,0.13623634310356522,-0.7649090334831968,-0.09387757523373488,-0.34783323137346117,0.015516565074193026,0.29923857383900804,1.248266688360875,M_LOWRANK_K2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,104729,53,0.4542719300167422,0.08007607483834289,2.401049131971475,0.27398387565790694,0.29353068920019804,0.05174166370983838,-0.11003828744039575,-0.01787588888646057,0.43336859240986364,1.1071935802043962,M_LOWRANK_K2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,130363,53,0.4542719300167422,0.09029091789182901,2.401049131971475,0.2548043648304522,0.3509113277006287,0.06974700346456028,-0.11003828744039575,-0.016501663277499225,0.4268778689021285,1.1071935802043962,M_LOWRANK_K2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,155921,53,0.4542719300167422,0.1267405924320659,2.401049131971475,0.5211211566521963,0.34273857127812024,0.09562309863941598,-0.11003828744039575,-0.0244738083358349,0.4236837874728287,1.1071935802043962,M_LOWRANK_K2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,196613,53,0.4542719300167422,0.1585084454051511,2.401049131971475,0.5345449053796536,0.366316688158192,0.12781835048399012,-0.11003828744039575,-0.0240748178914028,0.41876201086151177,1.1071935802043962,M_LOWRANK_K2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,sc009,262147,53,0.4542719300167422,0.07560250930997942,2.401049131971475,0.22996252987992538,0.3510935461000737,0.058430977865452365,-0.11003828744039575,-0.015171081069380374,0.42943716277562627,1.1071935802043962,M_LOWRANK_K2
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,C5BTBP,sc061,104729,16,0.15148132836038922,0.00705101831115819,0.572949504824444,0.02501920602411628,0.77123878695962,0.03589893796145011,-0.38442512838403065,-0.012350039590191328,0.1414725892465838,1.22530035407756,M_LOWRANK_K2
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,C5BTBP,sc061,130363,16,0.15148132836038922,0.003939457429532692,0.572949504824444,0.013827687901182995,0.6740425789190706,0.01752930261495073,-0.38442512838403065,-0.007439005612424916,0.14412766680160963,1.22530035407756,M_LOWRANK_K2
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,C5BTBP,sc061,155921,16,0.15148132836038922,0.008244544595794311,0.572949504824444,0.031114286982864225,0.7090071943675628,0.03858852768174458,-0.38442512838403065,-0.010386346890744686,0.14112366548725605,1.22530035407756,M_LOWRANK_K2
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,C5BTBP,sc061,196613,16,0.15148132836038922,0.005884359941159286,0.572949504824444,0.01906262863885194,0.892672890449249,0.03467627762427204,-0.38442512838403065,-0.013749655782416274,0.14160844018117938,1.22530035407756,M_LOWRANK_K2
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,C5BTBP,sc061,262147,16,0.15148132836038922,0.0039936482456899855,0.572949504824444,0.01310260844205069,-0.3758228467406903,-0.009908179897957692,-0.38442512838403065,0.00442341230755843,0.14816774702168978,1.22530035407756,M_LOWRANK_K2
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,TBDGA,sc009,104729,6,0.3795970571334645,0.008543651671812102,0.903197471211722,0.023455687627446986,0.446140400178274,0.01004135333563955,0.8284465208889924,0.04274537021544908,0.34311456265077006,1.1386424128464625,M_LOWRANK_K2
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,TBDGA,sc009,130363,6,0.3795970571334645,0.029485759944078527,0.903197471211722,0.09034956621221521,-0.004579227472794361,-0.00035569823172956327,0.8284465208889924,0.13419300629107414,0.3476898087532855,1.1386424128464625,M_LOWRANK_K2
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,TBDGA,sc009,155921,6,0.3795970571334645,0.028270992733033906,0.903197471211722,0.08097712107559663,-0.5566745074595643,-0.04145906997777708,0.8284465208889924,0.06825791824429542,0.3615259040043937,1.1386424128464625,M_LOWRANK_K2
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,TBDGA,sc009,196613,6,0.3795970571334645,0.033008247516929025,0.903197471211722,0.09807724217360458,-0.4835047393491395,-0.04204364552392528,0.8284465208889924,0.09316398138957743,0.3620542524541783,1.1386424128464625,M_LOWRANK_K2
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,TBDGA,sc009,262147,6,0.3795970571334645,0.010389070966638669,0.903197471211722,0.03177871582668443,-0.013207368577323022,-0.000361468264449954,0.8284465208889924,0.04578834374369133,0.3467780622416383,1.1386424128464625,M_LOWRANK_K2
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,DMDPDGA,sc076,104729,6,0.7497341365983783,0.06477461184251117,2.0354623183673617,0.18561040207629464,-0.023685897299952078,-0.0020463851502174274,-2.803773116153134,0.04067595334300244,0.6883540618308271,0.8508937923030334,M_LOWRANK_K2
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,DMDPDGA,sc076,130363,6,0.7497341365983783,0.051722787917968326,2.0354623183673617,0.1309225179342236,-0.09614815094550215,-0.0066330852195450336,-2.803773116153134,0.011114561273933884,0.6905513821679077,0.8508937923030334,M_LOWRANK_K2
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,DMDPDGA,sc076,155921,6,0.7497341365983783,0.03818540242815196,2.0354623183673617,0.09557054262210159,-0.22548118455149208,-0.01148419066409327,-2.803773116153134,0.03154713276677926,0.6931029005987726,0.8508937923030334,M_LOWRANK_K2
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,DMDPDGA,sc076,196613,6,0.7497341365983783,0.0710016493039496,2.0354623183673617,0.21088974732009508,-0.07743721118462255,-0.007333492558511777,-2.803773116153134,0.08758771883706333,0.6924514669082124,0.8508937923030334,M_LOWRANK_K2
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,DMDPDGA,sc076,262147,6,0.7497341365983783,0.0666140415357045,2.0354623183673617,0.19107995228459945,-0.05005628372619042,-0.004447511725140652,-2.803773116153134,0.04279377294080185,0.69013199832735,0.8508937923030334,M_LOWRANK_K2
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,DMDPhPDA,sc077,104729,10,0.2720416037053897,0.002668040126002962,0.7979222450640269,0.008115564349852222,0.6029130208414869,0.00591305193832331,-0.7734658863948339,-0.009374741705852653,0.2565632245618261,1.2264927656690603,M_LOWRANK_K2
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,DMDPhPDA,sc077,130363,10,0.2720416037053897,0.0006670040747943822,0.7979222450640269,0.0016887578645960327,0.4781796378762132,0.0011724227566770767,-0.7734658863948339,-0.002390205076851889,0.257779344450441,1.2264927656690603,M_LOWRANK_K2
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,DMDPhPDA,sc077,155921,10,0.2720416037053897,0.002239919588549799,0.7979222450640269,0.006212112170160697,0.5146562177272282,0.004237545021623199,-0.7734658863948339,-0.008071263073997864,0.25699415294585226,1.2264927656690603,M_LOWRANK_K2
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,DMDPhPDA,sc077,196613,10,0.2720416037053897,0.0004982730639961631,0.7979222450640269,0.0014498873589522954,-0.8536208183225051,-0.0015634971079538816,-0.7734658863948339,0.0007443897324406662,0.25848495249357484,1.2264927656690603,M_LOWRANK_K2
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,DMDPhPDA,sc077,262147,10,0.2720416037053897,0.0005507694984087373,0.7979222450640269,0.0016569575606932008,0.5509042871616011,0.0011153488061324986,-0.7734658863948339,-0.0019271776252224426,0.25779384392262406,1.2264927656690603,M_LOWRANK_K2
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,T2EHDGA,sc009,104729,4,0.04082267461379379,0.006825888208054302,0.08196700658639061,0.0141717266864686,0.8802364824286926,0.14718280667673317,0.2252782134700044,0.036047166261359155,0.03028026507023507,1.2197602841934114,M_PHYSICS_radius+radius_sq
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,T2EHDGA,sc009,130363,4,0.04082267461379379,0.009110147134453154,0.08196700658639061,0.016125233724054833,-0.9676025715687991,-0.21593396018418726,0.2252782134700044,-0.05239111360061503,0.043033615727148124,1.2197602841934114,M_PHYSICS_radius+radius_sq
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,T2EHDGA,sc009,155921,4,0.04082267461379379,0.0021099641368292543,0.08196700658639061,0.004392051137439512,-0.9663457157261746,-0.04994662459651337,0.2252782134700044,-0.011793180108766253,0.03712223614268514,1.2197602841934114,M_PHYSICS_radius+radius_sq
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,T2EHDGA,sc009,196613,4,0.04082267461379379,0.0025068794749335144,0.08196700658639061,0.005431090487033885,0.15739847233674317,0.009665682207739898,0.2252782134700044,0.006131985985104126,0.03507733955595357,1.2197602841934114,M_PHYSICS_radius+radius_sq
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,T2EHDGA,sc009,262147,4,0.04082267461379379,0.00780207385349398,0.08196700658639061,0.018198548537482262,-0.1182096400437162,-0.022592354629903656,0.2252782134700044,0.007082565753483014,0.03676951542683523,1.2197602841934114,M_PHYSICS_radius+radius_sq
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,104729,12,0.1930890364679906,0.002171879347750378,0.7173987791384324,0.007101861371331647,-0.0774992281715702,-0.0008717168836271199,0.13458013192277798,0.0005229223005424696,0.18504144485491425,0.9652971570555547,M_PHYSICS_radius+radius_sq
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,130363,12,0.1930890364679906,0.009296519927795977,0.7173987791384324,0.030476043908891137,-0.2100820002174056,-0.010114668016462729,0.13458013192277798,-0.0012886035066351073,0.1869412143593718,0.9652971570555547,M_PHYSICS_radius+radius_sq
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,155921,12,0.1930890364679906,0.02395555583121217,0.7173987791384324,0.07498474181093495,-0.26237716309748804,-0.032551774530497304,0.13458013192277798,-0.05927647203429073,0.19216524406956928,0.9652971570555547,M_PHYSICS_radius+radius_sq
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,196613,12,0.1930890364679906,0.018286359190367505,0.7173987791384324,0.058265114597848944,-0.19553417937795128,-0.018517924702015756,0.13458013192277798,-0.019789950457583173,0.18907328226354708,0.9652971570555547,M_PHYSICS_radius+radius_sq
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,262147,12,0.1930890364679906,0.004051199159866112,0.7173987791384324,0.01615778713970828,-0.18319258511417494,-0.003843561812124377,0.13458013192277798,-0.0003146130268937267,0.1856184014610965,0.9652971570555547,M_PHYSICS_radius+radius_sq
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,104729,8,0.9351176584667671,0.003866142448920316,2.9078424473739286,0.008108495709693408,0.20299449589195104,0.0008392587075640173,1.8250926102648148,0.00017415049586495481,0.8739955289570869,1.0844417373689088,M_PHYSICS_radius+radius_sq
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,130363,8,0.9351176584667671,0.001600347551729526,2.9078424473739286,0.005407074592265582,-0.5716849691971927,-0.0009783738255091322,1.8250926102648148,-0.0032427139092992777,0.875579140619244,1.0844417373689088,M_PHYSICS_radius+radius_sq
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,155921,8,0.9351176584667671,0.012785615334887044,2.9078424473739286,0.0298745086954188,0.6640558086404397,0.009079458668436461,1.8250926102648148,0.03579963126677401,0.8668265919566311,1.0844417373689088,M_PHYSICS_radius+radius_sq
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,196613,8,0.9351176584667671,0.01208457127753157,2.9078424473739286,0.025055075169139185,0.40874248667551316,0.005282199164631934,1.8250926102648148,0.003708347118669839,0.8701631746829703,1.0844417373689088,M_PHYSICS_radius+radius_sq
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,262147,8,0.9351176584667671,0.002590151490005942,2.9078424473739286,0.006083782672450688,0.6395597128072928,0.0017714953065817998,1.8250926102648148,0.002952499423816889,0.8731748933180764,1.0844417373689088,M_PHYSICS_radius+radius_sq
