extractant,chemotype,mae_all,n_pairs,n_cells,mae_adjacent,mae_far,entry
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,sc077,0.07252747276569192,910,10,0.015384615661968285,0.11020408185221747,L5b_EXT+PUB+SAME_ACID_CONC
C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,sc000,0.045307045713949654,10,1,0.08168318724815754,0.03171209563967551,L6_OWN_QUADRATIC_RADIUS
C1COCCOCCOCCOCCOCCO1,sc001,0.04968015933582172,10,1,0.09941658157595118,0.03820671755819564,L6_OWN_QUADRATIC_RADIUS
CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,sc007,0.06228521658062666,91,1,0.042373821502659545,0.06926299876253829,L6_OWN_QUADRATIC_RADIUS
CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,0.05198065972600196,15,1,0.05498383048605946,0.03853734499196663,L6_OWN_QUADRATIC_RADIUS
CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,sc010,0.0743795799099294,28,1,0.10323433505167949,0.05811601802296726,L6_OWN_QUADRATIC_RADIUS
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,sc012,0.2512508528754826,91,1,0.14077437345785188,0.24727076423775868,L6_OWN_QUADRATIC_RADIUS
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,sc015,0.3054397160231174,91,1,0.20880681240317547,0.30027956113514437,L6_OWN_QUADRATIC_RADIUS
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,sc009,0.10348687301076484,91,1,0.09915905977948003,0.10475453844319005,L6_OWN_QUADRATIC_RADIUS
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,0.08113753973104451,241,5,0.05838036024600444,0.07657421538175647,L6_OWN_QUADRATIC_RADIUS
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc017,0.045538709224945934,15,1,0.04704585869614282,0.029871824960294557,L6_OWN_QUADRATIC_RADIUS
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,0.16929663688674376,168,15,0.2484771290870794,0.1550766446107516,L6_OWN_QUADRATIC_RADIUS
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,sc009,0.11091559545412855,91,1,0.12017946536984454,0.10601316462442173,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,sc019,0.08841919364981889,91,1,0.06858967687249892,0.09063654606565824,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,0.09248157683119512,63,3,0.08314224653476784,0.08661470582238343,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,sc009,0.3137267225662222,78,1,0.39461450640145374,0.31050765762707205,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,sc021,0.19374603839179383,91,1,0.12264343411362015,0.20143743483934448,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.0807215343151281,244,18,0.10558429389561554,0.06821626340962228,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.07662738987418712,229,10,0.08081432575242632,0.0814681933874919,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,0.07823920900842107,140,5,0.09456433024111648,0.06663680563660096,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.04397942461114038,376,20,0.048624867130795085,0.03162883165564212,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,0.17220710279812868,28,1,0.2704482460227046,0.13515802054160514,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,0.11719019391114383,91,1,0.07054216741547821,0.13625534402924738,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc028,0.13708032089160224,78,1,0.1515681732750611,0.1292726506855747,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,sc029,0.33769700634036287,91,1,0.19154708412051422,0.31882535186725325,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,sc030,0.12652180342999797,36,1,0.10575626390729449,0.10760500595644022,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,sc030,0.12708284556003663,91,1,0.066405057083458,0.12268629543168194,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,sc031,0.1652875666854417,36,1,0.25298139316350843,0.13438691736288527,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,0.15336660206570646,1255,47,0.12935512124482115,0.152253698281961,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.15967805285735165,91,1,0.1491268147867056,0.14207227082898166,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,sc009,0.08650587691769296,28,1,0.14973822534419576,0.08575980560858308,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,sc009,0.08680110866129084,28,1,0.13022684025978445,0.07956436887786025,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,sc009,0.17648128060272744,91,1,0.13770938150770193,0.16149036627732263,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,sc033,0.11841231084335199,91,1,0.0951079435746911,0.11515065478421141,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,sc009,0.17731746362808998,91,1,0.16028444327938493,0.15779842554577628,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,sc009,0.20007962703918677,78,1,0.138018707917728,0.23979259514210322,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,sc009,0.19053309348119427,91,1,0.18455533857375309,0.20627802256731884,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.1083561238528149,91,1,0.08854631466241672,0.12697163234625058,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,sc036,0.22141247896292227,36,1,0.24075813620319717,0.16571244260382162,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,sc032,0.764943944442702,6,1,1.0713823318248685,,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,sc009,0.43968671003581516,21,1,0.5029686002319043,0.31884924525763175,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.13952827949824226,3392,106,0.09303905117150342,0.1561462684215112,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.09333384878741452,43,2,0.09967277702768747,0.11232172171465349,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.12235265344818967,91,1,0.08393665599367751,0.12372250238987834,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.10326276530501942,78,1,0.060053004719231945,0.11432298946733911,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.09927430920102864,91,1,0.0660696656426707,0.0916355089440497,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,sc028,0.21842177002603602,91,1,0.20979726349863137,0.21939411395302424,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,sc029,0.1643482046529251,127,2,0.21261707005854583,0.16678877660946897,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,0.05278889107171293,81,2,0.04911076831022394,0.0589129651357508,L6_OWN_QUADRATIC_RADIUS
CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],sc055,0.1326478695668409,182,2,0.09629156955269093,0.14279526929698255,L6_OWN_QUADRATIC_RADIUS
CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,sc031,0.1679127586796121,36,1,0.17064653761117107,0.12688527031193028,L6_OWN_QUADRATIC_RADIUS
CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,sc057,0.15374623276871954,91,1,0.12813752472877066,0.1642040469993299,L6_OWN_QUADRATIC_RADIUS
CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,sc009,0.15500166988843117,91,1,0.13139845407641856,0.1640453148757464,L6_OWN_QUADRATIC_RADIUS
CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,sc036,0.2260869346552223,36,1,0.2578740203337116,0.1687794233602415,L6_OWN_QUADRATIC_RADIUS
CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.03564780705712016,59,3,0.05222863969398935,0.029840920393842108,L6_OWN_QUADRATIC_RADIUS
CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,sc030,4.3483735131151963e-16,3,1,,6.661338147750939e-16,L6_OWN_QUADRATIC_RADIUS
CCCCCCOP(=O)(O)OCCCCCC,sc058,0.1453492122597995,45,1,0.15916478982362586,0.12257444409069947,L6_OWN_QUADRATIC_RADIUS
CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,sc059,0.07859304111598148,91,1,0.07474035265859781,0.07335288548284631,L6_OWN_QUADRATIC_RADIUS
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,sc060,0.16202623064942379,182,2,0.12325018111127181,0.18143895517675163,L6_OWN_QUADRATIC_RADIUS
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,sc061,0.19517480652102814,1236,16,0.18512918705536185,0.18945465692093663,L6_OWN_QUADRATIC_RADIUS
CCCCN(C)C(=O)CC(=O)N(C)CCCC,sc031,3.3306690738754696e-16,6,2,,4.440892098500626e-16,L6_OWN_QUADRATIC_RADIUS
CCCCN(CCCC)C(=O)C(Cc1ccccc1CC(C(=O)N(CCCC)CCCC)C(=O)N(CCCC)CCCC)C(=O)N(CCCC)CCCC,sc062,0.029285652002050095,6,1,,0.017592992585517903,L6_OWN_QUADRATIC_RADIUS
CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,sc036,0.24689563454900176,36,1,0.25504961574452395,0.1832393388574854,L6_OWN_QUADRATIC_RADIUS
CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,sc036,0.040401350064997475,10,1,0.04423092797053707,0.022195174008547536,L6_OWN_QUADRATIC_RADIUS
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,0.13266258613584736,166,13,0.15942959649589214,0.12066557032501046,L6_OWN_QUADRATIC_RADIUS
CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,sc029,0.12993518575158952,91,1,0.1462924491931523,0.1215523183421275,L6_OWN_QUADRATIC_RADIUS
CCCCN(CCCC)C(=O)c1ccccc1C(=O)O,sc063,5.921189464667501e-16,3,1,,5.921189464667501e-16,L6_OWN_QUADRATIC_RADIUS
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,sc009,0.04274968003569791,178,9,0.0536471757341564,0.0320042009672122,L6_OWN_QUADRATIC_RADIUS
CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,sc061,0.3615034179452408,91,1,0.19408604143518188,0.34631400372660065,L6_OWN_QUADRATIC_RADIUS
CCN(C(=O)c1ccc2ccc3ccc(C(=O)N(CC)c4ccc(C)cc4)nc3c2n1)c1ccc(C)cc1,sc068,2.9605947323337506e-16,3,1,,2.9605947323337506e-16,L6_OWN_QUADRATIC_RADIUS
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,sc068,0.05676350228404582,91,1,0.03842461738207424,0.05793446949797169,L6_OWN_QUADRATIC_RADIUS
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,sc069,0.1397544369531816,91,1,0.0902239154536115,0.14884956386857603,L6_OWN_QUADRATIC_RADIUS
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,sc069,0.12155579138760289,91,1,0.07965127483710475,0.12454196868851164,L6_OWN_QUADRATIC_RADIUS
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,sc068,0.06631050247255257,91,1,0.06143094087823715,0.06136743581213991,L6_OWN_QUADRATIC_RADIUS
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,sc068,0.11156921271448689,91,1,0.08087129665377758,0.10793879762300883,L6_OWN_QUADRATIC_RADIUS
CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,sc068,0.07124533692822232,91,1,0.06662069827348815,0.05794823791504633,L6_OWN_QUADRATIC_RADIUS
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,sc070,0.15701640734644054,91,1,0.1049065236260138,0.165619885575367,L6_OWN_QUADRATIC_RADIUS
CCN(CC)C(=O)COCC(=O)N(CC)CC,sc071,0.029885221561774897,258,12,0.033028020386467585,0.02366149930661366,L6_OWN_QUADRATIC_RADIUS
CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,sc068,0.1376929669603934,91,1,0.12219703828293152,0.12404077994159739,L6_OWN_QUADRATIC_RADIUS
CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,sc075,0.26538508154104207,91,1,0.21891283661859828,0.28252243544354055,L6_OWN_QUADRATIC_RADIUS
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,sc076,0.03619473987416798,243,11,0.03335548993384945,0.03857228221272013,L6_OWN_QUADRATIC_RADIUS
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,sc077,0.1412939905682928,910,10,0.10147823267954967,0.13874095846664297,L6_OWN_QUADRATIC_RADIUS
COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,sc078,0.03889644441787325,91,1,0.027341412435260202,0.03720894040114367,L6_OWN_QUADRATIC_RADIUS
O=C(COCC(=O)N1CCCCC1)N1CCCCC1,sc083,0.03528256043130292,91,1,0.02688703872406102,0.03371400099462446,L6_OWN_QUADRATIC_RADIUS
O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,sc084,0.164097202332449,28,1,0.2147725440081274,0.12419577226690226,L6_OWN_QUADRATIC_RADIUS
O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,sc085,0.18939416156222588,28,1,0.24903248524903376,0.12475926054497968,L6_OWN_QUADRATIC_RADIUS
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,sc086,0.08118092785703952,182,2,0.07072287703927252,0.08004484865662273,L6_OWN_QUADRATIC_RADIUS
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,sc092,3.700743415417188e-17,3,1,,3.700743415417188e-17,L6_OWN_QUADRATIC_RADIUS
c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,sc096,0.0533095444239613,10,1,0.09602093154426106,0.037282035380973556,L6_OWN_QUADRATIC_RADIUS
c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,sc097,0.2934851659044941,10,1,0.26796602086740645,0.21068676023169428,L6_OWN_QUADRATIC_RADIUS
C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,sc000,0.05477285140084488,10,1,0.07881046253191493,0.032632162249551976,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
C1COCCOCCOCCOCCOCCO1,sc001,0.08971470862019097,10,1,0.09175738685525975,0.08277019235801768,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,sc007,0.12406251215131504,91,1,0.06481043025001972,0.14357060497356453,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,0.13175693972959954,15,1,0.09735462997450703,0.1341347418042322,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,sc010,0.04059421194381124,28,1,0.03787293168421402,0.03070612346559863,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,sc012,0.3708332899303399,91,1,0.1410749572458141,0.4345253434149804,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,sc015,0.2957281032566525,91,1,0.1792579977841195,0.32194507518780574,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,sc009,0.24856747825213368,91,1,0.16110810133008846,0.29463706993497124,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc016,0.0,1,1,,,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,0.07454319043658397,242,6,0.06037593745911764,0.06882461307742574,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc017,0.11836261173469291,15,1,0.08781497876709551,0.11524187531203701,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,0.25283190082712875,170,17,0.23340706602367586,0.23924275606841464,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,sc009,0.11441799373082792,91,1,0.11485829788290379,0.10521844445105633,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,sc019,0.07273198692827683,91,1,0.06930201908398506,0.06459927664722034,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,0.09741902848887951,63,3,0.0756974242591759,0.08470826266839988,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,sc009,0.3252370438678908,78,1,0.3927069807277721,0.3435205344824147,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,sc021,0.1612137789475479,91,1,0.12224173072384516,0.17693604783676642,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.11597970932430145,247,21,0.11258737916848584,0.10631018586635153,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.14644976279657201,229,10,0.10982977181180041,0.20091893963130728,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,0.06959602968029212,140,5,0.06915134184797253,0.07075935104501523,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.05549379552084092,376,20,0.05102862084316793,0.0446242247071241,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,0.1263379622418978,41,14,0.2425448289144708,0.1623993179215649,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,0.23207366389121825,91,1,0.09970307479034313,0.2992657281339136,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc028,0.35019416089572564,78,1,0.1890600265613881,0.40534521916503136,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,sc029,0.3457243708971241,91,1,0.16855851282143128,0.35273898302598644,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,sc030,0.1470971672954881,36,1,0.08188197317144078,0.1585765539522796,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,sc030,0.2967192110758922,91,1,0.11794787795377015,0.3663713630780418,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,sc031,0.24249095331391674,36,1,0.3046027810415369,0.24687851942652167,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,0.18938273381287593,1282,74,0.14418533023340965,0.19393772282025812,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.22512681632078524,91,1,0.15493201996536238,0.2175402512685621,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,sc009,0.09027630568281111,28,1,0.1815840899382344,0.08058866089278162,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,sc009,0.09284033482256138,28,1,0.17235229130681426,0.07294673248412516,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,sc009,0.2926918299862371,91,1,0.16787403025760772,0.3040472706402276,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,sc033,0.11282183222266369,91,1,0.11009235284293051,0.11717156891447668,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,sc009,0.29847804303082726,91,1,0.1847450414826528,0.3061546226386308,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,sc009,0.15581301995744892,78,1,0.15134517154437668,0.1895796623334209,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,sc009,0.16559280546966146,91,1,0.1952591273117174,0.18106974991033634,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
