split_seed,fold,assignment,policy,pool,metal_category,n_surviving,n_surviving_with_target
196613,3,CLOSURE,PUBLICATION_BLOCKED,all_candidates,rare_earth_non_lanthanide,59,59
196613,3,CLOSURE,PUBLICATION_BLOCKED,all_candidates,transition_metal,109,109
196613,3,CLOSURE,PUBLICATION_BLOCKED,all_candidates,unknown,1918,0
196613,3,CLOSURE,PUBLICATION_BLOCKED,all_candidates,ALL,9776,7635
196613,3,CLOSURE,PUBLICATION_BLOCKED,model_ready,actinide,4085,4085
196613,3,CLOSURE,PUBLICATION_BLOCKED,model_ready,alkaline_earth,246,246
196613,3,CLOSURE,PUBLICATION_BLOCKED,model_ready,lanthanide,86,86
196613,3,CLOSURE,PUBLICATION_BLOCKED,model_ready,post_transition_metal,44,44
196613,3,CLOSURE,PUBLICATION_BLOCKED,model_ready,rare_earth_non_lanthanide,57,57
196613,3,CLOSURE,PUBLICATION_BLOCKED,model_ready,transition_metal,109,109
196613,3,CLOSURE,PUBLICATION_BLOCKED,model_ready,ALL,4627,4627
196613,3,CLOSURE,LIGAND_ONLY,all_candidates,actinide,6249,6182
196613,3,CLOSURE,LIGAND_ONLY,all_candidates,alkaline_earth,285,284
196613,3,CLOSURE,LIGAND_ONLY,all_candidates,lanthanide,2061,1899
196613,3,CLOSURE,LIGAND_ONLY,all_candidates,post_transition_metal,44,44
196613,3,CLOSURE,LIGAND_ONLY,all_candidates,rare_earth_non_lanthanide,59,59
196613,3,CLOSURE,LIGAND_ONLY,all_candidates,transition_metal,109,109
196613,3,CLOSURE,LIGAND_ONLY,all_candidates,unknown,1918,0
196613,3,CLOSURE,LIGAND_ONLY,all_candidates,ALL,10725,8577
196613,3,CLOSURE,LIGAND_ONLY,model_ready,actinide,4843,4843
196613,3,CLOSURE,LIGAND_ONLY,model_ready,alkaline_earth,246,246
196613,3,CLOSURE,LIGAND_ONLY,model_ready,lanthanide,86,86
196613,3,CLOSURE,LIGAND_ONLY,model_ready,post_transition_metal,44,44
196613,3,CLOSURE,LIGAND_ONLY,model_ready,rare_earth_non_lanthanide,57,57
196613,3,CLOSURE,LIGAND_ONLY,model_ready,transition_metal,109,109
196613,3,CLOSURE,LIGAND_ONLY,model_ready,ALL,5385,5385
196613,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,actinide,6302,6235
196613,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,alkaline_earth,285,284
196613,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,lanthanide,2061,1899
196613,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,post_transition_metal,44,44
196613,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,rare_earth_non_lanthanide,59,59
196613,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,transition_metal,109,109
196613,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,unknown,1918,0
196613,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,ALL,10778,8630
196613,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,actinide,4896,4896
196613,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,alkaline_earth,246,246
196613,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,lanthanide,86,86
196613,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,post_transition_metal,44,44
196613,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,rare_earth_non_lanthanide,57,57
196613,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,transition_metal,109,109
196613,3,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,ALL,5438,5438
196613,4,DICT_LEGACY,HEADLINE,all_candidates,actinide,6097,6031
196613,4,DICT_LEGACY,HEADLINE,all_candidates,alkaline_earth,285,284
196613,4,DICT_LEGACY,HEADLINE,all_candidates,lanthanide,1890,1733
196613,4,DICT_LEGACY,HEADLINE,all_candidates,post_transition_metal,44,44
196613,4,DICT_LEGACY,HEADLINE,all_candidates,rare_earth_non_lanthanide,59,59
196613,4,DICT_LEGACY,HEADLINE,all_candidates,transition_metal,109,109
196613,4,DICT_LEGACY,HEADLINE,all_candidates,unknown,1918,0
196613,4,DICT_LEGACY,HEADLINE,all_candidates,ALL,10402,8260
196613,4,DICT_LEGACY,HEADLINE,model_ready,actinide,4713,4713
196613,4,DICT_LEGACY,HEADLINE,model_ready,alkaline_earth,246,246
196613,4,DICT_LEGACY,HEADLINE,model_ready,lanthanide,86,86
196613,4,DICT_LEGACY,HEADLINE,model_ready,post_transition_metal,44,44
196613,4,DICT_LEGACY,HEADLINE,model_ready,rare_earth_non_lanthanide,57,57
196613,4,DICT_LEGACY,HEADLINE,model_ready,transition_metal,109,109
196613,4,DICT_LEGACY,HEADLINE,model_ready,ALL,5255,5255
196613,4,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,actinide,5398,5332
196613,4,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,alkaline_earth,285,284
196613,4,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,lanthanide,1890,1733
196613,4,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,post_transition_metal,44,44
196613,4,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,rare_earth_non_lanthanide,59,59
196613,4,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,transition_metal,109,109
196613,4,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,unknown,1918,0
196613,4,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,ALL,9703,7561
196613,4,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,actinide,4032,4032
196613,4,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,alkaline_earth,246,246
196613,4,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,lanthanide,86,86
196613,4,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,post_transition_metal,44,44
196613,4,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,rare_earth_non_lanthanide,57,57
196613,4,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,transition_metal,109,109
196613,4,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,ALL,4574,4574
196613,4,DICT_LEGACY,LIGAND_ONLY,all_candidates,actinide,6097,6031
196613,4,DICT_LEGACY,LIGAND_ONLY,all_candidates,alkaline_earth,285,284
196613,4,DICT_LEGACY,LIGAND_ONLY,all_candidates,lanthanide,1890,1733
196613,4,DICT_LEGACY,LIGAND_ONLY,all_candidates,post_transition_metal,44,44
196613,4,DICT_LEGACY,LIGAND_ONLY,all_candidates,rare_earth_non_lanthanide,59,59
196613,4,DICT_LEGACY,LIGAND_ONLY,all_candidates,transition_metal,109,109
196613,4,DICT_LEGACY,LIGAND_ONLY,all_candidates,unknown,1918,0
196613,4,DICT_LEGACY,LIGAND_ONLY,all_candidates,ALL,10402,8260
196613,4,DICT_LEGACY,LIGAND_ONLY,model_ready,actinide,4713,4713
196613,4,DICT_LEGACY,LIGAND_ONLY,model_ready,alkaline_earth,246,246
196613,4,DICT_LEGACY,LIGAND_ONLY,model_ready,lanthanide,86,86
196613,4,DICT_LEGACY,LIGAND_ONLY,model_ready,post_transition_metal,44,44
196613,4,DICT_LEGACY,LIGAND_ONLY,model_ready,rare_earth_non_lanthanide,57,57
196613,4,DICT_LEGACY,LIGAND_ONLY,model_ready,transition_metal,109,109
196613,4,DICT_LEGACY,LIGAND_ONLY,model_ready,ALL,5255,5255
196613,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,actinide,6302,6235
196613,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,alkaline_earth,285,284
196613,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,lanthanide,1907,1745
196613,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,post_transition_metal,44,44
196613,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,rare_earth_non_lanthanide,59,59
196613,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,transition_metal,109,109
196613,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,unknown,1918,0
196613,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,ALL,10624,8476
196613,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,actinide,4896,4896
196613,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,alkaline_earth,246,246
196613,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,lanthanide,86,86
196613,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,post_transition_metal,44,44
196613,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,rare_earth_non_lanthanide,57,57
196613,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,transition_metal,109,109
196613,4,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,ALL,5438,5438
196613,4,CLOSURE,HEADLINE,all_candidates,actinide,6082,6016
196613,4,CLOSURE,HEADLINE,all_candidates,alkaline_earth,285,284
196613,4,CLOSURE,HEADLINE,all_candidates,lanthanide,1890,1733
196613,4,CLOSURE,HEADLINE,all_candidates,post_transition_metal,44,44
196613,4,CLOSURE,HEADLINE,all_candidates,rare_earth_non_lanthanide,59,59
196613,4,CLOSURE,HEADLINE,all_candidates,transition_metal,109,109
196613,4,CLOSURE,HEADLINE,all_candidates,unknown,1918,0
196613,4,CLOSURE,HEADLINE,all_candidates,ALL,10387,8245
196613,4,CLOSURE,HEADLINE,model_ready,actinide,4698,4698
196613,4,CLOSURE,HEADLINE,model_ready,alkaline_earth,246,246
196613,4,CLOSURE,HEADLINE,model_ready,lanthanide,86,86
196613,4,CLOSURE,HEADLINE,model_ready,post_transition_metal,44,44
196613,4,CLOSURE,HEADLINE,model_ready,rare_earth_non_lanthanide,57,57
196613,4,CLOSURE,HEADLINE,model_ready,transition_metal,109,109
196613,4,CLOSURE,HEADLINE,model_ready,ALL,5240,5240
196613,4,CLOSURE,PUBLICATION_BLOCKED,all_candidates,actinide,5383,5317
196613,4,CLOSURE,PUBLICATION_BLOCKED,all_candidates,alkaline_earth,285,284
196613,4,CLOSURE,PUBLICATION_BLOCKED,all_candidates,lanthanide,1890,1733
196613,4,CLOSURE,PUBLICATION_BLOCKED,all_candidates,post_transition_metal,44,44
196613,4,CLOSURE,PUBLICATION_BLOCKED,all_candidates,rare_earth_non_lanthanide,59,59
196613,4,CLOSURE,PUBLICATION_BLOCKED,all_candidates,transition_metal,109,109
196613,4,CLOSURE,PUBLICATION_BLOCKED,all_candidates,unknown,1918,0
196613,4,CLOSURE,PUBLICATION_BLOCKED,all_candidates,ALL,9688,7546
196613,4,CLOSURE,PUBLICATION_BLOCKED,model_ready,actinide,4017,4017
196613,4,CLOSURE,PUBLICATION_BLOCKED,model_ready,alkaline_earth,246,246
196613,4,CLOSURE,PUBLICATION_BLOCKED,model_ready,lanthanide,86,86
196613,4,CLOSURE,PUBLICATION_BLOCKED,model_ready,post_transition_metal,44,44
196613,4,CLOSURE,PUBLICATION_BLOCKED,model_ready,rare_earth_non_lanthanide,57,57
196613,4,CLOSURE,PUBLICATION_BLOCKED,model_ready,transition_metal,109,109
196613,4,CLOSURE,PUBLICATION_BLOCKED,model_ready,ALL,4559,4559
196613,4,CLOSURE,LIGAND_ONLY,all_candidates,actinide,6097,6031
196613,4,CLOSURE,LIGAND_ONLY,all_candidates,alkaline_earth,285,284
196613,4,CLOSURE,LIGAND_ONLY,all_candidates,lanthanide,1890,1733
196613,4,CLOSURE,LIGAND_ONLY,all_candidates,post_transition_metal,44,44
196613,4,CLOSURE,LIGAND_ONLY,all_candidates,rare_earth_non_lanthanide,59,59
196613,4,CLOSURE,LIGAND_ONLY,all_candidates,transition_metal,109,109
196613,4,CLOSURE,LIGAND_ONLY,all_candidates,unknown,1918,0
196613,4,CLOSURE,LIGAND_ONLY,all_candidates,ALL,10402,8260
196613,4,CLOSURE,LIGAND_ONLY,model_ready,actinide,4713,4713
196613,4,CLOSURE,LIGAND_ONLY,model_ready,alkaline_earth,246,246
196613,4,CLOSURE,LIGAND_ONLY,model_ready,lanthanide,86,86
196613,4,CLOSURE,LIGAND_ONLY,model_ready,post_transition_metal,44,44
196613,4,CLOSURE,LIGAND_ONLY,model_ready,rare_earth_non_lanthanide,57,57
196613,4,CLOSURE,LIGAND_ONLY,model_ready,transition_metal,109,109
196613,4,CLOSURE,LIGAND_ONLY,model_ready,ALL,5255,5255
196613,4,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,actinide,6302,6235
196613,4,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,alkaline_earth,285,284
196613,4,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,lanthanide,1907,1745
196613,4,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,post_transition_metal,44,44
196613,4,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,rare_earth_non_lanthanide,59,59
196613,4,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,transition_metal,109,109
196613,4,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,unknown,1918,0
196613,4,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,ALL,10624,8476
196613,4,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,actinide,4896,4896
196613,4,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,alkaline_earth,246,246
196613,4,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,lanthanide,86,86
196613,4,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,post_transition_metal,44,44
196613,4,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,rare_earth_non_lanthanide,57,57
196613,4,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,transition_metal,109,109
196613,4,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,ALL,5438,5438
262147,0,DICT_LEGACY,HEADLINE,all_candidates,actinide,6136,6070
262147,0,DICT_LEGACY,HEADLINE,all_candidates,alkaline_earth,285,284
262147,0,DICT_LEGACY,HEADLINE,all_candidates,lanthanide,1899,1738
262147,0,DICT_LEGACY,HEADLINE,all_candidates,post_transition_metal,44,44
262147,0,DICT_LEGACY,HEADLINE,all_candidates,rare_earth_non_lanthanide,59,59
262147,0,DICT_LEGACY,HEADLINE,all_candidates,transition_metal,109,109
262147,0,DICT_LEGACY,HEADLINE,all_candidates,unknown,1918,0
262147,0,DICT_LEGACY,HEADLINE,all_candidates,ALL,10450,8304
262147,0,DICT_LEGACY,HEADLINE,model_ready,actinide,4755,4755
262147,0,DICT_LEGACY,HEADLINE,model_ready,alkaline_earth,246,246
262147,0,DICT_LEGACY,HEADLINE,model_ready,lanthanide,86,86
262147,0,DICT_LEGACY,HEADLINE,model_ready,post_transition_metal,44,44
262147,0,DICT_LEGACY,HEADLINE,model_ready,rare_earth_non_lanthanide,57,57
262147,0,DICT_LEGACY,HEADLINE,model_ready,transition_metal,109,109
262147,0,DICT_LEGACY,HEADLINE,model_ready,ALL,5297,5297
262147,0,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,actinide,5398,5334
262147,0,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,alkaline_earth,285,284
262147,0,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,lanthanide,1866,1708
262147,0,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,post_transition_metal,44,44
262147,0,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,rare_earth_non_lanthanide,59,59
262147,0,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,transition_metal,109,109
262147,0,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,unknown,1918,0
262147,0,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,ALL,9679,7538
262147,0,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,actinide,4043,4043
262147,0,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,alkaline_earth,246,246
262147,0,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,lanthanide,86,86
262147,0,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,post_transition_metal,44,44
262147,0,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,rare_earth_non_lanthanide,57,57
262147,0,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,transition_metal,109,109
262147,0,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,ALL,4585,4585
262147,0,DICT_LEGACY,LIGAND_ONLY,all_candidates,actinide,6136,6070
262147,0,DICT_LEGACY,LIGAND_ONLY,all_candidates,alkaline_earth,285,284
262147,0,DICT_LEGACY,LIGAND_ONLY,all_candidates,lanthanide,1899,1738
262147,0,DICT_LEGACY,LIGAND_ONLY,all_candidates,post_transition_metal,44,44
262147,0,DICT_LEGACY,LIGAND_ONLY,all_candidates,rare_earth_non_lanthanide,59,59
262147,0,DICT_LEGACY,LIGAND_ONLY,all_candidates,transition_metal,109,109
262147,0,DICT_LEGACY,LIGAND_ONLY,all_candidates,unknown,1918,0
262147,0,DICT_LEGACY,LIGAND_ONLY,all_candidates,ALL,10450,8304
262147,0,DICT_LEGACY,LIGAND_ONLY,model_ready,actinide,4755,4755
262147,0,DICT_LEGACY,LIGAND_ONLY,model_ready,alkaline_earth,246,246
262147,0,DICT_LEGACY,LIGAND_ONLY,model_ready,lanthanide,86,86
262147,0,DICT_LEGACY,LIGAND_ONLY,model_ready,post_transition_metal,44,44
262147,0,DICT_LEGACY,LIGAND_ONLY,model_ready,rare_earth_non_lanthanide,57,57
262147,0,DICT_LEGACY,LIGAND_ONLY,model_ready,transition_metal,109,109
262147,0,DICT_LEGACY,LIGAND_ONLY,model_ready,ALL,5297,5297
262147,0,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,actinide,6302,6235
262147,0,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,alkaline_earth,285,284
262147,0,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,lanthanide,1915,1753
262147,0,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,post_transition_metal,44,44
262147,0,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,rare_earth_non_lanthanide,59,59
262147,0,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,transition_metal,109,109
262147,0,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,unknown,1918,0
262147,0,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,ALL,10632,8484
262147,0,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,actinide,4896,4896
262147,0,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,alkaline_earth,246,246
262147,0,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,lanthanide,86,86
262147,0,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,post_transition_metal,44,44
262147,0,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,rare_earth_non_lanthanide,57,57
262147,0,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,transition_metal,109,109
262147,0,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,model_ready,ALL,5438,5438
262147,0,CLOSURE,HEADLINE,all_candidates,actinide,5500,5434
262147,0,CLOSURE,HEADLINE,all_candidates,alkaline_earth,285,284
262147,0,CLOSURE,HEADLINE,all_candidates,lanthanide,1899,1738
262147,0,CLOSURE,HEADLINE,all_candidates,post_transition_metal,44,44
262147,0,CLOSURE,HEADLINE,all_candidates,rare_earth_non_lanthanide,59,59
262147,0,CLOSURE,HEADLINE,all_candidates,transition_metal,109,109
262147,0,CLOSURE,HEADLINE,all_candidates,unknown,1918,0
262147,0,CLOSURE,HEADLINE,all_candidates,ALL,9814,7668
262147,0,CLOSURE,HEADLINE,model_ready,actinide,4292,4292
262147,0,CLOSURE,HEADLINE,model_ready,alkaline_earth,246,246
262147,0,CLOSURE,HEADLINE,model_ready,lanthanide,86,86
262147,0,CLOSURE,HEADLINE,model_ready,post_transition_metal,44,44
262147,0,CLOSURE,HEADLINE,model_ready,rare_earth_non_lanthanide,57,57
262147,0,CLOSURE,HEADLINE,model_ready,transition_metal,109,109
262147,0,CLOSURE,HEADLINE,model_ready,ALL,4834,4834
262147,0,CLOSURE,PUBLICATION_BLOCKED,all_candidates,actinide,4762,4698
262147,0,CLOSURE,PUBLICATION_BLOCKED,all_candidates,alkaline_earth,285,284
262147,0,CLOSURE,PUBLICATION_BLOCKED,all_candidates,lanthanide,1866,1708
262147,0,CLOSURE,PUBLICATION_BLOCKED,all_candidates,post_transition_metal,44,44
262147,0,CLOSURE,PUBLICATION_BLOCKED,all_candidates,rare_earth_non_lanthanide,59,59
262147,0,CLOSURE,PUBLICATION_BLOCKED,all_candidates,transition_metal,109,109
262147,0,CLOSURE,PUBLICATION_BLOCKED,all_candidates,unknown,1918,0
262147,0,CLOSURE,PUBLICATION_BLOCKED,all_candidates,ALL,9043,6902
262147,0,CLOSURE,PUBLICATION_BLOCKED,model_ready,actinide,3580,3580
262147,0,CLOSURE,PUBLICATION_BLOCKED,model_ready,alkaline_earth,246,246
262147,0,CLOSURE,PUBLICATION_BLOCKED,model_ready,lanthanide,86,86
262147,0,CLOSURE,PUBLICATION_BLOCKED,model_ready,post_transition_metal,44,44
262147,0,CLOSURE,PUBLICATION_BLOCKED,model_ready,rare_earth_non_lanthanide,57,57
262147,0,CLOSURE,PUBLICATION_BLOCKED,model_ready,transition_metal,109,109
262147,0,CLOSURE,PUBLICATION_BLOCKED,model_ready,ALL,4122,4122
262147,0,CLOSURE,LIGAND_ONLY,all_candidates,actinide,6136,6070
262147,0,CLOSURE,LIGAND_ONLY,all_candidates,alkaline_earth,285,284
262147,0,CLOSURE,LIGAND_ONLY,all_candidates,lanthanide,1899,1738
262147,0,CLOSURE,LIGAND_ONLY,all_candidates,post_transition_metal,44,44
262147,0,CLOSURE,LIGAND_ONLY,all_candidates,rare_earth_non_lanthanide,59,59
262147,0,CLOSURE,LIGAND_ONLY,all_candidates,transition_metal,109,109
262147,0,CLOSURE,LIGAND_ONLY,all_candidates,unknown,1918,0
262147,0,CLOSURE,LIGAND_ONLY,all_candidates,ALL,10450,8304
262147,0,CLOSURE,LIGAND_ONLY,model_ready,actinide,4755,4755
262147,0,CLOSURE,LIGAND_ONLY,model_ready,alkaline_earth,246,246
262147,0,CLOSURE,LIGAND_ONLY,model_ready,lanthanide,86,86
262147,0,CLOSURE,LIGAND_ONLY,model_ready,post_transition_metal,44,44
262147,0,CLOSURE,LIGAND_ONLY,model_ready,rare_earth_non_lanthanide,57,57
262147,0,CLOSURE,LIGAND_ONLY,model_ready,transition_metal,109,109
262147,0,CLOSURE,LIGAND_ONLY,model_ready,ALL,5297,5297
262147,0,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,actinide,6302,6235
262147,0,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,alkaline_earth,285,284
262147,0,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,lanthanide,1915,1753
262147,0,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,post_transition_metal,44,44
262147,0,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,rare_earth_non_lanthanide,59,59
262147,0,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,transition_metal,109,109
262147,0,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,unknown,1918,0
262147,0,CLOSURE,PERMISSIVE_DIAGNOSTIC,all_candidates,ALL,10632,8484
262147,0,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,actinide,4896,4896
262147,0,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,alkaline_earth,246,246
262147,0,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,lanthanide,86,86
262147,0,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,post_transition_metal,44,44
262147,0,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,rare_earth_non_lanthanide,57,57
262147,0,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,transition_metal,109,109
262147,0,CLOSURE,PERMISSIVE_DIAGNOSTIC,model_ready,ALL,5438,5438
262147,1,DICT_LEGACY,HEADLINE,all_candidates,actinide,3828,3818
262147,1,DICT_LEGACY,HEADLINE,all_candidates,lanthanide,434,430
262147,1,DICT_LEGACY,HEADLINE,all_candidates,post_transition_metal,6,6
262147,1,DICT_LEGACY,HEADLINE,all_candidates,transition_metal,26,26
262147,1,DICT_LEGACY,HEADLINE,all_candidates,unknown,985,0
262147,1,DICT_LEGACY,HEADLINE,all_candidates,ALL,5279,4280
262147,1,DICT_LEGACY,HEADLINE,model_ready,actinide,2725,2725
262147,1,DICT_LEGACY,HEADLINE,model_ready,lanthanide,15,15
262147,1,DICT_LEGACY,HEADLINE,model_ready,post_transition_metal,6,6
262147,1,DICT_LEGACY,HEADLINE,model_ready,transition_metal,26,26
262147,1,DICT_LEGACY,HEADLINE,model_ready,ALL,2772,2772
262147,1,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,actinide,3517,3510
262147,1,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,lanthanide,431,430
262147,1,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,unknown,985,0
262147,1,DICT_LEGACY,PUBLICATION_BLOCKED,all_candidates,ALL,4933,3940
262147,1,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,actinide,2429,2429
262147,1,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,lanthanide,15,15
262147,1,DICT_LEGACY,PUBLICATION_BLOCKED,model_ready,ALL,2444,2444
262147,1,DICT_LEGACY,LIGAND_ONLY,all_candidates,actinide,3828,3818
262147,1,DICT_LEGACY,LIGAND_ONLY,all_candidates,lanthanide,434,430
262147,1,DICT_LEGACY,LIGAND_ONLY,all_candidates,post_transition_metal,6,6
262147,1,DICT_LEGACY,LIGAND_ONLY,all_candidates,transition_metal,26,26
262147,1,DICT_LEGACY,LIGAND_ONLY,all_candidates,unknown,985,0
262147,1,DICT_LEGACY,LIGAND_ONLY,all_candidates,ALL,5279,4280
262147,1,DICT_LEGACY,LIGAND_ONLY,model_ready,actinide,2725,2725
262147,1,DICT_LEGACY,LIGAND_ONLY,model_ready,lanthanide,15,15
262147,1,DICT_LEGACY,LIGAND_ONLY,model_ready,post_transition_metal,6,6
262147,1,DICT_LEGACY,LIGAND_ONLY,model_ready,transition_metal,26,26
262147,1,DICT_LEGACY,LIGAND_ONLY,model_ready,ALL,2772,2772
262147,1,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,actinide,6302,6235
262147,1,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,alkaline_earth,285,284
262147,1,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,lanthanide,787,627
262147,1,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,post_transition_metal,44,44
262147,1,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,rare_earth_non_lanthanide,59,59
262147,1,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,transition_metal,109,109
262147,1,DICT_LEGACY,PERMISSIVE_DIAGNOSTIC,all_candidates,unknown,1918,0
