arm,policy,form,lam,k,n_draws,delta_mean,delta_sd,delta_q10,frac_harmful,delta_free_mean,frac_harmful_free
A2_refit,cross_condition,scale,10.0,1,100,0.006735803882920535,0.007038730515253621,-0.00019738093040705116,0.12,0.006735803882920535,0.12
A2_refit,cross_condition,scale,10.0,2,100,0.01429091126803164,0.00898357420076763,0.003192641322313417,0.03,0.014290911268031637,0.03
A2_refit,cross_condition,scale,10.0,3,100,0.01970611312265067,0.010569961967652643,0.007676756254130702,0.04,0.01970611312265067,0.04
A2_refit,cross_condition,scale,10.0,5,100,0.02893881590768868,0.014753204700242155,0.010523380182956347,0.03,0.02893881590768868,0.03
A2_refit,cross_condition,scale,10.0,10,100,0.04957237129441019,0.022096963486983087,0.021167280516844328,0.02,0.04957237129441019,0.02
A2_refit,cross_condition,trend,0.03,1,100,0.03882710526466462,0.07788943434958724,-0.06350287227083591,0.29,0.03882710526466462,0.29
A2_refit,cross_condition,trend,0.03,2,100,0.07637274339489658,0.07014327353546242,-0.01011638733425077,0.15,0.07637274339489658,0.15
A2_refit,cross_condition,trend,0.03,3,100,0.09436024648354804,0.06295676751012466,0.020439312871563448,0.05,0.09436024648354804,0.05
A2_refit,cross_condition,trend,0.03,5,100,0.11187825576980748,0.06616570414346981,0.030956987481721092,0.04,0.11187825576980748,0.04
A2_refit,cross_condition,trend,0.03,10,100,0.12692197146706813,0.06104908693984111,0.044059982929998305,0.03,0.12692197146706813,0.03
A2_refit,cross_condition,trend,0.1,1,100,0.04795249780833395,0.05394967793667588,-0.010685030739809719,0.12,0.04795249780833395,0.12
A2_refit,cross_condition,trend,0.1,2,100,0.0848128851772075,0.06139215872962945,0.010629806435714591,0.06,0.08481288517720749,0.06
A2_refit,cross_condition,trend,0.1,3,100,0.09962586278266126,0.05816856947372439,0.029570814295767384,0.03,0.09962586278266126,0.03
A2_refit,cross_condition,trend,0.1,5,100,0.11708365871779958,0.06162157040208035,0.03927571978367056,0.03,0.11708365871779958,0.03
A2_refit,cross_condition,trend,0.1,10,100,0.1305720850689913,0.059438052322535774,0.050771025602301324,0.02,0.1305720850689913,0.02
A2_refit,cross_condition,trend,0.3,1,100,0.04358128711469647,0.03983143997676714,-0.002702981163615303,0.11,0.04358128711469647,0.11
A2_refit,cross_condition,trend,0.3,2,100,0.08407025458012023,0.051519992425607654,0.025025218243480828,0.03,0.08407025458012023,0.03
A2_refit,cross_condition,trend,0.3,3,100,0.0976066080583717,0.05167670373641719,0.034505005846232575,0.03,0.0976066080583717,0.03
A2_refit,cross_condition,trend,0.3,5,100,0.11551129406238715,0.05654803941672893,0.042210991709163155,0.04,0.11551129406238715,0.04
A2_refit,cross_condition,trend,0.3,10,100,0.13110151539742404,0.056183421111031334,0.061437331824536784,0.01,0.13110151539742404,0.01
A2_refit,cross_condition,trend,1.0,1,100,0.031237730344051813,0.029464413644681373,-0.002223541665927425,0.12,0.031237730344051817,0.12
A2_refit,cross_condition,trend,1.0,2,100,0.0728800289002772,0.03997089518111867,0.026512213382142956,0.02,0.0728800289002772,0.02
A2_refit,cross_condition,trend,1.0,3,100,0.08641841996174474,0.04021902585623207,0.0371968838291831,0.03,0.08641841996174474,0.03
A2_refit,cross_condition,trend,1.0,5,100,0.10408239378874361,0.04743974108703137,0.03991238892403424,0.04,0.10408239378874361,0.04
A2_refit,cross_condition,trend,1.0,10,100,0.1251774980098764,0.04941961654998061,0.05499439200355901,0.01,0.1251774980098764,0.01
A2_refit,cross_condition,trend,3.0,1,100,0.017168409199587786,0.01755666352333642,-0.001641315643515523,0.11,0.01716840919958779,0.11
A2_refit,cross_condition,trend,3.0,2,100,0.05071539764677618,0.027478090218520948,0.014636766899167796,0.02,0.050715397646776184,0.02
A2_refit,cross_condition,trend,3.0,3,100,0.06363390343611275,0.028437895760179594,0.02400917639350392,0.03,0.06363390343611275,0.03
A2_refit,cross_condition,trend,3.0,5,100,0.0809498572189776,0.03611216702317953,0.02740026170917998,0.03,0.0809498572189776,0.03
A2_refit,cross_condition,trend,3.0,10,100,0.10876642248086914,0.04083251300789748,0.05021177522806675,0.01,0.10876642248086914,0.01
A2_refit,cross_condition,trend,10.0,1,100,0.006735803882920535,0.007038730515253621,-0.00019738093040705116,0.12,0.006735803882920535,0.12
A2_refit,cross_condition,trend,10.0,2,100,0.02484148304257651,0.014146157224898117,0.004236885795292439,0.04,0.024841483042576516,0.04
A2_refit,cross_condition,trend,10.0,3,100,0.0336050639259738,0.01591877601068876,0.012733032815313678,0.04,0.033605063925973795,0.04
A2_refit,cross_condition,trend,10.0,5,100,0.04665901602485623,0.022048883959805803,0.008625513419956843,0.04,0.04665901602485623,0.04
A2_refit,cross_condition,trend,10.0,10,100,0.07368587004551923,0.029111355480966366,0.03238064656747855,0.0,0.07368587004551923,0.0
A2_refit,foreign,affine,0.03,1,100,-0.13556745798564676,0.04451674315604727,-0.1864437728759994,1.0,-0.13556745798564676,1.0
A2_refit,foreign,affine,0.03,2,100,-0.20283338689322897,0.05794312371789254,-0.2701148834792274,1.0,-0.20283338689322897,1.0
A2_refit,foreign,affine,0.03,3,100,-0.2194052169473513,0.05891386166742204,-0.2911286799073584,1.0,-0.2194052169473513,1.0
A2_refit,foreign,affine,0.03,5,100,-0.21739321508068152,0.05673818450557165,-0.29447820062633717,1.0,-0.21739321508068152,1.0
A2_refit,foreign,affine,0.03,10,100,-0.20277250039498704,0.05677735349613363,-0.27650047236336517,1.0,-0.20277250039498704,1.0
A2_refit,foreign,affine,0.1,1,100,-0.12654018880532802,0.04251814406056709,-0.17268824112917003,1.0,-0.12654018880532802,1.0
A2_refit,foreign,affine,0.1,2,100,-0.15218065994874677,0.04449441120832854,-0.2064777060733633,1.0,-0.15218065994874677,1.0
A2_refit,foreign,affine,0.1,3,100,-0.1670836852696433,0.04589411758126444,-0.22723003286345536,1.0,-0.1670836852696433,1.0
A2_refit,foreign,affine,0.1,5,100,-0.17638638031504353,0.04578879451808225,-0.24413959689632586,1.0,-0.17638638031504353,1.0
A2_refit,foreign,affine,0.1,10,100,-0.18007465430637987,0.05006112907480959,-0.247891839339348,1.0,-0.1800746543063798,1.0
A2_refit,foreign,affine,0.3,1,100,-0.10580582310047708,0.03786621641688792,-0.14641019853135748,1.0,-0.10580582310047708,1.0
A2_refit,foreign,affine,0.3,2,100,-0.12120873523136144,0.03727577355459551,-0.17077967887650408,1.0,-0.12120873523136144,1.0
A2_refit,foreign,affine,0.3,3,100,-0.13062975063265284,0.03804224512383981,-0.17880156259934055,1.0,-0.13062975063265284,1.0
A2_refit,foreign,affine,0.3,5,100,-0.13960507046654835,0.03772332767566352,-0.18882447818608636,1.0,-0.13960507046654835,1.0
A2_refit,foreign,affine,0.3,10,100,-0.15089153146850165,0.04263320762396982,-0.19781149478917812,1.0,-0.15089153146850165,1.0
A2_refit,foreign,affine,1.0,1,100,-0.06487803938556032,0.028003512977891904,-0.09491651072637129,0.99,-0.06487803938556032,0.99
A2_refit,foreign,affine,1.0,2,100,-0.08537922875615638,0.029272920121430637,-0.12695553172305388,1.0,-0.08537922875615638,1.0
A2_refit,foreign,affine,1.0,3,100,-0.09500484544929984,0.030796006271007866,-0.13319255745032962,1.0,-0.09500484544929984,1.0
A2_refit,foreign,affine,1.0,5,100,-0.10476161901180232,0.031153939643528684,-0.13969223218922577,1.0,-0.10476161901180231,1.0
A2_refit,foreign,affine,1.0,10,100,-0.1178935812573357,0.03566980718964844,-0.15866586633304075,1.0,-0.11789358125733573,1.0
A2_refit,foreign,affine,3.0,1,100,-0.027034985362030174,0.016527505587253712,-0.04523473453902798,0.93,-0.027034985362030174,0.93
A2_refit,foreign,affine,3.0,2,100,-0.04528844875775384,0.019895092482950814,-0.07310497812054607,1.0,-0.045288448757753834,1.0
A2_refit,foreign,affine,3.0,3,100,-0.056460713649472236,0.02206162249828243,-0.0819160163743979,1.0,-0.056460713649472236,1.0
A2_refit,foreign,affine,3.0,5,100,-0.07031342444495398,0.024031443319595846,-0.10011200010815649,1.0,-0.07031342444495398,1.0
A2_refit,foreign,affine,3.0,10,100,-0.08824386634560304,0.028941423384571653,-0.11851092599087355,1.0,-0.08824386634560304,1.0
A2_refit,foreign,affine,10.0,1,100,-0.006240637730374509,0.007042360666130638,-0.014948250167519328,0.81,-0.006240637730374512,0.81
A2_refit,foreign,affine,10.0,2,100,-0.01347603314089409,0.01022034554597822,-0.0276026464943183,0.9,-0.013476033140894093,0.9
A2_refit,foreign,affine,10.0,3,100,-0.01949697402882493,0.012333677500119824,-0.0356521591730445,0.94,-0.019496974028824925,0.94
A2_refit,foreign,affine,10.0,5,100,-0.03010438223128596,0.014741586691069035,-0.047572266651296775,0.98,-0.03010438223128596,0.98
A2_refit,foreign,affine,10.0,10,100,-0.049359145164931756,0.01958726655913928,-0.07216456078459926,0.99,-0.049359145164931756,0.99
A2_refit,foreign,offset,0.03,1,100,-0.17237267489027194,0.0522863362110141,-0.23738811667618565,1.0,-0.17237267489027194,1.0
A2_refit,foreign,offset,0.03,2,100,-0.14864532824622567,0.03993336013241008,-0.20027117913131753,1.0,-0.14864532824622567,1.0
A2_refit,foreign,offset,0.03,3,100,-0.1372794386540592,0.03516949893817777,-0.18528421344957213,1.0,-0.1372794386540592,1.0
A2_refit,foreign,offset,0.03,5,100,-0.12563465681011612,0.03243251517595489,-0.16382414017363142,1.0,-0.12563465681011612,1.0
A2_refit,foreign,offset,0.03,10,100,-0.1155409897204812,0.03181728813757608,-0.1529134295865024,1.0,-0.1155409897204812,1.0
A2_refit,foreign,offset,0.1,1,100,-0.15716903913281544,0.04891517116338023,-0.2169481270753073,1.0,-0.15716903913281544,1.0
A2_refit,foreign,offset,0.1,2,100,-0.14162344327181273,0.03852928217623294,-0.19138537618912102,1.0,-0.14162344327181273,1.0
A2_refit,foreign,offset,0.1,3,100,-0.13280351832089654,0.03434549384542884,-0.1790120662551077,1.0,-0.13280351832089654,1.0
A2_refit,foreign,offset,0.1,5,100,-0.12310694850631998,0.03199153438008495,-0.1607480422153684,1.0,-0.12310694850631998,1.0
A2_refit,foreign,offset,0.1,10,100,-0.1143506439967255,0.03159051343811978,-0.15144149519622382,1.0,-0.1143506439967255,1.0
A2_refit,foreign,offset,0.3,1,100,-0.12391883317760813,0.04127772294827675,-0.17115896795724084,1.0,-0.12391883317760813,1.0
A2_refit,foreign,offset,0.3,2,100,-0.12424483047458898,0.035016957277571904,-0.16788630886592576,1.0,-0.12424483047458898,1.0
A2_refit,foreign,offset,0.3,3,100,-0.12121690582436628,0.03220323362231614,-0.16296508756787517,1.0,-0.12121690582436628,1.0
A2_refit,foreign,offset,0.3,5,100,-0.1163109954050524,0.030799443084386032,-0.15248846982248082,1.0,-0.1163109954050524,1.0
A2_refit,foreign,offset,0.3,10,100,-0.11105358737759363,0.030959333115965038,-0.14735146744943356,1.0,-0.11105358737759363,1.0
A2_refit,foreign,offset,1.0,1,100,-0.06564230894244522,0.026580347821040955,-0.09570296125296046,1.0,-0.06564230894244522,1.0
A2_refit,foreign,offset,1.0,2,100,-0.08394863514670164,0.02655238283232905,-0.11470948969212645,1.0,-0.08394863514670164,1.0
A2_refit,foreign,offset,1.0,3,100,-0.09109686840172464,0.026518858657159687,-0.12639345851657954,1.0,-0.09109686840172464,1.0
A2_refit,foreign,offset,1.0,5,100,-0.09664470268280352,0.027253501540714254,-0.12887440930489874,1.0,-0.09664470268280352,1.0
A2_refit,foreign,offset,1.0,10,100,-0.10062594289200856,0.028929625544452192,-0.13452588886702546,1.0,-0.10062594289200857,1.0
A2_refit,foreign,offset,3.0,1,100,-0.022014297251215908,0.012895752106966422,-0.038127310447555,0.95,-0.02201429725121591,0.95
A2_refit,foreign,offset,3.0,2,100,-0.037965955542413575,0.015990376174795123,-0.058103157755755294,1.0,-0.037965955542413575,1.0
A2_refit,foreign,offset,3.0,3,100,-0.048683597962724985,0.017786265445459602,-0.07247021071948004,1.0,-0.048683597962724985,1.0
A2_refit,foreign,offset,3.0,5,100,-0.06216958130933942,0.02050108628503109,-0.08595526303054211,1.0,-0.06216958130933943,1.0
A2_refit,foreign,offset,3.0,10,100,-0.0780152164373592,0.02437669418280052,-0.10869965457429562,1.0,-0.0780152164373592,1.0
A2_refit,foreign,offset,10.0,1,100,-0.003907234108248112,0.004541282028749644,-0.00995845329309355,0.82,-0.003907234108248111,0.82
A2_refit,foreign,offset,10.0,2,100,-0.008808516130864794,0.006853976120537546,-0.01873061432837315,0.88,-0.008808516130864787,0.88
A2_refit,foreign,offset,10.0,3,100,-0.013470103244248334,0.008530239177282612,-0.024944460378340798,0.95,-0.013470103244248334,0.95
A2_refit,foreign,offset,10.0,5,100,-0.022363073392677627,0.011149122807124821,-0.035774848825182205,0.98,-0.02236307339267762,0.98
A2_refit,foreign,offset,10.0,10,100,-0.03941627177186658,0.015728912687043566,-0.05927587220154719,0.99,-0.03941627177186658,0.99
A2_refit,foreign,scale,0.03,1,100,-0.15248569455143912,0.05702723398461002,-0.23273027435637994,1.0,-0.15248569455143912,1.0
A2_refit,foreign,scale,0.03,2,100,-0.17821590968850823,0.0568713107062679,-0.25899909157685624,1.0,-0.17821590968850823,1.0
A2_refit,foreign,scale,0.03,3,100,-0.19118807718476521,0.059851506859866746,-0.2841034295807789,1.0,-0.19118807718476521,1.0
A2_refit,foreign,scale,0.03,5,100,-0.1921552943455886,0.06129936305170127,-0.27612520930887224,1.0,-0.1921552943455886,1.0
A2_refit,foreign,scale,0.03,10,100,-0.19061953740982485,0.06644642393673315,-0.2876946528319654,1.0,-0.19061953740982485,1.0
A2_refit,foreign,scale,0.1,1,100,-0.09241960906056029,0.04133074191469982,-0.14913973118069337,0.99,-0.0924196090605603,0.99
A2_refit,foreign,scale,0.1,2,100,-0.1259269123280828,0.04347021599201526,-0.1877985993725967,1.0,-0.1259269123280828,1.0
A2_refit,foreign,scale,0.1,3,100,-0.14468031395114134,0.04726423491536842,-0.20091069879254495,1.0,-0.14468031395114134,1.0
A2_refit,foreign,scale,0.1,5,100,-0.15772934156945476,0.05112401281750636,-0.2240510513088862,1.0,-0.15772934156945476,1.0
A2_refit,foreign,scale,0.1,10,100,-0.16962245308536705,0.05714685540799373,-0.25323503712605344,1.0,-0.16962245308536705,1.0
A2_refit,foreign,scale,0.3,1,100,-0.05096426978669556,0.029815594696179587,-0.09151793368247542,0.97,-0.05096426978669556,0.97
A2_refit,foreign,scale,0.3,2,100,-0.0793999805101073,0.03204242701589637,-0.11838426731316443,0.99,-0.0793999805101073,0.99
A2_refit,foreign,scale,0.3,3,100,-0.09744210791653428,0.03627063276479762,-0.1387170372403417,1.0,-0.09744210791653428,1.0
A2_refit,foreign,scale,0.3,5,100,-0.11573254593631369,0.039842030470744964,-0.16573184442814742,1.0,-0.11573254593631369,1.0
A2_refit,foreign,scale,0.3,10,100,-0.1378421584446943,0.046014042246725465,-0.19779173008871065,1.0,-0.13784215844469433,1.0
A2_refit,foreign,scale,1.0,1,100,-0.0211091007254308,0.01775134722125659,-0.04314958280062029,0.89,-0.021109100725430797,0.89
A2_refit,foreign,scale,1.0,2,100,-0.03778814820962957,0.02123899187568539,-0.06595886390470104,0.98,-0.037788148209629564,0.98
A2_refit,foreign,scale,1.0,3,100,-0.04965673831970832,0.02489691405300682,-0.08338228941696668,1.0,-0.049656738319708335,1.0
A2_refit,foreign,scale,1.0,5,100,-0.06589424720795532,0.027233984949489743,-0.098645868558834,1.0,-0.06589424720795532,1.0
A2_refit,foreign,scale,1.0,10,100,-0.09124480174789262,0.033186584028872625,-0.13027459109694706,1.0,-0.09124480174789262,1.0
A2_refit,foreign,scale,3.0,1,100,-0.007250153866628739,0.00900247161969438,-0.01743891639117961,0.78,-0.007250153866628743,0.78
A2_refit,foreign,scale,3.0,2,100,-0.014782552724889417,0.012619684700279396,-0.030467258710561024,0.88,-0.014782552724889422,0.88
A2_refit,foreign,scale,3.0,3,100,-0.02048239344361367,0.015148503708204263,-0.043115025319331604,0.9,-0.02048239344361367,0.9
A2_refit,foreign,scale,3.0,5,100,-0.030194202762427697,0.017126013353763524,-0.05554490759132032,0.96,-0.0301942027624277,0.96
A2_refit,foreign,scale,3.0,10,100,-0.04930639670395168,0.02196430841656819,-0.07936694716733568,1.0,-0.04930639670395167,1.0
A2_refit,foreign,scale,10.0,1,100,-0.001687432078558801,0.003628855719347609,-0.006148601782635277,0.67,-0.0016874320785588016,0.67
A2_refit,foreign,scale,10.0,2,100,-0.0038721014105263323,0.005702871380074571,-0.010694121964368485,0.75,-0.0038721014105263453,0.75
A2_refit,foreign,scale,10.0,3,100,-0.005580759491990868,0.007293757247666311,-0.014825514081773383,0.8,-0.0055807594919908745,0.8
A2_refit,foreign,scale,10.0,5,100,-0.009153044411793619,0.00889101129018009,-0.020321144752352922,0.81,-0.009153044411793619,0.81
A2_refit,foreign,scale,10.0,10,100,-0.0179739628787453,0.01222984957813938,-0.03403464482833501,0.9,-0.017973962878745295,0.9
A2_refit,foreign,trend,0.03,1,100,-0.15248569455143912,0.05702723398461002,-0.23273027435637994,1.0,-0.15248569455143912,1.0
A2_refit,foreign,trend,0.03,2,100,-0.18997107281845296,0.055811406193418255,-0.26220428098906795,1.0,-0.18997107281845296,1.0
A2_refit,foreign,trend,0.03,3,100,-0.20518088854407407,0.05483754947734406,-0.279206271975299,1.0,-0.20518088854407407,1.0
A2_refit,foreign,trend,0.03,5,100,-0.21101407164225638,0.05515312951392482,-0.29241235611527067,1.0,-0.21101407164225638,1.0
A2_refit,foreign,trend,0.03,10,100,-0.20949888419847112,0.05750317174201136,-0.28713474150931406,1.0,-0.20949888419847112,1.0
A2_refit,foreign,trend,0.1,1,100,-0.09241960906056029,0.04133074191469982,-0.14913973118069337,0.99,-0.0924196090605603,0.99
A2_refit,foreign,trend,0.1,2,100,-0.13873849535071556,0.0421974201746306,-0.19517354335464435,1.0,-0.13873849535071556,1.0
A2_refit,foreign,trend,0.1,3,100,-0.15666520207927068,0.04378008093573137,-0.21266187939522133,1.0,-0.1566652020792707,1.0
A2_refit,foreign,trend,0.1,5,100,-0.17031475252349546,0.04542806042269507,-0.23884338665728433,1.0,-0.17031475252349546,1.0
A2_refit,foreign,trend,0.1,10,100,-0.1827924519961556,0.050986797194440575,-0.24830805909922735,1.0,-0.1827924519961556,1.0
A2_refit,foreign,trend,0.3,1,100,-0.05096426978669556,0.029815594696179587,-0.09151793368247542,0.97,-0.05096426978669556,0.97
A2_refit,foreign,trend,0.3,2,100,-0.09767526603985764,0.0329270329106752,-0.14484721001754514,1.0,-0.09767526603985763,1.0
A2_refit,foreign,trend,0.3,3,100,-0.11545157817041683,0.03607413921238458,-0.16003138693008268,1.0,-0.11545157817041683,1.0
A2_refit,foreign,trend,0.3,5,100,-0.13199614939501114,0.03818200979434684,-0.1844939579932004,1.0,-0.13199614939501114,1.0
A2_refit,foreign,trend,0.3,10,100,-0.15162342697084727,0.04342680682317522,-0.20981242404070863,1.0,-0.15162342697084724,1.0
A2_refit,foreign,trend,1.0,1,100,-0.0211091007254308,0.01775134722125659,-0.04314958280062029,0.89,-0.021109100725430797,0.89
A2_refit,foreign,trend,1.0,2,100,-0.05700163427645613,0.024761296850760946,-0.08725265197271265,1.0,-0.05700163427645613,1.0
A2_refit,foreign,trend,1.0,3,100,-0.07136351780313266,0.028291339666419238,-0.10953428549128408,1.0,-0.07136351780313266,1.0
