full_arm,global_model,arm,k,mae,n_ligands
GEN9_A0_ROW_ONLY | NEAREST_OBSERVED@CENTRAL,GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@CENTRAL,1,0.8318047597214827,99
GEN9_A0_ROW_ONLY | SERIES_MAP_LEVELONLY@MEDOID,GEN9_A0_ROW_ONLY,SERIES_MAP_LEVELONLY@MEDOID,3,0.6244236186909423,99
GEN9_A0_ROW_ONLY | SERIES_MAP_LEVELONLY@MEDOID,GEN9_A0_ROW_ONLY,SERIES_MAP_LEVELONLY@MEDOID,5,0.5918902547792153,99
GEN9_A0_ROW_ONLY | SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],GEN9_A0_ROW_ONLY,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],1,0.5319345782162758,99
GEN9_A0_ROW_ONLY | SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],GEN9_A0_ROW_ONLY,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],2,0.5279902645401182,99
GEN9_A0_ROW_ONLY | SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],GEN9_A0_ROW_ONLY,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],3,0.5288971319412825,99
GEN9_A0_ROW_ONLY | SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],GEN9_A0_ROW_ONLY,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],5,0.5416846550292178,99
GEN9_A0_ROW_ONLY | SERIES_MAP_LEVELONLY@RANDOM,GEN9_A0_ROW_ONLY,SERIES_MAP_LEVELONLY@RANDOM,1,0.7890345144640791,99
GEN9_A0_ROW_ONLY | SERIES_MAP_LEVELONLY@RANDOM,GEN9_A0_ROW_ONLY,SERIES_MAP_LEVELONLY@RANDOM,2,0.6903125090031758,99
GEN9_A0_ROW_ONLY | SERIES_MAP_LEVELONLY@RANDOM,GEN9_A0_ROW_ONLY,SERIES_MAP_LEVELONLY@RANDOM,3,0.6418540692051768,99
GEN9_A0_ROW_ONLY | SERIES_MAP_LEVELONLY@RANDOM,GEN9_A0_ROW_ONLY,SERIES_MAP_LEVELONLY@RANDOM,5,0.5934784860406911,99
GEN9_A0_ROW_ONLY | SERIES_MAP_NOSERIES@CENTRAL,GEN9_A0_ROW_ONLY,SERIES_MAP_NOSERIES@CENTRAL,1,0.695813230095184,99
GEN9_A0_ROW_ONLY | SERIES_MAP_NOSERIES@CENTRAL,GEN9_A0_ROW_ONLY,SERIES_MAP_NOSERIES@CENTRAL,2,0.6560631562281101,99
GEN9_A0_ROW_ONLY | SERIES_MAP_NOSERIES@CENTRAL,GEN9_A0_ROW_ONLY,SERIES_MAP_NOSERIES@CENTRAL,3,0.6353279005596965,99
GEN9_A0_ROW_ONLY | SERIES_MAP_NOSERIES@CENTRAL,GEN9_A0_ROW_ONLY,SERIES_MAP_NOSERIES@CENTRAL,5,0.6186743306414301,99
GEN9_A0_ROW_ONLY | SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,GEN9_A0_ROW_ONLY,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,1,0.6914121748235981,99
GEN9_A0_ROW_ONLY | SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,GEN9_A0_ROW_ONLY,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,2,0.6804994506936042,99
GEN9_A0_ROW_ONLY | SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,GEN9_A0_ROW_ONLY,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,3,0.6506277554712837,99
GEN9_A0_ROW_ONLY | SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,GEN9_A0_ROW_ONLY,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,5,0.6230545092774045,99
GEN9_A0_ROW_ONLY | SERIES_MAP_NOSERIES@D_OPTIMAL,GEN9_A0_ROW_ONLY,SERIES_MAP_NOSERIES@D_OPTIMAL,1,0.9985706692142968,99
GEN9_A0_ROW_ONLY | SERIES_MAP_NOSERIES@D_OPTIMAL,GEN9_A0_ROW_ONLY,SERIES_MAP_NOSERIES@D_OPTIMAL,2,0.7191381726612378,99
GEN9_A0_ROW_ONLY | SERIES_MAP_NOSERIES@D_OPTIMAL,GEN9_A0_ROW_ONLY,SERIES_MAP_NOSERIES@D_OPTIMAL,3,0.6754115438712767,99
GEN9_A0_ROW_ONLY | SERIES_MAP_NOSERIES@D_OPTIMAL,GEN9_A0_ROW_ONLY,SERIES_MAP_NOSERIES@D_OPTIMAL,5,0.6298257386763918,99
GEN9_A0_ROW_ONLY | SERIES_MAP_NOSERIES@MEDOID,GEN9_A0_ROW_ONLY,SERIES_MAP_NOSERIES@MEDOID,1,0.6914121748235981,99
GEN9_A0_ROW_ONLY | SERIES_MAP_NOSERIES@MEDOID,GEN9_A0_ROW_ONLY,SERIES_MAP_NOSERIES@MEDOID,2,0.6626108650787711,99
GEN9_A0_ROW_ONLY | SERIES_MAP_NOSERIES@MEDOID,GEN9_A0_ROW_ONLY,SERIES_MAP_NOSERIES@MEDOID,3,0.6417422883676153,99
GEN9_A0_ROW_ONLY | SERIES_MAP_NOSERIES@MEDOID,GEN9_A0_ROW_ONLY,SERIES_MAP_NOSERIES@MEDOID,5,0.6225727104656192,99
GEN9_A0_ROW_ONLY | SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],GEN9_A0_ROW_ONLY,SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],1,0.5319345782162758,99
GEN9_A0_ROW_ONLY | SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],GEN9_A0_ROW_ONLY,SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],2,0.5288649370952562,99
GEN9_A0_ROW_ONLY | SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],GEN9_A0_ROW_ONLY,SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],3,0.5314894584661115,99
GEN9_A0_ROW_ONLY | SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],GEN9_A0_ROW_ONLY,SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],5,0.5504181752328972,99
GEN9_A0_ROW_ONLY | SERIES_MAP_NOSERIES@RANDOM,GEN9_A0_ROW_ONLY,SERIES_MAP_NOSERIES@RANDOM,1,0.7890345144640791,99
GEN9_A0_ROW_ONLY | SERIES_MAP_NOSERIES@RANDOM,GEN9_A0_ROW_ONLY,SERIES_MAP_NOSERIES@RANDOM,2,0.6983980627055003,99
GEN9_A0_ROW_ONLY | SERIES_MAP_NOSERIES@RANDOM,GEN9_A0_ROW_ONLY,SERIES_MAP_NOSERIES@RANDOM,3,0.658365444192914,99
GEN9_A0_ROW_ONLY | SERIES_MAP_NOSERIES@RANDOM,GEN9_A0_ROW_ONLY,SERIES_MAP_NOSERIES@RANDOM,5,0.622897462725378,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K1@CENTRAL,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@CENTRAL,1,0.6766155874129101,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K1@CENTRAL,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@CENTRAL,2,0.6388763799470223,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K1@CENTRAL,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@CENTRAL,3,0.6198444946529492,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K1@CENTRAL,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@CENTRAL,5,0.6035394283999084,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,1,0.6753536052185976,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,2,0.6629618570481397,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,3,0.6356405426000603,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,5,0.6109031877663612,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K1@D_OPTIMAL,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@D_OPTIMAL,1,0.9514895974963223,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K1@D_OPTIMAL,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@D_OPTIMAL,2,0.6998256643791297,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K1@D_OPTIMAL,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@D_OPTIMAL,3,0.658411164325398,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K1@D_OPTIMAL,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@D_OPTIMAL,5,0.6181831228505845,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K1@MEDOID,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@MEDOID,1,0.6753536052185976,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K1@MEDOID,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@MEDOID,2,0.6453572399642722,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K1@MEDOID,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@MEDOID,3,0.624788735118629,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K1@MEDOID,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@MEDOID,5,0.6064403135009523,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K1@ORACLE[OFFSET_K1],GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],1,0.5252502578367595,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K1@ORACLE[OFFSET_K1],GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],2,0.5191122224637278,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K1@ORACLE[OFFSET_K1],GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],3,0.5208232743048343,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K1@ORACLE[OFFSET_K1],GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],5,0.5392678883693894,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K1@RANDOM,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@RANDOM,1,0.7722355620421972,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K1@RANDOM,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@RANDOM,2,0.6844795743575938,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K1@RANDOM,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@RANDOM,3,0.6456733549239306,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K1@RANDOM,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@RANDOM,5,0.6111999300420495,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K3@CENTRAL,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@CENTRAL,1,0.6766155874129101,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K3@CENTRAL,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@CENTRAL,2,0.6325304439016104,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K3@CENTRAL,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@CENTRAL,3,0.5976469860850843,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K3@CENTRAL,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@CENTRAL,5,0.5404650403219221,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,1,0.6753536052185976,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,2,0.5898844075541246,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,3,0.5224146124290847,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,5,0.4769005205085227,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K3@D_OPTIMAL,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@D_OPTIMAL,1,0.9514895974963223,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K3@D_OPTIMAL,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@D_OPTIMAL,2,0.6204968994617542,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K3@D_OPTIMAL,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@D_OPTIMAL,3,0.5367305336531046,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K3@D_OPTIMAL,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@D_OPTIMAL,5,0.4739515788879881,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K3@MEDOID,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@MEDOID,1,0.6753536052185976,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K3@MEDOID,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@MEDOID,2,0.6403874975608902,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K3@MEDOID,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@MEDOID,3,0.6059773107396479,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K3@MEDOID,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@MEDOID,5,0.5474160587248011,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K3@ORACLE[OFFSET_K1],GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],1,0.5252502578367595,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K3@ORACLE[OFFSET_K1],GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],2,0.5077243085817256,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K3@ORACLE[OFFSET_K1],GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],3,0.49656860717817014,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K3@ORACLE[OFFSET_K1],GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],5,0.4792905775917791,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K3@RANDOM,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@RANDOM,1,0.7722355620421972,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K3@RANDOM,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@RANDOM,2,0.6415323719038045,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K3@RANDOM,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@RANDOM,3,0.5739207849719645,99
GEN9_A0_ROW_ONLY | SLOPE_L_s1_K3@RANDOM,GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@RANDOM,5,0.4994963471409254,99
GEN9_A0_ROW_ONLY | ZERO_SHOT,GEN9_A0_ROW_ONLY,ZERO_SHOT,0,1.059866963000906,99
GEN9_A0_ROW_ONLY | ZERO_SHOT@CENTRAL,GEN9_A0_ROW_ONLY,ZERO_SHOT@CENTRAL,1,1.059866963000906,99
GEN9_A0_ROW_ONLY | ZERO_SHOT@CENTRAL,GEN9_A0_ROW_ONLY,ZERO_SHOT@CENTRAL,2,1.059866963000906,99
GEN9_A0_ROW_ONLY | ZERO_SHOT@CENTRAL,GEN9_A0_ROW_ONLY,ZERO_SHOT@CENTRAL,3,1.059866963000906,99
GEN9_A0_ROW_ONLY | ZERO_SHOT@CENTRAL,GEN9_A0_ROW_ONLY,ZERO_SHOT@CENTRAL,5,1.059866963000906,99
GEN9_A0_ROW_ONLY | ZERO_SHOT@CENTRAL_THEN_SPREAD,GEN9_A0_ROW_ONLY,ZERO_SHOT@CENTRAL_THEN_SPREAD,1,1.059866963000906,99
GEN9_A0_ROW_ONLY | ZERO_SHOT@CENTRAL_THEN_SPREAD,GEN9_A0_ROW_ONLY,ZERO_SHOT@CENTRAL_THEN_SPREAD,2,1.059866963000906,99
GEN9_A0_ROW_ONLY | ZERO_SHOT@CENTRAL_THEN_SPREAD,GEN9_A0_ROW_ONLY,ZERO_SHOT@CENTRAL_THEN_SPREAD,3,1.059866963000906,99
GEN9_A0_ROW_ONLY | ZERO_SHOT@CENTRAL_THEN_SPREAD,GEN9_A0_ROW_ONLY,ZERO_SHOT@CENTRAL_THEN_SPREAD,5,1.059866963000906,99
GEN9_A0_ROW_ONLY | ZERO_SHOT@D_OPTIMAL,GEN9_A0_ROW_ONLY,ZERO_SHOT@D_OPTIMAL,1,1.059866963000906,99
GEN9_A0_ROW_ONLY | ZERO_SHOT@D_OPTIMAL,GEN9_A0_ROW_ONLY,ZERO_SHOT@D_OPTIMAL,2,1.059866963000906,99
GEN9_A0_ROW_ONLY | ZERO_SHOT@D_OPTIMAL,GEN9_A0_ROW_ONLY,ZERO_SHOT@D_OPTIMAL,3,1.059866963000906,99
GEN9_A0_ROW_ONLY | ZERO_SHOT@D_OPTIMAL,GEN9_A0_ROW_ONLY,ZERO_SHOT@D_OPTIMAL,5,1.059866963000906,99
GEN9_A0_ROW_ONLY | ZERO_SHOT@MEDOID,GEN9_A0_ROW_ONLY,ZERO_SHOT@MEDOID,1,1.059866963000906,99
GEN9_A0_ROW_ONLY | ZERO_SHOT@MEDOID,GEN9_A0_ROW_ONLY,ZERO_SHOT@MEDOID,2,1.059866963000906,99
GEN9_A0_ROW_ONLY | ZERO_SHOT@MEDOID,GEN9_A0_ROW_ONLY,ZERO_SHOT@MEDOID,3,1.059866963000906,99
GEN9_A0_ROW_ONLY | ZERO_SHOT@MEDOID,GEN9_A0_ROW_ONLY,ZERO_SHOT@MEDOID,5,1.059866963000906,99
GEN9_A0_ROW_ONLY | ZERO_SHOT@ORACLE[OFFSET_K1],GEN9_A0_ROW_ONLY,ZERO_SHOT@ORACLE[OFFSET_K1],1,1.059866963000906,99
GEN9_A0_ROW_ONLY | ZERO_SHOT@ORACLE[OFFSET_K1],GEN9_A0_ROW_ONLY,ZERO_SHOT@ORACLE[OFFSET_K1],2,1.059866963000906,99
GEN9_A0_ROW_ONLY | ZERO_SHOT@ORACLE[OFFSET_K1],GEN9_A0_ROW_ONLY,ZERO_SHOT@ORACLE[OFFSET_K1],3,1.059866963000906,99
GEN9_A0_ROW_ONLY | ZERO_SHOT@ORACLE[OFFSET_K1],GEN9_A0_ROW_ONLY,ZERO_SHOT@ORACLE[OFFSET_K1],5,1.059866963000906,99
GEN9_A0_ROW_ONLY | ZERO_SHOT@RANDOM,GEN9_A0_ROW_ONLY,ZERO_SHOT@RANDOM,1,1.059866963000906,99
GEN9_A0_ROW_ONLY | ZERO_SHOT@RANDOM,GEN9_A0_ROW_ONLY,ZERO_SHOT@RANDOM,2,1.059866963000906,99
GEN9_A0_ROW_ONLY | ZERO_SHOT@RANDOM,GEN9_A0_ROW_ONLY,ZERO_SHOT@RANDOM,3,1.059866963000906,99
GEN9_A0_ROW_ONLY | ZERO_SHOT@RANDOM,GEN9_A0_ROW_ONLY,ZERO_SHOT@RANDOM,5,1.059866963000906,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@CENTRAL,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@CENTRAL,1,0.8318047597214827,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@CENTRAL,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@CENTRAL,2,0.7652427802847994,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@CENTRAL,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@CENTRAL,3,0.6963713714779662,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@CENTRAL,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@CENTRAL,5,0.6062102267411391,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,1,0.8252974768084728,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,2,0.6950799164142283,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,3,0.6004034513413431,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,5,0.5191199199517904,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@D_OPTIMAL,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@D_OPTIMAL,1,1.199971537757043,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@D_OPTIMAL,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@D_OPTIMAL,2,0.8021406853605014,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@D_OPTIMAL,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@D_OPTIMAL,3,0.6608554276600818,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@D_OPTIMAL,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@D_OPTIMAL,5,0.5533122148454758,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@LEARNED_BLEND,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@LEARNED_BLEND,1,0.8868014397625917,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@LEARNED_BLEND,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@LEARNED_BLEND,2,0.7143827243749873,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@LEARNED_BLEND,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@LEARNED_BLEND,3,0.6147949014066184,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@LEARNED_BLEND,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@LEARNED_BLEND,5,0.5311468146994923,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@LEARNED_RANK,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@LEARNED_RANK,1,0.8868014397625917,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@LEARNED_RANK,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@LEARNED_RANK,2,0.7143827243749873,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@LEARNED_RANK,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@LEARNED_RANK,3,0.6147949014066184,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@LEARNED_RANK,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@LEARNED_RANK,5,0.5311468146994923,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@LEARNED_SCALAR,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@LEARNED_SCALAR,1,0.9201023514909731,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@LEARNED_SCALAR,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@LEARNED_SCALAR,2,0.7339611376396235,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@LEARNED_SCALAR,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@LEARNED_SCALAR,3,0.6269938994792488,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@LEARNED_SCALAR,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@LEARNED_SCALAR,5,0.5355559180414828,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,1,0.9933416796226432,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,2,0.7178350507232893,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,3,0.6151474953629152,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,5,0.5285390514560736,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@MEDOID,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@MEDOID,1,0.8252974768084728,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@MEDOID,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@MEDOID,2,0.7720468667569355,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@MEDOID,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@MEDOID,3,0.7089494683909865,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@MEDOID,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@MEDOID,5,0.6217730265965451,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@ORACLE[OFFSET_K1],GEN9_A1_ADJ_d05,NEAREST_OBSERVED@ORACLE[OFFSET_K1],1,0.7226140164179345,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@ORACLE[OFFSET_K1],GEN9_A1_ADJ_d05,NEAREST_OBSERVED@ORACLE[OFFSET_K1],2,0.6349610961234805,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@ORACLE[OFFSET_K1],GEN9_A1_ADJ_d05,NEAREST_OBSERVED@ORACLE[OFFSET_K1],3,0.5911594960144061,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@ORACLE[OFFSET_K1],GEN9_A1_ADJ_d05,NEAREST_OBSERVED@ORACLE[OFFSET_K1],5,0.5379161017617831,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@RANDOM,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@RANDOM,1,0.9459775028894392,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@RANDOM,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@RANDOM,2,0.7630663154930473,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@RANDOM,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@RANDOM,3,0.6700591572967497,99
GEN9_A1_ADJ_d05 | NEAREST_OBSERVED@RANDOM,GEN9_A1_ADJ_d05,NEAREST_OBSERVED@RANDOM,5,0.5619447134754055,99
