full_arm,k,failure_class,mae,n_ligands
GEN9_X_MULTI_d8c | ZERO_SHOT@CENTRAL,5,RESIDUAL_SHAPE,1.6043894524624436,23
GEN9_X_MULTI_d8c | ZERO_SHOT@CENTRAL_THEN_SPREAD,1,ALREADY_GOOD,0.8296534252124994,51
GEN9_X_MULTI_d8c | ZERO_SHOT@CENTRAL_THEN_SPREAD,1,PARTIAL_LEVEL,1.9739518236230644,5
GEN9_X_MULTI_d8c | ZERO_SHOT@CENTRAL_THEN_SPREAD,1,PURE_LEVEL,1.8817037444152735,20
GEN9_X_MULTI_d8c | ZERO_SHOT@CENTRAL_THEN_SPREAD,1,RESIDUAL_SHAPE,1.6043894524624436,23
GEN9_X_MULTI_d8c | ZERO_SHOT@CENTRAL_THEN_SPREAD,2,ALREADY_GOOD,0.8296534252124994,51
GEN9_X_MULTI_d8c | ZERO_SHOT@CENTRAL_THEN_SPREAD,2,PARTIAL_LEVEL,1.9739518236230644,5
GEN9_X_MULTI_d8c | ZERO_SHOT@CENTRAL_THEN_SPREAD,2,PURE_LEVEL,1.8817037444152735,20
GEN9_X_MULTI_d8c | ZERO_SHOT@CENTRAL_THEN_SPREAD,2,RESIDUAL_SHAPE,1.6043894524624436,23
GEN9_X_MULTI_d8c | ZERO_SHOT@CENTRAL_THEN_SPREAD,3,ALREADY_GOOD,0.8296534252124994,51
GEN9_X_MULTI_d8c | ZERO_SHOT@CENTRAL_THEN_SPREAD,3,PARTIAL_LEVEL,1.9739518236230644,5
GEN9_X_MULTI_d8c | ZERO_SHOT@CENTRAL_THEN_SPREAD,3,PURE_LEVEL,1.8817037444152735,20
GEN9_X_MULTI_d8c | ZERO_SHOT@CENTRAL_THEN_SPREAD,3,RESIDUAL_SHAPE,1.6043894524624436,23
GEN9_X_MULTI_d8c | ZERO_SHOT@CENTRAL_THEN_SPREAD,5,ALREADY_GOOD,0.8296534252124994,51
GEN9_X_MULTI_d8c | ZERO_SHOT@CENTRAL_THEN_SPREAD,5,PARTIAL_LEVEL,1.9739518236230644,5
GEN9_X_MULTI_d8c | ZERO_SHOT@CENTRAL_THEN_SPREAD,5,PURE_LEVEL,1.8817037444152735,20
GEN9_X_MULTI_d8c | ZERO_SHOT@CENTRAL_THEN_SPREAD,5,RESIDUAL_SHAPE,1.6043894524624436,23
GEN9_X_MULTI_d8c | ZERO_SHOT@D_OPTIMAL,1,ALREADY_GOOD,0.8296534252124994,51
GEN9_X_MULTI_d8c | ZERO_SHOT@D_OPTIMAL,1,PARTIAL_LEVEL,1.9739518236230644,5
GEN9_X_MULTI_d8c | ZERO_SHOT@D_OPTIMAL,1,PURE_LEVEL,1.8817037444152735,20
GEN9_X_MULTI_d8c | ZERO_SHOT@D_OPTIMAL,1,RESIDUAL_SHAPE,1.6043894524624436,23
GEN9_X_MULTI_d8c | ZERO_SHOT@D_OPTIMAL,2,ALREADY_GOOD,0.8296534252124994,51
GEN9_X_MULTI_d8c | ZERO_SHOT@D_OPTIMAL,2,PARTIAL_LEVEL,1.9739518236230644,5
GEN9_X_MULTI_d8c | ZERO_SHOT@D_OPTIMAL,2,PURE_LEVEL,1.8817037444152735,20
GEN9_X_MULTI_d8c | ZERO_SHOT@D_OPTIMAL,2,RESIDUAL_SHAPE,1.6043894524624436,23
GEN9_X_MULTI_d8c | ZERO_SHOT@D_OPTIMAL,3,ALREADY_GOOD,0.8296534252124994,51
GEN9_X_MULTI_d8c | ZERO_SHOT@D_OPTIMAL,3,PARTIAL_LEVEL,1.9739518236230644,5
GEN9_X_MULTI_d8c | ZERO_SHOT@D_OPTIMAL,3,PURE_LEVEL,1.8817037444152735,20
GEN9_X_MULTI_d8c | ZERO_SHOT@D_OPTIMAL,3,RESIDUAL_SHAPE,1.6043894524624436,23
GEN9_X_MULTI_d8c | ZERO_SHOT@D_OPTIMAL,5,ALREADY_GOOD,0.8296534252124994,51
GEN9_X_MULTI_d8c | ZERO_SHOT@D_OPTIMAL,5,PARTIAL_LEVEL,1.9739518236230644,5
GEN9_X_MULTI_d8c | ZERO_SHOT@D_OPTIMAL,5,PURE_LEVEL,1.8817037444152735,20
GEN9_X_MULTI_d8c | ZERO_SHOT@D_OPTIMAL,5,RESIDUAL_SHAPE,1.6043894524624436,23
GEN9_X_MULTI_d8c | ZERO_SHOT@MEDOID,1,ALREADY_GOOD,0.8296534252124994,51
GEN9_X_MULTI_d8c | ZERO_SHOT@MEDOID,1,PARTIAL_LEVEL,1.9739518236230644,5
GEN9_X_MULTI_d8c | ZERO_SHOT@MEDOID,1,PURE_LEVEL,1.8817037444152735,20
GEN9_X_MULTI_d8c | ZERO_SHOT@MEDOID,1,RESIDUAL_SHAPE,1.6043894524624436,23
GEN9_X_MULTI_d8c | ZERO_SHOT@MEDOID,2,ALREADY_GOOD,0.8296534252124994,51
GEN9_X_MULTI_d8c | ZERO_SHOT@MEDOID,2,PARTIAL_LEVEL,1.9739518236230644,5
GEN9_X_MULTI_d8c | ZERO_SHOT@MEDOID,2,PURE_LEVEL,1.8817037444152735,20
GEN9_X_MULTI_d8c | ZERO_SHOT@MEDOID,2,RESIDUAL_SHAPE,1.6043894524624436,23
GEN9_X_MULTI_d8c | ZERO_SHOT@MEDOID,3,ALREADY_GOOD,0.8296534252124994,51
GEN9_X_MULTI_d8c | ZERO_SHOT@MEDOID,3,PARTIAL_LEVEL,1.9739518236230644,5
GEN9_X_MULTI_d8c | ZERO_SHOT@MEDOID,3,PURE_LEVEL,1.8817037444152735,20
GEN9_X_MULTI_d8c | ZERO_SHOT@MEDOID,3,RESIDUAL_SHAPE,1.6043894524624436,23
GEN9_X_MULTI_d8c | ZERO_SHOT@MEDOID,5,ALREADY_GOOD,0.8296534252124994,51
GEN9_X_MULTI_d8c | ZERO_SHOT@MEDOID,5,PARTIAL_LEVEL,1.9739518236230644,5
GEN9_X_MULTI_d8c | ZERO_SHOT@MEDOID,5,PURE_LEVEL,1.8817037444152735,20
GEN9_X_MULTI_d8c | ZERO_SHOT@MEDOID,5,RESIDUAL_SHAPE,1.6043894524624436,23
GEN9_X_MULTI_d8c | ZERO_SHOT@ORACLE[OFFSET_K1],1,ALREADY_GOOD,0.8296534252124994,51
GEN9_X_MULTI_d8c | ZERO_SHOT@ORACLE[OFFSET_K1],1,PARTIAL_LEVEL,1.9739518236230644,5
GEN9_X_MULTI_d8c | ZERO_SHOT@ORACLE[OFFSET_K1],1,PURE_LEVEL,1.8817037444152735,20
GEN9_X_MULTI_d8c | ZERO_SHOT@ORACLE[OFFSET_K1],1,RESIDUAL_SHAPE,1.6043894524624436,23
GEN9_X_MULTI_d8c | ZERO_SHOT@ORACLE[OFFSET_K1],2,ALREADY_GOOD,0.8296534252124994,51
GEN9_X_MULTI_d8c | ZERO_SHOT@ORACLE[OFFSET_K1],2,PARTIAL_LEVEL,1.9739518236230644,5
GEN9_X_MULTI_d8c | ZERO_SHOT@ORACLE[OFFSET_K1],2,PURE_LEVEL,1.8817037444152735,20
GEN9_X_MULTI_d8c | ZERO_SHOT@ORACLE[OFFSET_K1],2,RESIDUAL_SHAPE,1.6043894524624436,23
GEN9_X_MULTI_d8c | ZERO_SHOT@ORACLE[OFFSET_K1],3,ALREADY_GOOD,0.8296534252124994,51
GEN9_X_MULTI_d8c | ZERO_SHOT@ORACLE[OFFSET_K1],3,PARTIAL_LEVEL,1.9739518236230644,5
GEN9_X_MULTI_d8c | ZERO_SHOT@ORACLE[OFFSET_K1],3,PURE_LEVEL,1.8817037444152735,20
GEN9_X_MULTI_d8c | ZERO_SHOT@ORACLE[OFFSET_K1],3,RESIDUAL_SHAPE,1.6043894524624436,23
GEN9_X_MULTI_d8c | ZERO_SHOT@ORACLE[OFFSET_K1],5,ALREADY_GOOD,0.8296534252124994,51
GEN9_X_MULTI_d8c | ZERO_SHOT@ORACLE[OFFSET_K1],5,PARTIAL_LEVEL,1.9739518236230644,5
GEN9_X_MULTI_d8c | ZERO_SHOT@ORACLE[OFFSET_K1],5,PURE_LEVEL,1.8817037444152735,20
GEN9_X_MULTI_d8c | ZERO_SHOT@ORACLE[OFFSET_K1],5,RESIDUAL_SHAPE,1.6043894524624436,23
GEN9_X_MULTI_d8c | ZERO_SHOT@RANDOM,1,ALREADY_GOOD,0.8296534252124994,51
GEN9_X_MULTI_d8c | ZERO_SHOT@RANDOM,1,PARTIAL_LEVEL,1.9739518236230644,5
GEN9_X_MULTI_d8c | ZERO_SHOT@RANDOM,1,PURE_LEVEL,1.8817037444152735,20
GEN9_X_MULTI_d8c | ZERO_SHOT@RANDOM,1,RESIDUAL_SHAPE,1.6043894524624436,23
GEN9_X_MULTI_d8c | ZERO_SHOT@RANDOM,2,ALREADY_GOOD,0.8296534252124994,51
GEN9_X_MULTI_d8c | ZERO_SHOT@RANDOM,2,PARTIAL_LEVEL,1.9739518236230644,5
GEN9_X_MULTI_d8c | ZERO_SHOT@RANDOM,2,PURE_LEVEL,1.8817037444152735,20
GEN9_X_MULTI_d8c | ZERO_SHOT@RANDOM,2,RESIDUAL_SHAPE,1.6043894524624436,23
GEN9_X_MULTI_d8c | ZERO_SHOT@RANDOM,3,ALREADY_GOOD,0.8296534252124994,51
GEN9_X_MULTI_d8c | ZERO_SHOT@RANDOM,3,PARTIAL_LEVEL,1.9739518236230644,5
GEN9_X_MULTI_d8c | ZERO_SHOT@RANDOM,3,PURE_LEVEL,1.8817037444152735,20
GEN9_X_MULTI_d8c | ZERO_SHOT@RANDOM,3,RESIDUAL_SHAPE,1.6043894524624436,23
GEN9_X_MULTI_d8c | ZERO_SHOT@RANDOM,5,ALREADY_GOOD,0.8296534252124994,51
GEN9_X_MULTI_d8c | ZERO_SHOT@RANDOM,5,PARTIAL_LEVEL,1.9739518236230644,5
GEN9_X_MULTI_d8c | ZERO_SHOT@RANDOM,5,PURE_LEVEL,1.8817037444152735,20
GEN9_X_MULTI_d8c | ZERO_SHOT@RANDOM,5,RESIDUAL_SHAPE,1.6043894524624436,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL,1,ALREADY_GOOD,0.7174602031929984,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL,1,PARTIAL_LEVEL,0.8052606994195838,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL,1,PURE_LEVEL,0.46790008457544463,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL,1,RESIDUAL_SHAPE,1.4075606809120458,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL,2,ALREADY_GOOD,0.6290117635879152,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL,2,PARTIAL_LEVEL,0.7281571351515901,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL,2,PURE_LEVEL,0.43991975983523446,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL,2,RESIDUAL_SHAPE,1.358271931858645,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL,3,ALREADY_GOOD,0.5581819526892008,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL,3,PARTIAL_LEVEL,0.7023451620460878,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL,3,PURE_LEVEL,0.40800819305095243,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL,3,RESIDUAL_SHAPE,1.252243326866084,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL,5,ALREADY_GOOD,0.46831813386444016,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL,5,PARTIAL_LEVEL,0.6256738107095297,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL,5,PURE_LEVEL,0.34546716625113455,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL,5,RESIDUAL_SHAPE,1.1344728365963472,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,1,ALREADY_GOOD,0.7061074337879827,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,1,PARTIAL_LEVEL,0.7809801966175078,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,1,PURE_LEVEL,0.4621562808793347,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,1,RESIDUAL_SHAPE,1.414997586094672,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,2,ALREADY_GOOD,0.5622337644104303,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,2,PARTIAL_LEVEL,0.674451784825736,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,2,PURE_LEVEL,0.4100956060203977,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,2,RESIDUAL_SHAPE,1.241948638936523,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,3,ALREADY_GOOD,0.47817269635469867,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,3,PARTIAL_LEVEL,0.634373825433671,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,3,PURE_LEVEL,0.338819506995416,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,3,RESIDUAL_SHAPE,1.0915163000707244,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,5,ALREADY_GOOD,0.39811711167839386,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,5,PARTIAL_LEVEL,0.5919824017169674,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,5,PURE_LEVEL,0.27858141785255464,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,5,RESIDUAL_SHAPE,0.9807547397388362,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@D_OPTIMAL,1,ALREADY_GOOD,1.0057743877964385,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@D_OPTIMAL,1,PARTIAL_LEVEL,1.6120025865458296,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@D_OPTIMAL,1,PURE_LEVEL,0.6814575413957342,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@D_OPTIMAL,1,RESIDUAL_SHAPE,1.9918923782471771,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@D_OPTIMAL,2,ALREADY_GOOD,0.5986787684519354,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@D_OPTIMAL,2,PARTIAL_LEVEL,1.1088935138427987,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@D_OPTIMAL,2,PURE_LEVEL,0.5412030813345466,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@D_OPTIMAL,2,RESIDUAL_SHAPE,1.4135122375537394,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@D_OPTIMAL,3,ALREADY_GOOD,0.516053717297018,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@D_OPTIMAL,3,PARTIAL_LEVEL,0.8348097519826909,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@D_OPTIMAL,3,PURE_LEVEL,0.3767753637716833,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@D_OPTIMAL,3,RESIDUAL_SHAPE,1.1911474661240458,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@D_OPTIMAL,5,ALREADY_GOOD,0.4306739052905487,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@D_OPTIMAL,5,PARTIAL_LEVEL,0.6941740141640529,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@D_OPTIMAL,5,PURE_LEVEL,0.29735368509012716,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@D_OPTIMAL,5,RESIDUAL_SHAPE,1.0171998403157092,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_BLEND,1,ALREADY_GOOD,0.765889542575929,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_BLEND,1,PARTIAL_LEVEL,0.9137441381616058,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_BLEND,1,PURE_LEVEL,0.5034888744298809,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_BLEND,1,RESIDUAL_SHAPE,1.5414101592837048,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_BLEND,2,ALREADY_GOOD,0.5700930519636981,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_BLEND,2,PARTIAL_LEVEL,0.7881262546667812,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_BLEND,2,PURE_LEVEL,0.41588203925970824,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_BLEND,2,RESIDUAL_SHAPE,1.3041056942193219,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_BLEND,3,ALREADY_GOOD,0.49317245214240407,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_BLEND,3,PARTIAL_LEVEL,0.6770957246924992,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_BLEND,3,PURE_LEVEL,0.3460342470660635,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_BLEND,3,RESIDUAL_SHAPE,1.1456568320144724,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_BLEND,5,ALREADY_GOOD,0.42140711745149545,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_BLEND,5,PARTIAL_LEVEL,0.6116982412470684,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_BLEND,5,PURE_LEVEL,0.2771010506756396,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_BLEND,5,RESIDUAL_SHAPE,0.987479332690544,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_RANK,1,ALREADY_GOOD,0.765889542575929,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_RANK,1,PARTIAL_LEVEL,0.9137441381616058,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_RANK,1,PURE_LEVEL,0.5034888744298809,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_RANK,1,RESIDUAL_SHAPE,1.5414101592837048,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_RANK,2,ALREADY_GOOD,0.5700930519636981,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_RANK,2,PARTIAL_LEVEL,0.7881262546667812,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_RANK,2,PURE_LEVEL,0.41588203925970824,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_RANK,2,RESIDUAL_SHAPE,1.3041056942193219,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_RANK,3,ALREADY_GOOD,0.49317245214240407,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_RANK,3,PARTIAL_LEVEL,0.6770957246924992,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_RANK,3,PURE_LEVEL,0.3460342470660635,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_RANK,3,RESIDUAL_SHAPE,1.1456568320144724,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_RANK,5,ALREADY_GOOD,0.42140711745149545,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_RANK,5,PARTIAL_LEVEL,0.6116982412470684,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_RANK,5,PURE_LEVEL,0.2771010506756396,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_RANK,5,RESIDUAL_SHAPE,0.987479332690544,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_SCALAR,1,ALREADY_GOOD,0.770899158943692,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_SCALAR,1,PARTIAL_LEVEL,0.9696899161224184,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_SCALAR,1,PURE_LEVEL,0.5213110452236218,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_SCALAR,1,RESIDUAL_SHAPE,1.5053307748325282,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_SCALAR,2,ALREADY_GOOD,0.5860079630825011,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_SCALAR,2,PARTIAL_LEVEL,0.8555200244147241,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_SCALAR,2,PURE_LEVEL,0.4346099975305413,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_SCALAR,2,RESIDUAL_SHAPE,1.2892215929745967,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_SCALAR,3,ALREADY_GOOD,0.5012072752795266,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_SCALAR,3,PARTIAL_LEVEL,0.7518982687395078,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_SCALAR,3,PURE_LEVEL,0.357174831231005,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_SCALAR,3,RESIDUAL_SHAPE,1.1388197133985285,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_SCALAR,5,ALREADY_GOOD,0.42153881544838523,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_SCALAR,5,PARTIAL_LEVEL,0.6350169776162599,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_SCALAR,5,PURE_LEVEL,0.280130235498117,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@LEARNED_SCALAR,5,RESIDUAL_SHAPE,0.9879056898551682,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,1,ALREADY_GOOD,0.8384903033062042,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,1,PARTIAL_LEVEL,1.0413854317851035,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,1,PURE_LEVEL,0.5982077820533711,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,1,RESIDUAL_SHAPE,1.6698581745231444,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,2,ALREADY_GOOD,0.5672832487360516,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,2,PARTIAL_LEVEL,0.768561184367045,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,2,PURE_LEVEL,0.4346424581939757,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,2,RESIDUAL_SHAPE,1.2868943152327073,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,3,ALREADY_GOOD,0.47962758365106517,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,3,PARTIAL_LEVEL,0.6745899163984603,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,3,PURE_LEVEL,0.3415430088007288,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,3,RESIDUAL_SHAPE,1.1406428485529312,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,5,ALREADY_GOOD,0.4198330468832459,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,5,PARTIAL_LEVEL,0.603630098527035,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,5,PURE_LEVEL,0.2760552084757771,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,5,RESIDUAL_SHAPE,0.9728098278676099,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MEDOID,1,ALREADY_GOOD,0.7061074337879827,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MEDOID,1,PARTIAL_LEVEL,0.7809801966175078,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MEDOID,1,PURE_LEVEL,0.4621562808793347,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MEDOID,1,RESIDUAL_SHAPE,1.414997586094672,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MEDOID,2,ALREADY_GOOD,0.6468048655741684,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MEDOID,2,PARTIAL_LEVEL,0.7163035214645389,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MEDOID,2,PURE_LEVEL,0.43670221649881114,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MEDOID,2,RESIDUAL_SHAPE,1.3534795533632658,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MEDOID,3,ALREADY_GOOD,0.5696143296124218,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MEDOID,3,PARTIAL_LEVEL,0.6815062097290702,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MEDOID,3,PURE_LEVEL,0.40272737756493004,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MEDOID,3,RESIDUAL_SHAPE,1.2901559982839224,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MEDOID,5,ALREADY_GOOD,0.4743228910823417,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MEDOID,5,PARTIAL_LEVEL,0.6303212823071704,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MEDOID,5,PURE_LEVEL,0.3765414754337478,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@MEDOID,5,RESIDUAL_SHAPE,1.160114185549901,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@ORACLE[OFFSET_K1],1,ALREADY_GOOD,0.6066777787940826,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@ORACLE[OFFSET_K1],1,PARTIAL_LEVEL,0.72315354894909,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@ORACLE[OFFSET_K1],1,PURE_LEVEL,0.3913449498049929,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@ORACLE[OFFSET_K1],1,RESIDUAL_SHAPE,1.1905550310598458,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@ORACLE[OFFSET_K1],2,ALREADY_GOOD,0.5201930666092381,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@ORACLE[OFFSET_K1],2,PARTIAL_LEVEL,0.6656845387901976,5
REC_ecfp_plus_recovered | NEAREST_OBSERVED@ORACLE[OFFSET_K1],2,PURE_LEVEL,0.35877154959424135,20
REC_ecfp_plus_recovered | NEAREST_OBSERVED@ORACLE[OFFSET_K1],2,RESIDUAL_SHAPE,1.1114722527759262,23
REC_ecfp_plus_recovered | NEAREST_OBSERVED@ORACLE[OFFSET_K1],3,ALREADY_GOOD,0.47351104730182314,51
REC_ecfp_plus_recovered | NEAREST_OBSERVED@ORACLE[OFFSET_K1],3,PARTIAL_LEVEL,0.6260764721802634,5
