design,seed,fold,order,draw,k,cells_at_k,cell_share_at_k,overlap_top_k_by_cells,overlap_top_k_by_richcells
BR,196613,4,UNCERT,0,20,359.0,0.9276485788113695,0.75,0.75
BR,196613,4,UNCERT,0,24,379.0,0.979328165374677,0.7916666666666666,0.875
BR,262147,0,AOPT,0,6,382.0,0.8179871520342612,0.3333333333333333,0.3333333333333333
BR,262147,0,AOPT,0,9,388.0,0.8308351177730193,0.3333333333333333,0.4444444444444444
BR,262147,0,AOPT,0,12,427.0,0.9143468950749465,0.6666666666666666,0.75
BR,262147,0,AOPT,0,16,436.0,0.9336188436830836,0.6875,0.75
BR,262147,0,AOPT,0,20,446.0,0.9550321199143469,0.75,0.8
BR,262147,0,AOPT,0,24,451.0,0.9657387580299786,0.7916666666666666,0.7916666666666666
BR,262147,0,MAXMIN,0,6,22.0,0.047109207708779445,0.16666666666666666,0.16666666666666666
BR,262147,0,MAXMIN,0,9,27.0,0.057815845824411134,0.1111111111111111,0.1111111111111111
BR,262147,0,MAXMIN,0,12,30.0,0.06423982869379015,0.08333333333333333,0.16666666666666666
BR,262147,0,MAXMIN,0,16,37.0,0.07922912205567452,0.3125,0.3125
BR,262147,0,MAXMIN,0,20,72.0,0.15417558886509636,0.45,0.5
BR,262147,0,MAXMIN,0,24,77.0,0.16488222698072805,0.625,0.625
BR,262147,0,RANDOM,0,6,25.0,0.05353319057815846,0.16666666666666666,0.16666666666666666
BR,262147,0,RANDOM,0,9,28.0,0.059957173447537475,0.1111111111111111,0.1111111111111111
BR,262147,0,RANDOM,0,12,32.0,0.06852248394004283,0.16666666666666666,0.25
BR,262147,0,RANDOM,0,16,399.0,0.854389721627409,0.375,0.4375
BR,262147,0,RANDOM,0,20,411.0,0.880085653104925,0.6,0.65
BR,262147,0,RANDOM,0,24,419.0,0.8972162740899358,0.6666666666666666,0.625
BR,262147,0,UNCERT,0,6,26.0,0.055674518201284794,0.16666666666666666,0.16666666666666666
BR,262147,0,UNCERT,0,9,29.0,0.06209850107066381,0.1111111111111111,0.1111111111111111
BR,262147,0,UNCERT,0,12,51.0,0.10920770877944326,0.3333333333333333,0.3333333333333333
BR,262147,0,UNCERT,0,16,56.0,0.11991434689507495,0.375,0.375
BR,262147,0,UNCERT,0,20,414.0,0.8865096359743041,0.6,0.6
BR,262147,0,UNCERT,0,24,439.0,0.9400428265524625,0.75,0.75
BR,262147,1,AOPT,0,6,391.0,0.7947154471544715,0.3333333333333333,0.3333333333333333
BR,262147,1,AOPT,0,9,395.0,0.8028455284552846,0.2222222222222222,0.3333333333333333
BR,262147,1,AOPT,0,12,413.0,0.8394308943089431,0.5,0.5
BR,262147,1,AOPT,0,16,461.0,0.9369918699186992,0.75,0.75
BR,262147,1,AOPT,0,20,470.0,0.9552845528455285,0.75,0.75
BR,262147,1,AOPT,0,24,477.0,0.9695121951219512,0.8333333333333334,0.875
BR,262147,1,MAXMIN,0,6,7.0,0.014227642276422764,0.0,0.0
BR,262147,1,MAXMIN,0,9,12.0,0.024390243902439025,0.0,0.0
BR,262147,1,MAXMIN,0,12,17.0,0.034552845528455285,0.0,0.08333333333333333
BR,262147,1,MAXMIN,0,16,39.0,0.07926829268292683,0.3125,0.375
BR,262147,1,MAXMIN,0,20,46.0,0.09349593495934959,0.5,0.5
BR,262147,1,MAXMIN,0,24,79.0,0.16056910569105692,0.6666666666666666,0.6666666666666666
BR,262147,1,RANDOM,0,6,38.0,0.07723577235772358,0.3333333333333333,0.3333333333333333
BR,262147,1,RANDOM,0,9,42.0,0.08536585365853659,0.3333333333333333,0.3333333333333333
BR,262147,1,RANDOM,0,12,46.0,0.09349593495934959,0.3333333333333333,0.3333333333333333
BR,262147,1,RANDOM,0,16,50.0,0.1016260162601626,0.375,0.4375
BR,262147,1,RANDOM,0,20,61.0,0.12398373983739837,0.6,0.6
BR,262147,1,RANDOM,0,24,85.0,0.17276422764227642,0.7083333333333334,0.7083333333333334
BR,262147,1,UNCERT,0,6,24.0,0.04878048780487805,0.16666666666666666,0.16666666666666666
BR,262147,1,UNCERT,0,9,27.0,0.054878048780487805,0.1111111111111111,0.1111111111111111
BR,262147,1,UNCERT,0,12,34.0,0.06910569105691057,0.25,0.08333333333333333
BR,262147,1,UNCERT,0,16,405.0,0.823170731707317,0.375,0.3125
BR,262147,1,UNCERT,0,20,435.0,0.8841463414634146,0.6,0.6
BR,262147,1,UNCERT,0,24,450.0,0.9146341463414634,0.625,0.625
BR,262147,2,AOPT,0,6,20.0,0.23529411764705882,0.16666666666666666,0.16666666666666666
BR,262147,2,AOPT,0,9,24.0,0.2823529411764706,0.2222222222222222,0.2222222222222222
BR,262147,2,AOPT,0,12,40.0,0.47058823529411764,0.4166666666666667,0.6666666666666666
BR,262147,2,AOPT,0,16,56.0,0.6588235294117647,0.6875,0.75
BR,262147,2,AOPT,0,20,72.0,0.8470588235294118,0.8,0.85
BR,262147,2,AOPT,0,24,77.0,0.9058823529411765,0.7916666666666666,0.875
BR,262147,2,MAXMIN,0,6,13.0,0.15294117647058825,0.16666666666666666,0.16666666666666666
BR,262147,2,MAXMIN,0,9,25.0,0.29411764705882354,0.2222222222222222,0.3333333333333333
BR,262147,2,MAXMIN,0,12,28.0,0.32941176470588235,0.16666666666666666,0.4166666666666667
BR,262147,2,MAXMIN,0,16,35.0,0.4117647058823529,0.4375,0.5625
BR,262147,2,MAXMIN,0,20,53.0,0.6235294117647059,0.7,0.75
BR,262147,2,MAXMIN,0,24,74.0,0.8705882352941177,0.8333333333333334,0.8333333333333334
BR,262147,2,RANDOM,0,6,6.0,0.07058823529411765,0.0,0.0
BR,262147,2,RANDOM,0,9,18.0,0.21176470588235294,0.1111111111111111,0.1111111111111111
BR,262147,2,RANDOM,0,12,23.0,0.27058823529411763,0.16666666666666666,0.16666666666666666
BR,262147,2,RANDOM,0,16,41.0,0.4823529411764706,0.375,0.375
BR,262147,2,RANDOM,0,20,57.0,0.6705882352941176,0.55,0.55
BR,262147,2,RANDOM,0,24,71.0,0.8352941176470589,0.75,0.7916666666666666
BR,262147,2,UNCERT,0,6,21.0,0.24705882352941178,0.16666666666666666,0.16666666666666666
BR,262147,2,UNCERT,0,9,27.0,0.3176470588235294,0.2222222222222222,0.3333333333333333
BR,262147,2,UNCERT,0,12,38.0,0.4470588235294118,0.4166666666666667,0.5
BR,262147,2,UNCERT,0,16,48.0,0.5647058823529412,0.625,0.5625
BR,262147,2,UNCERT,0,20,61.0,0.7176470588235294,0.7,0.7
BR,262147,2,UNCERT,0,24,75.0,0.8823529411764706,0.8333333333333334,0.75
BR,262147,3,AOPT,0,6,321.0,0.8188775510204082,0.3333333333333333,0.3333333333333333
BR,262147,3,AOPT,0,9,325.0,0.8290816326530612,0.3333333333333333,0.2222222222222222
BR,262147,3,AOPT,0,12,331.0,0.8443877551020408,0.4166666666666667,0.4166666666666667
BR,262147,3,AOPT,0,16,344.0,0.8775510204081632,0.625,0.625
BR,262147,3,AOPT,0,20,363.0,0.9260204081632653,0.7,0.7
BR,262147,3,AOPT,0,24,383.0,0.9770408163265306,0.7916666666666666,0.8333333333333334
BR,262147,3,MAXMIN,0,6,6.0,0.015306122448979591,0.0,0.0
BR,262147,3,MAXMIN,0,9,10.0,0.025510204081632654,0.0,0.0
BR,262147,3,MAXMIN,0,12,13.0,0.03316326530612245,0.0,0.0
BR,262147,3,MAXMIN,0,16,20.0,0.05102040816326531,0.25,0.25
BR,262147,3,MAXMIN,0,20,34.0,0.08673469387755102,0.45,0.5
BR,262147,3,MAXMIN,0,24,56.0,0.14285714285714285,0.625,0.625
BR,262147,3,RANDOM,0,6,16.0,0.04081632653061224,0.16666666666666666,0.16666666666666666
BR,262147,3,RANDOM,0,9,20.0,0.05102040816326531,0.1111111111111111,0.2222222222222222
BR,262147,3,RANDOM,0,12,27.0,0.06887755102040816,0.3333333333333333,0.3333333333333333
BR,262147,3,RANDOM,0,16,48.0,0.12244897959183673,0.5625,0.5625
BR,262147,3,RANDOM,0,20,55.0,0.14030612244897958,0.6,0.6
BR,262147,3,RANDOM,0,24,60.0,0.15306122448979592,0.75,0.7083333333333334
BR,262147,3,UNCERT,0,6,320.0,0.8163265306122449,0.16666666666666666,0.3333333333333333
BR,262147,3,UNCERT,0,9,327.0,0.8341836734693877,0.3333333333333333,0.4444444444444444
BR,262147,3,UNCERT,0,12,331.0,0.8443877551020408,0.3333333333333333,0.3333333333333333
BR,262147,3,UNCERT,0,16,350.0,0.8928571428571429,0.5625,0.5625
BR,262147,3,UNCERT,0,20,362.0,0.923469387755102,0.7,0.7
BR,262147,3,UNCERT,0,24,374.0,0.9540816326530612,0.7916666666666666,0.7916666666666666
BR,262147,4,AOPT,0,6,387.0,0.7995867768595041,0.3333333333333333,0.3333333333333333
BR,262147,4,AOPT,0,9,390.0,0.8057851239669421,0.2222222222222222,0.3333333333333333
BR,262147,4,AOPT,0,12,401.0,0.8285123966942148,0.4166666666666667,0.5
BR,262147,4,AOPT,0,16,440.0,0.9090909090909091,0.6875,0.6875
BR,262147,4,AOPT,0,20,462.0,0.9545454545454546,0.7,0.75
BR,262147,4,AOPT,0,24,471.0,0.9731404958677686,0.75,0.7916666666666666
BR,262147,4,MAXMIN,0,6,16.0,0.03305785123966942,0.16666666666666666,0.16666666666666666
BR,262147,4,MAXMIN,0,9,21.0,0.04338842975206612,0.1111111111111111,0.1111111111111111
BR,262147,4,MAXMIN,0,12,33.0,0.06818181818181818,0.16666666666666666,0.25
BR,262147,4,MAXMIN,0,16,39.0,0.08057851239669421,0.3125,0.3125
BR,262147,4,MAXMIN,0,20,46.0,0.09504132231404959,0.45,0.5
BR,262147,4,MAXMIN,0,24,79.0,0.16322314049586778,0.6666666666666666,0.7083333333333334
BR,262147,4,RANDOM,0,6,17.0,0.03512396694214876,0.16666666666666666,0.16666666666666666
BR,262147,4,RANDOM,0,9,393.0,0.8119834710743802,0.3333333333333333,0.3333333333333333
BR,262147,4,RANDOM,0,12,403.0,0.8326446280991735,0.4166666666666667,0.5
BR,262147,4,RANDOM,0,16,423.0,0.8739669421487604,0.5625,0.5
BR,262147,4,RANDOM,0,20,432.0,0.8925619834710744,0.7,0.65
BR,262147,4,RANDOM,0,24,440.0,0.9090909090909091,0.7916666666666666,0.7916666666666666
BR,262147,4,UNCERT,0,6,25.0,0.05165289256198347,0.16666666666666666,0.16666666666666666
BR,262147,4,UNCERT,0,9,28.0,0.05785123966942149,0.1111111111111111,0.2222222222222222
BR,262147,4,UNCERT,0,12,31.0,0.0640495867768595,0.16666666666666666,0.16666666666666666
BR,262147,4,UNCERT,0,16,40.0,0.08264462809917356,0.375,0.375
BR,262147,4,UNCERT,0,20,421.0,0.8698347107438017,0.55,0.55
BR,262147,4,UNCERT,0,24,445.0,0.9194214876033058,0.75,0.75
BQ,104729,0,AOPT,0,6,14.0,0.18421052631578946,0.3333333333333333,0.16666666666666666
BQ,104729,0,AOPT,0,9,30.0,0.39473684210526316,0.4444444444444444,0.5555555555555556
BQ,104729,0,AOPT,0,12,45.0,0.5921052631578947,0.75,0.8333333333333334
BQ,104729,0,AOPT,0,16,54.0,0.7105263157894737,0.875,0.875
BQ,104729,0,AOPT,0,20,58.0,0.7631578947368421,0.8,0.8
BQ,104729,0,AOPT,0,24,63.0,0.8289473684210527,0.8333333333333334,0.875
BQ,104729,0,MAXMIN,0,6,7.0,0.09210526315789473,0.0,0.0
BQ,104729,0,MAXMIN,0,9,12.0,0.15789473684210525,0.0,0.1111111111111111
BQ,104729,0,MAXMIN,0,12,16.0,0.21052631578947367,0.16666666666666666,0.25
BQ,104729,0,MAXMIN,0,16,25.0,0.32894736842105265,0.4375,0.4375
BQ,104729,0,MAXMIN,0,20,34.0,0.4473684210526316,0.6,0.6
BQ,104729,0,MAXMIN,0,24,48.0,0.631578947368421,0.7083333333333334,0.7083333333333334
BQ,104729,0,RANDOM,0,6,12.0,0.15789473684210525,0.16666666666666666,0.0
BQ,104729,0,RANDOM,0,9,17.0,0.2236842105263158,0.2222222222222222,0.2222222222222222
BQ,104729,0,RANDOM,0,12,21.0,0.27631578947368424,0.3333333333333333,0.3333333333333333
BQ,104729,0,RANDOM,0,16,29.0,0.3815789473684211,0.4375,0.375
BQ,104729,0,RANDOM,0,20,38.0,0.5,0.6,0.6
BQ,104729,0,RANDOM,0,24,54.0,0.7105263157894737,0.75,0.75
BQ,104729,0,UNCERT,0,6,13.0,0.17105263157894737,0.3333333333333333,0.16666666666666666
BQ,104729,0,UNCERT,0,9,17.0,0.2236842105263158,0.2222222222222222,0.3333333333333333
BQ,104729,0,UNCERT,0,12,20.0,0.2631578947368421,0.3333333333333333,0.3333333333333333
BQ,104729,0,UNCERT,0,16,25.0,0.32894736842105265,0.4375,0.4375
BQ,104729,0,UNCERT,0,20,35.0,0.4605263157894737,0.65,0.55
BQ,104729,0,UNCERT,0,24,51.0,0.6710526315789473,0.75,0.6666666666666666
BQ,104729,1,AOPT,0,6,396.0,0.8081632653061225,0.3333333333333333,0.3333333333333333
BQ,104729,1,AOPT,0,9,402.0,0.8204081632653061,0.2222222222222222,0.4444444444444444
BQ,104729,1,AOPT,0,12,434.0,0.8857142857142857,0.5833333333333334,0.6666666666666666
BQ,104729,1,AOPT,0,16,463.0,0.9448979591836735,0.8125,0.8125
BQ,104729,1,AOPT,0,20,468.0,0.9551020408163265,0.75,0.8
BQ,104729,1,AOPT,0,24,476.0,0.9714285714285714,0.8333333333333334,0.8333333333333334
BQ,104729,1,MAXMIN,0,6,11.0,0.022448979591836733,0.0,0.0
BQ,104729,1,MAXMIN,0,9,24.0,0.04897959183673469,0.2222222222222222,0.2222222222222222
BQ,104729,1,MAXMIN,0,12,29.0,0.05918367346938776,0.16666666666666666,0.25
BQ,104729,1,MAXMIN,0,16,52.0,0.10612244897959183,0.375,0.375
BQ,104729,1,MAXMIN,0,20,71.0,0.14489795918367346,0.6,0.65
BQ,104729,1,MAXMIN,0,24,91.0,0.18571428571428572,0.75,0.75
BQ,104729,1,RANDOM,0,6,36.0,0.07346938775510205,0.3333333333333333,0.3333333333333333
BQ,104729,1,RANDOM,0,9,54.0,0.11020408163265306,0.4444444444444444,0.4444444444444444
BQ,104729,1,RANDOM,0,12,67.0,0.13673469387755102,0.5,0.5
BQ,104729,1,RANDOM,0,16,74.0,0.1510204081632653,0.625,0.6875
BQ,104729,1,RANDOM,0,20,78.0,0.15918367346938775,0.6,0.6
BQ,104729,1,RANDOM,0,24,466.0,0.9510204081632653,0.6666666666666666,0.6666666666666666
BQ,104729,1,UNCERT,0,6,28.0,0.05714285714285714,0.16666666666666666,0.16666666666666666
BQ,104729,1,UNCERT,0,9,31.0,0.06326530612244897,0.1111111111111111,0.2222222222222222
BQ,104729,1,UNCERT,0,12,40.0,0.08163265306122448,0.3333333333333333,0.3333333333333333
BQ,104729,1,UNCERT,0,16,428.0,0.8734693877551021,0.5,0.5
BQ,104729,1,UNCERT,0,20,441.0,0.9,0.65,0.6
BQ,104729,1,UNCERT,0,24,474.0,0.9673469387755103,0.7916666666666666,0.7916666666666666
BQ,104729,2,AOPT,0,6,383.0,0.8046218487394958,0.3333333333333333,0.3333333333333333
BQ,104729,2,AOPT,0,9,389.0,0.8172268907563025,0.3333333333333333,0.4444444444444444
BQ,104729,2,AOPT,0,12,394.0,0.8277310924369747,0.4166666666666667,0.5
BQ,104729,2,AOPT,0,16,440.0,0.9243697478991597,0.6875,0.75
BQ,104729,2,AOPT,0,20,453.0,0.9516806722689075,0.7,0.75
BQ,104729,2,AOPT,0,24,460.0,0.9663865546218487,0.8333333333333334,0.8333333333333334
BQ,104729,2,MAXMIN,0,6,11.0,0.023109243697478993,0.0,0.0
BQ,104729,2,MAXMIN,0,9,15.0,0.031512605042016806,0.1111111111111111,0.0
BQ,104729,2,MAXMIN,0,12,19.0,0.03991596638655462,0.08333333333333333,0.08333333333333333
BQ,104729,2,MAXMIN,0,16,28.0,0.058823529411764705,0.375,0.375
BQ,104729,2,MAXMIN,0,20,58.0,0.12184873949579832,0.5,0.5
BQ,104729,2,MAXMIN,0,24,78.0,0.1638655462184874,0.625,0.625
BQ,104729,2,RANDOM,0,6,20.0,0.04201680672268908,0.16666666666666666,0.16666666666666666
BQ,104729,2,RANDOM,0,9,27.0,0.05672268907563025,0.2222222222222222,0.3333333333333333
BQ,104729,2,RANDOM,0,12,41.0,0.0861344537815126,0.3333333333333333,0.4166666666666667
BQ,104729,2,RANDOM,0,16,88.0,0.18487394957983194,0.6875,0.6875
BQ,104729,2,RANDOM,0,20,94.0,0.19747899159663865,0.65,0.65
BQ,104729,2,RANDOM,0,24,98.0,0.20588235294117646,0.7083333333333334,0.7083333333333334
BQ,104729,2,UNCERT,0,6,384.0,0.8067226890756303,0.3333333333333333,0.3333333333333333
BQ,104729,2,UNCERT,0,9,391.0,0.8214285714285714,0.3333333333333333,0.3333333333333333
BQ,104729,2,UNCERT,0,12,413.0,0.8676470588235294,0.5833333333333334,0.5
BQ,104729,2,UNCERT,0,16,424.0,0.8907563025210085,0.6875,0.625
BQ,104729,2,UNCERT,0,20,429.0,0.9012605042016807,0.75,0.7
BQ,104729,2,UNCERT,0,24,463.0,0.9726890756302521,0.7916666666666666,0.7916666666666666
BQ,104729,3,AOPT,0,6,348.0,0.7682119205298014,0.3333333333333333,0.3333333333333333
BQ,104729,3,AOPT,0,9,353.0,0.7792494481236203,0.2222222222222222,0.2222222222222222
BQ,104729,3,AOPT,0,12,359.0,0.7924944812362031,0.4166666666666667,0.3333333333333333
BQ,104729,3,AOPT,0,16,372.0,0.8211920529801324,0.5625,0.5625
BQ,104729,3,AOPT,0,20,380.0,0.8388520971302428,0.6,0.6
BQ,104729,3,AOPT,0,24,385.0,0.8498896247240618,0.6666666666666666,0.7083333333333334
BQ,104729,3,MAXMIN,0,6,7.0,0.01545253863134658,0.0,0.0
BQ,104729,3,MAXMIN,0,9,20.0,0.04415011037527594,0.1111111111111111,0.1111111111111111
BQ,104729,3,MAXMIN,0,12,24.0,0.052980132450331126,0.08333333333333333,0.08333333333333333
BQ,104729,3,MAXMIN,0,16,33.0,0.0728476821192053,0.25,0.25
BQ,104729,3,MAXMIN,0,20,40.0,0.08830022075055188,0.45,0.45
BQ,104729,3,MAXMIN,0,24,72.0,0.15894039735099338,0.625,0.625
BQ,104729,3,RANDOM,0,6,18.0,0.039735099337748346,0.16666666666666666,0.16666666666666666
BQ,104729,3,RANDOM,0,9,37.0,0.08167770419426049,0.2222222222222222,0.2222222222222222
BQ,104729,3,RANDOM,0,12,360.0,0.7947019867549668,0.25,0.25
BQ,104729,3,RANDOM,0,16,370.0,0.8167770419426048,0.3125,0.3125
BQ,104729,3,RANDOM,0,20,376.0,0.8300220750551877,0.5,0.5
BQ,104729,3,RANDOM,0,24,398.0,0.8785871964679912,0.6666666666666666,0.6666666666666666
BQ,104729,3,UNCERT,0,6,346.0,0.7637969094922737,0.3333333333333333,0.3333333333333333
BQ,104729,3,UNCERT,0,9,365.0,0.8057395143487859,0.3333333333333333,0.3333333333333333
BQ,104729,3,UNCERT,0,12,380.0,0.8388520971302428,0.4166666666666667,0.4166666666666667
BQ,104729,3,UNCERT,0,16,405.0,0.8940397350993378,0.5625,0.5625
BQ,104729,3,UNCERT,0,20,426.0,0.9403973509933775,0.75,0.75
BQ,104729,3,UNCERT,0,24,431.0,0.9514348785871964,0.75,0.75
BQ,104729,4,AOPT,0,6,285.0,0.7519788918205804,0.16666666666666666,0.16666666666666666
BQ,104729,4,AOPT,0,9,288.0,0.7598944591029023,0.2222222222222222,0.2222222222222222
BQ,104729,4,AOPT,0,12,294.0,0.7757255936675461,0.3333333333333333,0.4166666666666667
BQ,104729,4,AOPT,0,16,302.0,0.7968337730870713,0.4375,0.5
BQ,104729,4,AOPT,0,20,338.0,0.8918205804749341,0.6,0.65
BQ,104729,4,AOPT,0,24,361.0,0.9525065963060686,0.75,0.7916666666666666
BQ,104729,4,MAXMIN,0,6,7.0,0.018469656992084433,0.0,0.0
BQ,104729,4,MAXMIN,0,9,11.0,0.029023746701846966,0.0,0.0
BQ,104729,4,MAXMIN,0,12,15.0,0.0395778364116095,0.0,0.08333333333333333
BQ,104729,4,MAXMIN,0,16,25.0,0.06596306068601583,0.375,0.4375
BQ,104729,4,MAXMIN,0,20,32.0,0.08443271767810026,0.45,0.45
BQ,104729,4,MAXMIN,0,24,61.0,0.16094986807387862,0.625,0.6666666666666666
BQ,104729,4,RANDOM,0,6,34.0,0.08970976253298153,0.3333333333333333,0.3333333333333333
BQ,104729,4,RANDOM,0,9,38.0,0.10026385224274406,0.4444444444444444,0.3333333333333333
BQ,104729,4,RANDOM,0,12,51.0,0.1345646437994723,0.5,0.5833333333333334
BQ,104729,4,RANDOM,0,16,332.0,0.8759894459102903,0.625,0.625
BQ,104729,4,RANDOM,0,20,337.0,0.8891820580474934,0.65,0.65
BQ,104729,4,RANDOM,0,24,350.0,0.9234828496042217,0.7916666666666666,0.7916666666666666
BQ,104729,4,UNCERT,0,6,281.0,0.741424802110818,0.16666666666666666,0.16666666666666666
BQ,104729,4,UNCERT,0,9,289.0,0.762532981530343,0.2222222222222222,0.1111111111111111
BQ,104729,4,UNCERT,0,12,297.0,0.783641160949868,0.3333333333333333,0.25
BQ,104729,4,UNCERT,0,16,322.0,0.8496042216358839,0.5625,0.5
BQ,104729,4,UNCERT,0,20,347.0,0.9155672823218998,0.7,0.65
BQ,104729,4,UNCERT,0,24,360.0,0.9498680738786279,0.7916666666666666,0.75
BQ,130363,0,AOPT,0,6,371.0,0.7927350427350427,0.3333333333333333,0.3333333333333333
BQ,130363,0,AOPT,0,9,378.0,0.8076923076923077,0.3333333333333333,0.4444444444444444
BQ,130363,0,AOPT,0,12,383.0,0.8183760683760684,0.5,0.5833333333333334
BQ,130363,0,AOPT,0,16,424.0,0.905982905982906,0.6875,0.6875
BQ,130363,0,AOPT,0,20,447.0,0.9551282051282052,0.75,0.8
BQ,130363,0,AOPT,0,24,452.0,0.9658119658119658,0.75,0.7916666666666666
BQ,130363,0,MAXMIN,0,6,23.0,0.049145299145299144,0.16666666666666666,0.16666666666666666
BQ,130363,0,MAXMIN,0,9,27.0,0.057692307692307696,0.1111111111111111,0.1111111111111111
BQ,130363,0,MAXMIN,0,12,32.0,0.06837606837606838,0.16666666666666666,0.25
BQ,130363,0,MAXMIN,0,16,46.0,0.09829059829059829,0.3125,0.375
BQ,130363,0,MAXMIN,0,20,69.0,0.14743589743589744,0.45,0.5
BQ,130363,0,MAXMIN,0,24,79.0,0.16880341880341881,0.625,0.625
BQ,130363,0,RANDOM,0,6,36.0,0.07692307692307693,0.3333333333333333,0.3333333333333333
BQ,130363,0,RANDOM,0,9,39.0,0.08333333333333333,0.3333333333333333,0.3333333333333333
BQ,130363,0,RANDOM,0,12,71.0,0.1517094017094017,0.5,0.5
BQ,130363,0,RANDOM,0,16,86.0,0.18376068376068377,0.5625,0.5625
BQ,130363,0,RANDOM,0,20,93.0,0.1987179487179487,0.65,0.65
BQ,130363,0,RANDOM,0,24,101.0,0.21581196581196582,0.6666666666666666,0.625
BQ,130363,0,UNCERT,0,6,25.0,0.053418803418803416,0.16666666666666666,0.16666666666666666
BQ,130363,0,UNCERT,0,9,28.0,0.05982905982905983,0.1111111111111111,0.1111111111111111
BQ,130363,0,UNCERT,0,12,31.0,0.06623931623931624,0.16666666666666666,0.16666666666666666
BQ,130363,0,UNCERT,0,16,383.0,0.8183760683760684,0.375,0.375
BQ,130363,0,UNCERT,0,20,415.0,0.8867521367521367,0.6,0.6
BQ,130363,0,UNCERT,0,24,423.0,0.9038461538461539,0.75,0.75
BQ,130363,1,AOPT,0,6,317.0,0.8128205128205128,0.3333333333333333,0.3333333333333333
BQ,130363,1,AOPT,0,9,320.0,0.8205128205128205,0.3333333333333333,0.2222222222222222
BQ,130363,1,AOPT,0,12,328.0,0.841025641025641,0.5833333333333334,0.5833333333333334
BQ,130363,1,AOPT,0,16,362.0,0.9282051282051282,0.625,0.625
BQ,130363,1,AOPT,0,20,371.0,0.9512820512820512,0.65,0.65
BQ,130363,1,AOPT,0,24,377.0,0.9666666666666667,0.75,0.75
BQ,130363,1,MAXMIN,0,6,8.0,0.020512820512820513,0.0,0.0
BQ,130363,1,MAXMIN,0,9,13.0,0.03333333333333333,0.1111111111111111,0.1111111111111111
BQ,130363,1,MAXMIN,0,12,17.0,0.04358974358974359,0.25,0.25
BQ,130363,1,MAXMIN,0,16,22.0,0.05641025641025641,0.375,0.375
BQ,130363,1,MAXMIN,0,20,29.0,0.07435897435897436,0.5,0.55
BQ,130363,1,MAXMIN,0,24,38.0,0.09743589743589744,0.6666666666666666,0.625
BQ,130363,1,RANDOM,0,6,20.0,0.05128205128205128,0.16666666666666666,0.16666666666666666
BQ,130363,1,RANDOM,0,9,27.0,0.06923076923076923,0.4444444444444444,0.3333333333333333
BQ,130363,1,RANDOM,0,12,43.0,0.11025641025641025,0.5,0.5
BQ,130363,1,RANDOM,0,16,47.0,0.12051282051282051,0.5,0.5
BQ,130363,1,RANDOM,0,20,60.0,0.15384615384615385,0.55,0.5
BQ,130363,1,RANDOM,0,24,68.0,0.17435897435897435,0.6666666666666666,0.625
BQ,130363,1,UNCERT,0,6,312.0,0.8,0.16666666666666666,0.16666666666666666
BQ,130363,1,UNCERT,0,9,316.0,0.8102564102564103,0.2222222222222222,0.2222222222222222
BQ,130363,1,UNCERT,0,12,320.0,0.8205128205128205,0.4166666666666667,0.4166666666666667
BQ,130363,1,UNCERT,0,16,345.0,0.8846153846153846,0.5,0.5
BQ,130363,1,UNCERT,0,20,366.0,0.9384615384615385,0.6,0.6
BQ,130363,1,UNCERT,0,24,372.0,0.9538461538461539,0.7083333333333334,0.7083333333333334
BQ,130363,2,AOPT,0,6,366.0,0.8187919463087249,0.3333333333333333,0.3333333333333333
BQ,130363,2,AOPT,0,9,371.0,0.8299776286353467,0.2222222222222222,0.4444444444444444
BQ,130363,2,AOPT,0,12,379.0,0.8478747203579419,0.5,0.5833333333333334
BQ,130363,2,AOPT,0,16,392.0,0.8769574944071589,0.625,0.625
BQ,130363,2,AOPT,0,20,413.0,0.9239373601789709,0.7,0.75
BQ,130363,2,AOPT,0,24,431.0,0.9642058165548099,0.7916666666666666,0.7916666666666666
BQ,130363,2,MAXMIN,0,6,26.0,0.058165548098434,0.16666666666666666,0.16666666666666666
BQ,130363,2,MAXMIN,0,9,30.0,0.06711409395973154,0.1111111111111111,0.1111111111111111
BQ,130363,2,MAXMIN,0,12,34.0,0.07606263982102908,0.16666666666666666,0.16666666666666666
BQ,130363,2,MAXMIN,0,16,41.0,0.09172259507829977,0.3125,0.375
BQ,130363,2,MAXMIN,0,20,51.0,0.11409395973154363,0.55,0.55
BQ,130363,2,MAXMIN,0,24,79.0,0.1767337807606264,0.75,0.6666666666666666
BQ,130363,2,RANDOM,0,6,13.0,0.029082774049217,0.0,0.0
BQ,130363,2,RANDOM,0,9,24.0,0.053691275167785234,0.3333333333333333,0.2222222222222222
BQ,130363,2,RANDOM,0,12,27.0,0.06040268456375839,0.3333333333333333,0.3333333333333333
BQ,130363,2,RANDOM,0,16,34.0,0.07606263982102908,0.4375,0.375
BQ,130363,2,RANDOM,0,20,67.0,0.14988814317673377,0.55,0.5
BQ,130363,2,RANDOM,0,24,74.0,0.16554809843400448,0.625,0.5833333333333334
BQ,130363,2,UNCERT,0,6,28.0,0.06263982102908278,0.16666666666666666,0.16666666666666666
