global_model,arm,adapter,policy,k,mae,n_ligands
GEN9_A0_ROW_ONLY,OFFSET_K3@MEDOID,OFFSET_K3,MEDOID,3,0.6240305347830164,99
GEN9_A0_ROW_ONLY,OFFSET_K3@MEDOID,OFFSET_K3,MEDOID,5,0.5646681736412593,99
GEN9_A0_ROW_ONLY,OFFSET_K3@ORACLE[OFFSET_K1],OFFSET_K3,ORACLE[OFFSET_K1],1,0.5319345782162758,99
GEN9_A0_ROW_ONLY,OFFSET_K3@ORACLE[OFFSET_K1],OFFSET_K3,ORACLE[OFFSET_K1],2,0.5187382837373005,99
GEN9_A0_ROW_ONLY,OFFSET_K3@ORACLE[OFFSET_K1],OFFSET_K3,ORACLE[OFFSET_K1],3,0.5095121175446344,99
GEN9_A0_ROW_ONLY,OFFSET_K3@ORACLE[OFFSET_K1],OFFSET_K3,ORACLE[OFFSET_K1],5,0.4930378779870432,99
GEN9_A0_ROW_ONLY,OFFSET_K3@RANDOM,OFFSET_K3,RANDOM,1,0.7890345144640791,99
GEN9_A0_ROW_ONLY,OFFSET_K3@RANDOM,OFFSET_K3,RANDOM,2,0.6554650032901056,99
GEN9_A0_ROW_ONLY,OFFSET_K3@RANDOM,OFFSET_K3,RANDOM,3,0.5868134538025168,99
GEN9_A0_ROW_ONLY,OFFSET_K3@RANDOM,OFFSET_K3,RANDOM,5,0.5121456223248817,99
GEN9_A0_ROW_ONLY,SERIES_ML@CENTRAL_THEN_SPREAD,SERIES_ML,CENTRAL_THEN_SPREAD,1,0.6914121748235981,99
GEN9_A0_ROW_ONLY,SERIES_ML@CENTRAL_THEN_SPREAD,SERIES_ML,CENTRAL_THEN_SPREAD,2,0.5728001009071558,99
GEN9_A0_ROW_ONLY,SERIES_ML@CENTRAL_THEN_SPREAD,SERIES_ML,CENTRAL_THEN_SPREAD,3,0.501971802857944,99
GEN9_A0_ROW_ONLY,SERIES_ML@CENTRAL_THEN_SPREAD,SERIES_ML,CENTRAL_THEN_SPREAD,5,0.4422181955424601,99
GEN9_A0_ROW_ONLY,SERIES_ML@D_OPTIMAL,SERIES_ML,D_OPTIMAL,1,0.9985706692142968,99
GEN9_A0_ROW_ONLY,SERIES_ML@D_OPTIMAL,SERIES_ML,D_OPTIMAL,2,0.6174377072646072,99
GEN9_A0_ROW_ONLY,SERIES_ML@D_OPTIMAL,SERIES_ML,D_OPTIMAL,3,0.5281668417815867,99
GEN9_A0_ROW_ONLY,SERIES_ML@D_OPTIMAL,SERIES_ML,D_OPTIMAL,5,0.4425128800136254,99
GEN9_A0_ROW_ONLY,SERIES_ML@MEDOID,SERIES_ML,MEDOID,1,0.6914121748235981,99
GEN9_A0_ROW_ONLY,SERIES_ML@MEDOID,SERIES_ML,MEDOID,2,0.6459162799739465,99
GEN9_A0_ROW_ONLY,SERIES_ML@MEDOID,SERIES_ML,MEDOID,3,0.5922101234728354,99
GEN9_A0_ROW_ONLY,SERIES_ML@MEDOID,SERIES_ML,MEDOID,5,0.5146305809135845,99
GEN9_A0_ROW_ONLY,SERIES_ML@ORACLE[OFFSET_K1],SERIES_ML,ORACLE[OFFSET_K1],1,0.5319345782162758,99
GEN9_A0_ROW_ONLY,SERIES_ML@ORACLE[OFFSET_K1],SERIES_ML,ORACLE[OFFSET_K1],2,0.5102091361848978,99
GEN9_A0_ROW_ONLY,SERIES_ML@ORACLE[OFFSET_K1],SERIES_ML,ORACLE[OFFSET_K1],3,0.492786853359913,99
GEN9_A0_ROW_ONLY,SERIES_ML@ORACLE[OFFSET_K1],SERIES_ML,ORACLE[OFFSET_K1],5,0.4651060129407421,99
GEN9_A0_ROW_ONLY,SERIES_ML@RANDOM,SERIES_ML,RANDOM,1,0.7890345144640791,99
GEN9_A0_ROW_ONLY,SERIES_ML@RANDOM,SERIES_ML,RANDOM,2,0.6282921405961974,99
GEN9_A0_ROW_ONLY,SERIES_ML@RANDOM,SERIES_ML,RANDOM,3,0.5469825287174157,99
GEN9_A0_ROW_ONLY,SERIES_ML@RANDOM,SERIES_ML,RANDOM,5,0.4636315744299031,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K1,CENTRAL_THEN_SPREAD,1,0.6753536052185976,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K1,CENTRAL_THEN_SPREAD,2,0.6629618570481397,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K1,CENTRAL_THEN_SPREAD,3,0.6356405426000603,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K1,CENTRAL_THEN_SPREAD,5,0.6109031877663612,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@D_OPTIMAL,SLOPE_L_s1_K1,D_OPTIMAL,1,0.9514895974963224,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@D_OPTIMAL,SLOPE_L_s1_K1,D_OPTIMAL,2,0.6998256643791297,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@D_OPTIMAL,SLOPE_L_s1_K1,D_OPTIMAL,3,0.658411164325398,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@D_OPTIMAL,SLOPE_L_s1_K1,D_OPTIMAL,5,0.6181831228505845,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@MEDOID,SLOPE_L_s1_K1,MEDOID,1,0.6753536052185976,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@MEDOID,SLOPE_L_s1_K1,MEDOID,2,0.6453572399642722,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@MEDOID,SLOPE_L_s1_K1,MEDOID,3,0.624788735118629,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@MEDOID,SLOPE_L_s1_K1,MEDOID,5,0.6064403135009523,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],SLOPE_L_s1_K1,ORACLE[OFFSET_K1],1,0.5252502578367595,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],SLOPE_L_s1_K1,ORACLE[OFFSET_K1],2,0.5191122224637278,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],SLOPE_L_s1_K1,ORACLE[OFFSET_K1],3,0.5208232743048343,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],SLOPE_L_s1_K1,ORACLE[OFFSET_K1],5,0.5392678883693894,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@RANDOM,SLOPE_L_s1_K1,RANDOM,1,0.7722355620421972,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@RANDOM,SLOPE_L_s1_K1,RANDOM,2,0.6844795743575938,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@RANDOM,SLOPE_L_s1_K1,RANDOM,3,0.6456733549239306,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K1@RANDOM,SLOPE_L_s1_K1,RANDOM,5,0.6111999300420495,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K3,CENTRAL_THEN_SPREAD,1,0.6753536052185976,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K3,CENTRAL_THEN_SPREAD,2,0.5898844075541246,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K3,CENTRAL_THEN_SPREAD,3,0.5224146124290847,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K3,CENTRAL_THEN_SPREAD,5,0.4769005205085227,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@D_OPTIMAL,SLOPE_L_s1_K3,D_OPTIMAL,1,0.9514895974963224,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@D_OPTIMAL,SLOPE_L_s1_K3,D_OPTIMAL,2,0.6204968994617542,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@D_OPTIMAL,SLOPE_L_s1_K3,D_OPTIMAL,3,0.5367305336531046,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@D_OPTIMAL,SLOPE_L_s1_K3,D_OPTIMAL,5,0.4739515788879881,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@MEDOID,SLOPE_L_s1_K3,MEDOID,1,0.6753536052185976,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@MEDOID,SLOPE_L_s1_K3,MEDOID,2,0.6403874975608902,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@MEDOID,SLOPE_L_s1_K3,MEDOID,3,0.6059773107396479,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@MEDOID,SLOPE_L_s1_K3,MEDOID,5,0.5474160587248011,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],SLOPE_L_s1_K3,ORACLE[OFFSET_K1],1,0.5252502578367595,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],SLOPE_L_s1_K3,ORACLE[OFFSET_K1],2,0.5077243085817256,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],SLOPE_L_s1_K3,ORACLE[OFFSET_K1],3,0.4965686071781701,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],SLOPE_L_s1_K3,ORACLE[OFFSET_K1],5,0.4792905775917791,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@RANDOM,SLOPE_L_s1_K3,RANDOM,1,0.7722355620421972,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@RANDOM,SLOPE_L_s1_K3,RANDOM,2,0.6415323719038045,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@RANDOM,SLOPE_L_s1_K3,RANDOM,3,0.5739207849719645,99
GEN9_A0_ROW_ONLY,SLOPE_L_s1_K3@RANDOM,SLOPE_L_s1_K3,RANDOM,5,0.4994963471409254,99
GEN9_A0_ROW_ONLY,ZERO_SHOT,ZERO_SHOT_REF,NONE,0,1.059866963000906,99
GEN9_A0_ROW_ONLY,ZERO_SHOT@CENTRAL_THEN_SPREAD,ZERO_SHOT,CENTRAL_THEN_SPREAD,1,1.059866963000906,99
GEN9_A0_ROW_ONLY,ZERO_SHOT@CENTRAL_THEN_SPREAD,ZERO_SHOT,CENTRAL_THEN_SPREAD,2,1.059866963000906,99
GEN9_A0_ROW_ONLY,ZERO_SHOT@CENTRAL_THEN_SPREAD,ZERO_SHOT,CENTRAL_THEN_SPREAD,3,1.059866963000906,99
GEN9_A0_ROW_ONLY,ZERO_SHOT@CENTRAL_THEN_SPREAD,ZERO_SHOT,CENTRAL_THEN_SPREAD,5,1.059866963000906,99
GEN9_A0_ROW_ONLY,ZERO_SHOT@D_OPTIMAL,ZERO_SHOT,D_OPTIMAL,1,1.059866963000906,99
GEN9_A0_ROW_ONLY,ZERO_SHOT@D_OPTIMAL,ZERO_SHOT,D_OPTIMAL,2,1.059866963000906,99
GEN9_A0_ROW_ONLY,ZERO_SHOT@D_OPTIMAL,ZERO_SHOT,D_OPTIMAL,3,1.059866963000906,99
GEN9_A0_ROW_ONLY,ZERO_SHOT@D_OPTIMAL,ZERO_SHOT,D_OPTIMAL,5,1.059866963000906,99
GEN9_A0_ROW_ONLY,ZERO_SHOT@MEDOID,ZERO_SHOT,MEDOID,1,1.059866963000906,99
GEN9_A0_ROW_ONLY,ZERO_SHOT@MEDOID,ZERO_SHOT,MEDOID,2,1.059866963000906,99
GEN9_A0_ROW_ONLY,ZERO_SHOT@MEDOID,ZERO_SHOT,MEDOID,3,1.059866963000906,99
GEN9_A0_ROW_ONLY,ZERO_SHOT@MEDOID,ZERO_SHOT,MEDOID,5,1.059866963000906,99
GEN9_A0_ROW_ONLY,ZERO_SHOT@ORACLE[OFFSET_K1],ZERO_SHOT,ORACLE[OFFSET_K1],1,1.059866963000906,99
GEN9_A0_ROW_ONLY,ZERO_SHOT@ORACLE[OFFSET_K1],ZERO_SHOT,ORACLE[OFFSET_K1],2,1.059866963000906,99
GEN9_A0_ROW_ONLY,ZERO_SHOT@ORACLE[OFFSET_K1],ZERO_SHOT,ORACLE[OFFSET_K1],3,1.059866963000906,99
GEN9_A0_ROW_ONLY,ZERO_SHOT@ORACLE[OFFSET_K1],ZERO_SHOT,ORACLE[OFFSET_K1],5,1.059866963000906,99
GEN9_A0_ROW_ONLY,ZERO_SHOT@RANDOM,ZERO_SHOT,RANDOM,1,1.059866963000906,99
GEN9_A0_ROW_ONLY,ZERO_SHOT@RANDOM,ZERO_SHOT,RANDOM,2,1.059866963000906,99
GEN9_A0_ROW_ONLY,ZERO_SHOT@RANDOM,ZERO_SHOT,RANDOM,3,1.059866963000906,99
GEN9_A0_ROW_ONLY,ZERO_SHOT@RANDOM,ZERO_SHOT,RANDOM,5,1.059866963000906,99
GEN9_REL_MONOLITH,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,NEAREST_OBSERVED,CENTRAL_THEN_SPREAD,1,0.8252974768084728,99
GEN9_REL_MONOLITH,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,NEAREST_OBSERVED,CENTRAL_THEN_SPREAD,2,0.6950799164142283,99
GEN9_REL_MONOLITH,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,NEAREST_OBSERVED,CENTRAL_THEN_SPREAD,3,0.6004034513413431,99
GEN9_REL_MONOLITH,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,NEAREST_OBSERVED,CENTRAL_THEN_SPREAD,5,0.5191199199517904,99
GEN9_REL_MONOLITH,NEAREST_OBSERVED@D_OPTIMAL,NEAREST_OBSERVED,D_OPTIMAL,1,1.199971537757043,99
GEN9_REL_MONOLITH,NEAREST_OBSERVED@D_OPTIMAL,NEAREST_OBSERVED,D_OPTIMAL,2,0.8021406853605014,99
GEN9_REL_MONOLITH,NEAREST_OBSERVED@D_OPTIMAL,NEAREST_OBSERVED,D_OPTIMAL,3,0.6608554276600818,99
GEN9_REL_MONOLITH,NEAREST_OBSERVED@D_OPTIMAL,NEAREST_OBSERVED,D_OPTIMAL,5,0.5533122148454758,99
GEN9_REL_MONOLITH,NEAREST_OBSERVED@MEDOID,NEAREST_OBSERVED,MEDOID,1,0.8252974768084728,99
GEN9_REL_MONOLITH,NEAREST_OBSERVED@MEDOID,NEAREST_OBSERVED,MEDOID,2,0.7720468667569355,99
GEN9_REL_MONOLITH,NEAREST_OBSERVED@MEDOID,NEAREST_OBSERVED,MEDOID,3,0.7089494683909865,99
GEN9_REL_MONOLITH,NEAREST_OBSERVED@MEDOID,NEAREST_OBSERVED,MEDOID,5,0.6217730265965451,99
GEN9_REL_MONOLITH,NEAREST_OBSERVED@ORACLE[OFFSET_K1],NEAREST_OBSERVED,ORACLE[OFFSET_K1],1,0.708753800512498,99
GEN9_REL_MONOLITH,NEAREST_OBSERVED@ORACLE[OFFSET_K1],NEAREST_OBSERVED,ORACLE[OFFSET_K1],2,0.634874935006697,99
GEN9_REL_MONOLITH,NEAREST_OBSERVED@ORACLE[OFFSET_K1],NEAREST_OBSERVED,ORACLE[OFFSET_K1],3,0.5943502304368247,99
GEN9_REL_MONOLITH,NEAREST_OBSERVED@ORACLE[OFFSET_K1],NEAREST_OBSERVED,ORACLE[OFFSET_K1],5,0.5412504436070306,99
GEN9_REL_MONOLITH,NEAREST_OBSERVED@RANDOM,NEAREST_OBSERVED,RANDOM,1,0.9459775028894392,99
GEN9_REL_MONOLITH,NEAREST_OBSERVED@RANDOM,NEAREST_OBSERVED,RANDOM,2,0.7630663154930473,99
GEN9_REL_MONOLITH,NEAREST_OBSERVED@RANDOM,NEAREST_OBSERVED,RANDOM,3,0.6700591572967497,99
GEN9_REL_MONOLITH,NEAREST_OBSERVED@RANDOM,NEAREST_OBSERVED,RANDOM,5,0.5619447134754055,99
GEN9_REL_MONOLITH,NO_MODEL@CENTRAL_THEN_SPREAD,NO_MODEL,CENTRAL_THEN_SPREAD,1,0.8252974768084728,99
GEN9_REL_MONOLITH,NO_MODEL@CENTRAL_THEN_SPREAD,NO_MODEL,CENTRAL_THEN_SPREAD,2,0.8172571360213573,99
GEN9_REL_MONOLITH,NO_MODEL@CENTRAL_THEN_SPREAD,NO_MODEL,CENTRAL_THEN_SPREAD,3,0.7879096274409648,99
GEN9_REL_MONOLITH,NO_MODEL@CENTRAL_THEN_SPREAD,NO_MODEL,CENTRAL_THEN_SPREAD,5,0.7615849126435005,99
GEN9_REL_MONOLITH,NO_MODEL@D_OPTIMAL,NO_MODEL,D_OPTIMAL,1,1.199971537757043,99
GEN9_REL_MONOLITH,NO_MODEL@D_OPTIMAL,NO_MODEL,D_OPTIMAL,2,0.8623267800819991,99
GEN9_REL_MONOLITH,NO_MODEL@D_OPTIMAL,NO_MODEL,D_OPTIMAL,3,0.825175852676328,99
GEN9_REL_MONOLITH,NO_MODEL@D_OPTIMAL,NO_MODEL,D_OPTIMAL,5,0.7761169849969408,99
GEN9_REL_MONOLITH,NO_MODEL@MEDOID,NO_MODEL,MEDOID,1,0.8252974768084728,99
GEN9_REL_MONOLITH,NO_MODEL@MEDOID,NO_MODEL,MEDOID,2,0.7958143257403774,99
GEN9_REL_MONOLITH,NO_MODEL@MEDOID,NO_MODEL,MEDOID,3,0.7792362829525142,99
GEN9_REL_MONOLITH,NO_MODEL@MEDOID,NO_MODEL,MEDOID,5,0.7657437731812652,99
GEN9_REL_MONOLITH,NO_MODEL@ORACLE[OFFSET_K1],NO_MODEL,ORACLE[OFFSET_K1],1,0.708753800512498,99
GEN9_REL_MONOLITH,NO_MODEL@ORACLE[OFFSET_K1],NO_MODEL,ORACLE[OFFSET_K1],2,0.6865280969082285,99
GEN9_REL_MONOLITH,NO_MODEL@ORACLE[OFFSET_K1],NO_MODEL,ORACLE[OFFSET_K1],3,0.6806772801156464,99
GEN9_REL_MONOLITH,NO_MODEL@ORACLE[OFFSET_K1],NO_MODEL,ORACLE[OFFSET_K1],5,0.6988248454857533,99
GEN9_REL_MONOLITH,NO_MODEL@RANDOM,NO_MODEL,RANDOM,1,0.9459775028894392,99
GEN9_REL_MONOLITH,NO_MODEL@RANDOM,NO_MODEL,RANDOM,2,0.8466128596341697,99
GEN9_REL_MONOLITH,NO_MODEL@RANDOM,NO_MODEL,RANDOM,3,0.8014821783216913,99
GEN9_REL_MONOLITH,NO_MODEL@RANDOM,NO_MODEL,RANDOM,5,0.7687039885593794,99
GEN9_REL_MONOLITH,OFFSET_K1@CENTRAL_THEN_SPREAD,OFFSET_K1,CENTRAL_THEN_SPREAD,1,0.6703881125569006,99
GEN9_REL_MONOLITH,OFFSET_K1@CENTRAL_THEN_SPREAD,OFFSET_K1,CENTRAL_THEN_SPREAD,2,0.6603600860410067,99
GEN9_REL_MONOLITH,OFFSET_K1@CENTRAL_THEN_SPREAD,OFFSET_K1,CENTRAL_THEN_SPREAD,3,0.6336494140889913,99
GEN9_REL_MONOLITH,OFFSET_K1@CENTRAL_THEN_SPREAD,OFFSET_K1,CENTRAL_THEN_SPREAD,5,0.6088239481264252,99
GEN9_REL_MONOLITH,OFFSET_K1@D_OPTIMAL,OFFSET_K1,D_OPTIMAL,1,0.9662204586765336,99
GEN9_REL_MONOLITH,OFFSET_K1@D_OPTIMAL,OFFSET_K1,D_OPTIMAL,2,0.7074277665197982,99
GEN9_REL_MONOLITH,OFFSET_K1@D_OPTIMAL,OFFSET_K1,D_OPTIMAL,3,0.6629577965022785,99
GEN9_REL_MONOLITH,OFFSET_K1@D_OPTIMAL,OFFSET_K1,D_OPTIMAL,5,0.6163449913869864,99
GEN9_REL_MONOLITH,OFFSET_K1@MEDOID,OFFSET_K1,MEDOID,1,0.6703881125569006,99
GEN9_REL_MONOLITH,OFFSET_K1@MEDOID,OFFSET_K1,MEDOID,2,0.642038273557998,99
GEN9_REL_MONOLITH,OFFSET_K1@MEDOID,OFFSET_K1,MEDOID,3,0.6223447279049078,99
GEN9_REL_MONOLITH,OFFSET_K1@MEDOID,OFFSET_K1,MEDOID,5,0.6066140668398597,99
GEN9_REL_MONOLITH,OFFSET_K1@ORACLE[OFFSET_K1],OFFSET_K1,ORACLE[OFFSET_K1],1,0.5159926705751414,99
GEN9_REL_MONOLITH,OFFSET_K1@ORACLE[OFFSET_K1],OFFSET_K1,ORACLE[OFFSET_K1],2,0.5128182601628931,99
GEN9_REL_MONOLITH,OFFSET_K1@ORACLE[OFFSET_K1],OFFSET_K1,ORACLE[OFFSET_K1],3,0.5160084936006435,99
GEN9_REL_MONOLITH,OFFSET_K1@ORACLE[OFFSET_K1],OFFSET_K1,ORACLE[OFFSET_K1],5,0.5349639678548057,99
GEN9_REL_MONOLITH,OFFSET_K1@RANDOM,OFFSET_K1,RANDOM,1,0.7674025820857708,99
GEN9_REL_MONOLITH,OFFSET_K1@RANDOM,OFFSET_K1,RANDOM,2,0.6806116143540163,99
GEN9_REL_MONOLITH,OFFSET_K1@RANDOM,OFFSET_K1,RANDOM,3,0.6430465433892789,99
GEN9_REL_MONOLITH,OFFSET_K1@RANDOM,OFFSET_K1,RANDOM,5,0.6084575842146756,99
GEN9_REL_MONOLITH,OFFSET_K2@CENTRAL_THEN_SPREAD,OFFSET_K2,CENTRAL_THEN_SPREAD,1,0.6703881125569006,99
GEN9_REL_MONOLITH,OFFSET_K2@CENTRAL_THEN_SPREAD,OFFSET_K2,CENTRAL_THEN_SPREAD,2,0.6208477840802578,99
GEN9_REL_MONOLITH,OFFSET_K2@CENTRAL_THEN_SPREAD,OFFSET_K2,CENTRAL_THEN_SPREAD,3,0.5794393559296441,99
GEN9_REL_MONOLITH,OFFSET_K2@CENTRAL_THEN_SPREAD,OFFSET_K2,CENTRAL_THEN_SPREAD,5,0.5427997347578525,99
GEN9_REL_MONOLITH,OFFSET_K2@D_OPTIMAL,OFFSET_K2,D_OPTIMAL,1,0.9662204586765336,99
GEN9_REL_MONOLITH,OFFSET_K2@D_OPTIMAL,OFFSET_K2,D_OPTIMAL,2,0.6659401211415857,99
GEN9_REL_MONOLITH,OFFSET_K2@D_OPTIMAL,OFFSET_K2,D_OPTIMAL,3,0.6011626947686075,99
GEN9_REL_MONOLITH,OFFSET_K2@D_OPTIMAL,OFFSET_K2,D_OPTIMAL,5,0.5417922995636181,99
GEN9_REL_MONOLITH,OFFSET_K2@MEDOID,OFFSET_K2,MEDOID,1,0.6703881125569006,99
GEN9_REL_MONOLITH,OFFSET_K2@MEDOID,OFFSET_K2,MEDOID,2,0.6398443594611677,99
GEN9_REL_MONOLITH,OFFSET_K2@MEDOID,OFFSET_K2,MEDOID,3,0.609399002440113,99
GEN9_REL_MONOLITH,OFFSET_K2@MEDOID,OFFSET_K2,MEDOID,5,0.5658101940245542,99
GEN9_REL_MONOLITH,OFFSET_K2@ORACLE[OFFSET_K1],OFFSET_K2,ORACLE[OFFSET_K1],1,0.5159926705751414,99
GEN9_REL_MONOLITH,OFFSET_K2@ORACLE[OFFSET_K1],OFFSET_K2,ORACLE[OFFSET_K1],2,0.507012360793795,99
GEN9_REL_MONOLITH,OFFSET_K2@ORACLE[OFFSET_K1],OFFSET_K2,ORACLE[OFFSET_K1],3,0.5018289321726536,99
GEN9_REL_MONOLITH,OFFSET_K2@ORACLE[OFFSET_K1],OFFSET_K2,ORACLE[OFFSET_K1],5,0.4980631855781664,99
GEN9_REL_MONOLITH,OFFSET_K2@RANDOM,OFFSET_K2,RANDOM,1,0.7674025820857708,99
GEN9_REL_MONOLITH,OFFSET_K2@RANDOM,OFFSET_K2,RANDOM,2,0.6608415555368421,99
GEN9_REL_MONOLITH,OFFSET_K2@RANDOM,OFFSET_K2,RANDOM,3,0.6025617495325755,99
GEN9_REL_MONOLITH,OFFSET_K2@RANDOM,OFFSET_K2,RANDOM,5,0.5475289537297607,99
GEN9_REL_MONOLITH,OFFSET_K3@CENTRAL_THEN_SPREAD,OFFSET_K3,CENTRAL_THEN_SPREAD,1,0.6703881125569006,99
GEN9_REL_MONOLITH,OFFSET_K3@CENTRAL_THEN_SPREAD,OFFSET_K3,CENTRAL_THEN_SPREAD,2,0.5877416075769425,99
GEN9_REL_MONOLITH,OFFSET_K3@CENTRAL_THEN_SPREAD,OFFSET_K3,CENTRAL_THEN_SPREAD,3,0.5219264724748035,99
GEN9_REL_MONOLITH,OFFSET_K3@CENTRAL_THEN_SPREAD,OFFSET_K3,CENTRAL_THEN_SPREAD,5,0.4779285849047324,99
GEN9_REL_MONOLITH,OFFSET_K3@D_OPTIMAL,OFFSET_K3,D_OPTIMAL,1,0.9662204586765336,99
GEN9_REL_MONOLITH,OFFSET_K3@D_OPTIMAL,OFFSET_K3,D_OPTIMAL,2,0.6307954503572066,99
GEN9_REL_MONOLITH,OFFSET_K3@D_OPTIMAL,OFFSET_K3,D_OPTIMAL,3,0.5475881033057027,99
GEN9_REL_MONOLITH,OFFSET_K3@D_OPTIMAL,OFFSET_K3,D_OPTIMAL,5,0.4761810242939291,99
GEN9_REL_MONOLITH,OFFSET_K3@MEDOID,OFFSET_K3,MEDOID,1,0.6703881125569006,99
GEN9_REL_MONOLITH,OFFSET_K3@MEDOID,OFFSET_K3,MEDOID,2,0.6379084484905823,99
GEN9_REL_MONOLITH,OFFSET_K3@MEDOID,OFFSET_K3,MEDOID,3,0.6050162389236824,99
GEN9_REL_MONOLITH,OFFSET_K3@MEDOID,OFFSET_K3,MEDOID,5,0.5499146517306709,99
GEN9_REL_MONOLITH,OFFSET_K3@ORACLE[OFFSET_K1],OFFSET_K3,ORACLE[OFFSET_K1],1,0.5159926705751414,99
GEN9_REL_MONOLITH,OFFSET_K3@ORACLE[OFFSET_K1],OFFSET_K3,ORACLE[OFFSET_K1],2,0.5038957669813321,99
GEN9_REL_MONOLITH,OFFSET_K3@ORACLE[OFFSET_K1],OFFSET_K3,ORACLE[OFFSET_K1],3,0.4960258878185817,99
GEN9_REL_MONOLITH,OFFSET_K3@ORACLE[OFFSET_K1],OFFSET_K3,ORACLE[OFFSET_K1],5,0.4810901697204344,99
GEN9_REL_MONOLITH,OFFSET_K3@RANDOM,OFFSET_K3,RANDOM,1,0.7674025820857708,99
GEN9_REL_MONOLITH,OFFSET_K3@RANDOM,OFFSET_K3,RANDOM,2,0.6380928680430337,99
GEN9_REL_MONOLITH,OFFSET_K3@RANDOM,OFFSET_K3,RANDOM,3,0.5718409022207332,99
GEN9_REL_MONOLITH,OFFSET_K3@RANDOM,OFFSET_K3,RANDOM,5,0.4999087532808131,99
GEN9_REL_MONOLITH,SERIES_ML@CENTRAL_THEN_SPREAD,SERIES_ML,CENTRAL_THEN_SPREAD,1,0.6703881125569006,99
GEN9_REL_MONOLITH,SERIES_ML@CENTRAL_THEN_SPREAD,SERIES_ML,CENTRAL_THEN_SPREAD,2,0.557811472155504,99
GEN9_REL_MONOLITH,SERIES_ML@CENTRAL_THEN_SPREAD,SERIES_ML,CENTRAL_THEN_SPREAD,3,0.4890808217251698,99
GEN9_REL_MONOLITH,SERIES_ML@CENTRAL_THEN_SPREAD,SERIES_ML,CENTRAL_THEN_SPREAD,5,0.434126068576583,99
GEN9_REL_MONOLITH,SERIES_ML@D_OPTIMAL,SERIES_ML,D_OPTIMAL,1,0.9662204586765336,99
