record,arm,job,fold_id,fold_hash,digest,steps,parquet_sha256
B5/V5__hno3_only_batched_max4/s104729/s104729_S_b019.json,B5,fit:B5:V5__hno3_only_batched_max4:s104729,s104729_S_b019,6910e7de07176a2664cc1c613eb15c964d70ffd9e49826119d0dbc9c14191a98,d92b9601d4c4bab810cbc10d1ef9b3a5b9aa6cfe5d906ddfc3c21a37d110ebbe,"intervals,point",e096d26cdf3358a1b26da7c13eec6ba2d11625f670624ce6e2444f78c2b76d7b
B5/V5__hno3_only_batched_max4/s104729/s104729_S_b020.json,B5,fit:B5:V5__hno3_only_batched_max4:s104729,s104729_S_b020,d5293529a1a96d91180efda7d8ec2df2b1d68e00f75b979107121ccedfbe3448,a020b32526cfa7ad0e61f5d4a5b6f1daf496a3489ecfa0b2878abb5de33db723,"intervals,point",420b142c377c81316dfc462762bf51bc4180701b971d3f6b88fc59590dcc40c5
B5/V5__hno3_only_batched_max4/s104729/s104729_S_b021.json,B5,fit:B5:V5__hno3_only_batched_max4:s104729,s104729_S_b021,bb7bcee1a2cbbfaa3394b0e675b27c89cdd4189304527f57d41d6e3b9b196135,43eb9d1e0a4c660884aa60ba20677440e8bfc5b2ed38b249f6f1848c507d046e,"intervals,point",5ec19ff15d73e60fe76936c37e3cf150b3c90db7cb4cb0dfb9e6d2aa4de539e8
B5/V5__hno3_only_batched_max4/s104729/s104729_S_b022.json,B5,fit:B5:V5__hno3_only_batched_max4:s104729,s104729_S_b022,f128737503c85a7dee024cd4f5ac6191dc64311f79dd2d4172179a44cf957ae5,f22184b87b14f85484eb5e551e73b3d08417b074cc0b7b595b6ee0153f4b29de,"intervals,point",9f0b6c072ba62dfb4ef303b95430daf69c939479e62d3d8dc5168dc0175f28c8
B5/V5__hno3_only_batched_max4/s104729/s104729_S_b023.json,B5,fit:B5:V5__hno3_only_batched_max4:s104729,s104729_S_b023,9add2dfa1bfe1afb0c4b9427c36dcc634e70b19171a2d620851efebce7c81a1c,adc50f860283aec22143538a1997ccf7c969d7160172505428b3b3293fde6dbb,"intervals,point",e6d5e73ad8d0ad7b93ec5ed0dfa13ad46b8ae3b8b930981773e70780d6bc9172
B5/V5__hno3_only_batched_max4/s104729/s104729_S_b024.json,B5,fit:B5:V5__hno3_only_batched_max4:s104729,s104729_S_b024,e81f5a08480ec7b4457748f110ee515647964c17f776b1182ca552104426ea0a,a5f92c0be45bec00febf2d1faa64eb468668618fa2f2d741b39053569043bece,"intervals,point",3ecc27dfb13284e4b570a498ce219635996f4b1db6b6e3debecdeb5a94acea83
B5/V5__hno3_only_batched_max4/s104729/s104729_S_b025.json,B5,fit:B5:V5__hno3_only_batched_max4:s104729,s104729_S_b025,5efe51f75f3738e4d1ababee8952395196b60395181cbcb10a13e1f6f9c443c3,dd4a8cf709c8684ea12e8b942433fc0abcb6a7278848a7ab4558622c01b26406,"intervals,point",67ac76d752f4260b9493089b37fbaa14e936c93f16712cadae75b0406e18ab63
B5/V5__hno3_only_batched_max4/s104729/s104729_S_b026.json,B5,fit:B5:V5__hno3_only_batched_max4:s104729,s104729_S_b026,0a5aa373c68a5c71eec8b92e3a1e97f045bed81a2634074c6ae30dd020f6933c,22fa437bb388bcfd556444d96cef18f01c4cf6ed4a27d1c4acc0cfc1c048042e,"intervals,point",bf269355990b1c6d83fd3b29f73d56b59a9200729f3ecba1dfd9e27d1a5197f2
B5/V5__primary_batched_max4/s104729/s104729_S_b000.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b000,658e418875ae28d7f99a35c2c06e903ca2ab3e3b4b772e723fed5575e5a2eb78,8491b1c4a2bc20f15d847ddee8744faa5a5bfd0c787f03623058de4dd2ab38ca,"intervals,point",0e98517155ffd8a53ad5750f8e44fbdf61ea50a3cdbf3587685cc7b085634b70
B5/V5__primary_batched_max4/s104729/s104729_S_b001.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b001,3b809c0cc72af2341fcc3686a48663918b9368d028148601a2a24c15c96d6902,120fa239cedf4098b74b928ce6142be2a1670f01c2fb09bced0952d3276977f2,"intervals,point",397e553655a2f182d6155cc5c6708e01b99a78b1fa710bea834df10a1234f46f
B5/V5__primary_batched_max4/s104729/s104729_S_b002.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b002,92ecf220df77355e1ccab81715f77d572a5eafb20b7a5dceb05eb88f350284c7,778b15bc7042eb0c0cb2bd875f8fc8a9a5c3648ba2647e7e3083480ca2b8f785,"intervals,point",14c8bd40e782a58b87bdb55607c80fd2aae7270eff8b7e145945e0ff5bf25511
B5/V5__primary_batched_max4/s104729/s104729_S_b003.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b003,b49af246d8b3de30cff690bb13a59d4858f86b88855268384b459679a03e5222,4bd57b8210e47a82a8aafad8a5789f622ad3d3bd89e68c0fcbfef58c6b478853,"intervals,point",c641f88e9362bfb2cace7ee739efb4c8bd96057c4040d3c245ef34235e87919b
B5/V5__primary_batched_max4/s104729/s104729_S_b004.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b004,e6f0a113d12a588f93a7f8490b3121f094d821c92df245ad87440b4e1273fcfb,3afe5f9a188f58568a0335c7f16cc043b2c7202e69583e838fec060feb548d6c,"intervals,point",f92b87e2d3845eb28ae29a5758f02564d658ebc126ec347bcc5f28f10f2a466c
B5/V5__primary_batched_max4/s104729/s104729_S_b005.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b005,f72bad6b1fa46ad4a4ab12ecec5d85f0752058e7744994772afda53eccc717b9,6c3187abbee318c00ed548d4594941da21162722ea576a27e88a5c1ffae25bc9,"intervals,point",18ea500cb115f72e85b868ed72d91d5e00e21c19e342741d331ceea2f2f1d340
B5/V5__primary_batched_max4/s104729/s104729_S_b006.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b006,45c532abb53b90db169c5a6d48a63c46c866616f08c9df54431472513734898b,ca460f540870b1a959176eea13211586a17667be69bb15da9b700f55c2bafe8c,"intervals,point",b3604746403c9a975a021abe593658b15b95266d3774302e63ebe3b29007b90c
B5/V5__primary_batched_max4/s104729/s104729_S_b007.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b007,051e3f74f9db5dfb6211d3e326a6c60a9ab6653f12bb269db6fc4e3ec91788e9,4c7ebae59ba4564b7c0236f78349fc14558aa167ca5fa9105c6f2a21f63f0bc7,"intervals,point",9a5b64ef0f445b12bc67ea0fdf6379b24d87a2106c9dd87ff0491e4e82ae08e8
B5/V5__primary_batched_max4/s104729/s104729_S_b008.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b008,eed4352f4ddb5c3f5e0e2cb44b96150d2ada8b9f161cf01db941e8eda72b700c,522d4878f64821b1d435feb3e7e8bb31ee2be052e0a49847a4c7e24e0f22efa1,"intervals,point",8c792bf15fee07ebab111dd2088b435bd65384904f35c423c06f62ce59370b88
B5/V5__primary_batched_max4/s104729/s104729_S_b009.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b009,7205e73bc77d114ec3b522e989aabb160b266b23c8414bb624f4304b6ca845e8,f036a96a55d8fe0be163dceca49a781e01eb4935b9fd8ed160666d47a8ac0746,"intervals,point",faed2f3d8d3416a369d65fe9bb72fdbd4e99ac8e3f5137edf809e82f3f223570
B5/V5__primary_batched_max4/s104729/s104729_S_b010.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b010,be023e8a6aecd83576e68ebc7e3dc3a3fac9fbf24f2a33ecf2908977bdcfbb59,eae25bbfac92b30915a3e2af1892807c1a64ee2c448ce4ff305d723585d44d9d,"intervals,point",9989c897ade24243e61f5f3e0949ac439666fef042fabc701be5ed705cd45164
B5/V5__primary_batched_max4/s104729/s104729_S_b011.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b011,a030163c96894adb61684832d991c4025f813a702c52c359fd7733fdf4ccc3a2,8a91ec39da63142ca97155fc4d5b24ae3eddcda0defcd664b41f22d202de3f7e,"intervals,point",15d166e231837992737580816a0c46187057f19ecc9adf8d69d8b072644fa0fe
B5/V5__primary_batched_max4/s104729/s104729_S_b012.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b012,2036f1748df105053898bf8bd194adecf47137e6fcc12f58cfe530f29e7abcdf,e26fbcc442629117cae23d5a011e7415faaa6542ed61b69c6a053935cea591ed,"intervals,point",7326cf303410cd15184a06af3a797064e101d33c9a98ef4bb3753f5b23e282b8
B5/V5__primary_batched_max4/s104729/s104729_S_b013.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b013,1acb5f9e73a3101321d96aa164d7f79dfc2f47aad547e7909c16d606ec69af37,2968c7c849c68737a4597a3292cdeda32b56d9533d6c23e84dd49133307cd93c,"intervals,point",5fc7dabdd1edbc904a1868641da28e1cea29425b88eeca60feb7f75cdbcee073
B5/V5__primary_batched_max4/s104729/s104729_S_b014.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b014,34bbf6598524ef43d30c5d4ce3d9d3c74f30be81f01765f27f4dc4861432b4d6,6717c0d7bbe8552a643fed2bdc51cefe0cc563e38574e6fcccaae1303526450e,"intervals,point",b1c52e6814a36860b5f4a05d358ad55e6cc08a3ef386d7e5b0341fd2e82aa012
B5/V5__primary_batched_max4/s104729/s104729_S_b015.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b015,039c5afff84ab7a28c459c260f18c16a1151db7166459bf18aa232f8f3e71fbb,aa4b4d0ab8a53dabf5ef806a2836003a971c5f94ba329321a791e3c3d3cc7fbd,"intervals,point",fb8dc9369b9709af80ac59386338e03bf1a5826814c89c51e524df2d34f13a31
B5/V5__primary_batched_max4/s104729/s104729_S_b016.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b016,2ca07d272268de88f0942426a161d8e0d7fd51d64cf8e538b2d898d56c8f11fe,04c34b28d9741992a680bdc1f7ce5a2fb87491935e354b1089118bcb44b9a17b,"intervals,point",4dde0fc3ff48da958b070ff3d0714745ed713f4b9979bf3cb472fc30e49416a1
B5/V5__primary_batched_max4/s104729/s104729_S_b017.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b017,9e396bd46baab0535296fdd55bbed786ff353251958f192bbde28700fd639f7c,af1ab48dfde2f17ed4d16a54055f9ca25be2a427069e069ff2bba9c04013bad2,"intervals,point",c10dad42b03db205ed9ecd52f3083b363a756654c62790e1e6a369447c44bd1b
B5/V5__primary_batched_max4/s104729/s104729_S_b018.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b018,052e92798be8bce6f29222c223a932a5d89eb06a6b6a1a4836c87eb97e682fc5,0f26943fe1b7186adc65f84c1f2ddcd1d0ec997ef6d0bc6bb0dfd0b0fa652919,"intervals,point",60e8b707e7a7900601ad0ee543932d1390e3156d154d81f293b5a143c239f9a4
B5/V5__primary_batched_max4/s104729/s104729_S_b019.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b019,0e4c4aa3f888c1457b000354446ae90bcddc939ed46d59204b966fe3e227bdad,4f50728ea97a460fc2212572c30ac73cfa088205a5b22c557faad85b284b4943,"intervals,point",48a6f0986469732dc466ee3218a82abe61c1230afa5e08be40454f5299a60e37
B5/V5__primary_batched_max4/s104729/s104729_S_b020.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b020,54be46d28a87f58ba603aeb8d2a35423e972e7aa86d56e0226323a5ee81523b3,61126e27b11484feae0b47f6a758e3dd81b0ea3ff1cefdbc027636722309e8b6,"intervals,point",ee1a0077f35626ca6785e1475c70ce345e56c67629d42ed8507a6b3bc3f3ae21
B5/V5__primary_batched_max4/s104729/s104729_S_b021.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b021,b600ca052c4bd9ef93394c26f6639e9143310efdcd88337ea05b06474e293301,508c58a15826f70870c576a2f3c0d117d132db44ecaa70eab2588f9e2524e651,"intervals,point",2ff887e305fd0f39c1ede66761e6372aa1fd2b0ad903902947d675cb270e7a0f
B5/V5__primary_batched_max4/s104729/s104729_S_b022.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b022,ff56ffbac8e138a185a735e7943075f6e51b91c3a97acc353222f7cd4b6076cc,05c80465a3e3179f9cda39a2aee1e8d042d485302eaa731ca6a1958821598ddf,"intervals,point",d2f7edd5d3ec24c2c251557a4b0bfdb0fbfd5b9f86aba666818ba5ffe80c2331
B5/V5__primary_batched_max4/s104729/s104729_S_b023.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b023,cd2ea24705b80017bd1f1bf8ad57f3cd5339dfaafd5a3a4f48f3784c42394c50,86c3984f0f740062cd10e755520225e2289305f828a1dfeda137b795b0504d9b,"intervals,point",e98d7b2626642a19b9a231f8c9dd9941323ae1cea5d95d4cce980a568b632660
B5/V5__primary_batched_max4/s104729/s104729_S_b024.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b024,38d1c8220ca2de4ee0b881262e9fc033dc77c4a00046cf3a065807d7e9238a7d,14983a2c37686e7f08ff6266ba3fc183c63e18ea6bc0f57db1471ebb4d16c112,"intervals,point",ce1316faf6e09b5024b887f258f2101ab8bcbac9687732a1d910b76d93a1e69c
B5/V5__primary_batched_max4/s104729/s104729_S_b025.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b025,185072c57084958fa262dde8b511aa6728000d9933e5d0242aae8cc77ec2ea3a,ee51ef85d4083fa25c198bd6bc13655ffcb7f7d5db3cb76a4e974ed3c4e826d4,"intervals,point",5dba66273646299886d785a11d38cbb75ec401247a0cdd190543c4a9ae4641b7
B5/V5__primary_batched_max4/s104729/s104729_S_b026.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b026,cde599e7d91e7d78c1337cd42b5afb36072c2c012084dbb00c81691311cbd7c3,39883e79b5cfae35b9995c2a4b57aa3a2a9af0b225c152fb4279b9d0b41cbdba,"intervals,point",7235223a310924e7242264d95a01fea5e5c7401310cbc6160d3c66896536526c
B5/V5__primary_batched_max4/s104729/s104729_S_b027.json,B5,fit:B5:V5__primary_batched_max4:s104729,s104729_S_b027,598ad59fb4f6fc8e19165fbc4e1328125dafc3ed04a816830c9389f7d419ee6f,380fd082ded940dd7d550dda95d7dd0640ec77ba1238daf7fd8854ee8496f4ab,"intervals,point",b9dcd93bbca8904c0ffd9ebc8f85c2f7fc32c43caed57d822eb693f7f51a821f
B5/V5__strict_batched_max4/s104729/s104729_S_b000.json,B5,fit:B5:V5__strict_batched_max4:s104729,s104729_S_b000,d5133c7b1da06ade96573568021179b3928b943a91fb92599d60c0daf0432927,244c2f50d363f8e791ca0d23b94f75e0979a5ceabdf558ab1f3aa6791536efcc,"intervals,point",c9495b19aaeb1ed50ba1df0f486f043e9e67ecec5e798f11b9a0d4801a958de2
B5/V5__strict_batched_max4/s104729/s104729_S_b001.json,B5,fit:B5:V5__strict_batched_max4:s104729,s104729_S_b001,e8588d4b28af044aa1dbdbd030d95236469293392ae6561aa726bf803b84fc4d,6e86613a2fc32ab5cbf5b1bb49bca36d15d65288fb4f30ee069ce2b19f30f8a1,"intervals,point",acca993e534af7a49b2afdb548ecbd9368c1ef826e248457618811bea8c8064b
B5/V5__strict_batched_max4/s104729/s104729_S_b002.json,B5,fit:B5:V5__strict_batched_max4:s104729,s104729_S_b002,1cc50a3f2f906ee4c0afd4269f26a523e999fbf6aec167fc18b15f6669b902a4,9566ab456d0882d80856b19a3882dd9e0ceff75c8d9a8a27b291e212b185198f,"intervals,point",2c8b6e3f3310dba585acf142b33dd1ea4c784bbc398daf220668b46e2880bcff
B5/V5__strict_batched_max4/s104729/s104729_S_b003.json,B5,fit:B5:V5__strict_batched_max4:s104729,s104729_S_b003,f763c9e89e2c5f998d208362dd7282042ddda0f44e9ecb26d2860e35fc7f6a07,e5cc300333ee7d9e11e31ba1dcfc351917a6ddd03c8cf57690cf56ae5252d6aa,"intervals,point",b59b592c17bc45c8c16d8fe4298a91c41d6fc60b86d4188c7c146c315be30324
B5/V5__strict_batched_max4/s104729/s104729_S_b004.json,B5,fit:B5:V5__strict_batched_max4:s104729,s104729_S_b004,c1e580c07d7e5d4e02fa027a91c716549863b8cc401d9e9904fa25b5534075b5,0eaedac6ddb6ce3b813bc79ae4e5500b37813a2bb41bf8e08f022ef2292d9007,"intervals,point",cf1184b6eefec4ee66e09e8bb1427d3d554daf79b998c187786eb7b2bc587343
B5/V5__strict_batched_max4/s104729/s104729_S_b005.json,B5,fit:B5:V5__strict_batched_max4:s104729,s104729_S_b005,8c9395ae459fa2bb0fb1641ddae01784b98a8101ef6bd27f9e8c315199bfbbf7,1c1b6fc304eaad0c46b7470b53860a04e2bec94332f470a43fc931d1bf21cebb,"intervals,point",aa618edd2d3b2cc4cafda8e6c5d226f7e5f22c7c1bcba12dd9658212e6ed6f17
B5/V5__strict_batched_max4/s104729/s104729_S_b006.json,B5,fit:B5:V5__strict_batched_max4:s104729,s104729_S_b006,2e601fe6c1a1f464a517dd3ce971243f524c88e38078deb434f267e0d93ddde5,07527e26b10e065d5a7db789a2010d7c692bb9fa540e1c19eb130122e767e9ee,"intervals,point",3221153398470b119ecdbc88eed551688d206cdab6a6f5df2b4f26d70b89de7f
B5/V5__strict_batched_max4/s104729/s104729_S_b007.json,B5,fit:B5:V5__strict_batched_max4:s104729,s104729_S_b007,14949915af35f7bcf02450cb95a48138a838fdb65f4f92c9824e2edeb322b346,f423dc843d46ea1c30cbc3f2b0e33c99d93ff6767098f5c162aa1c5276834313,"intervals,point",2c8a13d9af70585990ef0f2d910d1b2596cbb2189d7c1ac50b4e3d381ae43375
B5/V5__strict_batched_max4/s104729/s104729_S_b008.json,B5,fit:B5:V5__strict_batched_max4:s104729,s104729_S_b008,21f0766ac4a1190487fcbd63c0bb6d51da714b5b0af9fb013f5b02bf95e21759,8dbb6644438f11f75eea9d4561178b1e508d26b0708bd7c9586f90d23a052cd0,"intervals,point",1f731059455872543ee9a93f433721cb19e46b069a6572b7ce79ee02636d7554
B5/V5__strict_batched_max4/s104729/s104729_S_b009.json,B5,fit:B5:V5__strict_batched_max4:s104729,s104729_S_b009,d0521212a364c19c4618b717678be21ab09f98548ee9f237dc92f29bcb519ae3,235f29da43570dca41ccba56bf61787db91ab0bf9199dc3b93d50e0c404e23f5,"intervals,point",21f7873f01949ed87030c7c21c1bb027f1c7d84d52a278b569fe481cf32772e3
B5/V5__strict_batched_max4/s104729/s104729_S_b010.json,B5,fit:B5:V5__strict_batched_max4:s104729,s104729_S_b010,b8bdad63448f65762f7c283a61470f6dc7865acbee8a747f8d5295d345c6d68d,36b547b26200a424f01b6bd9ec96a4ee85e91968d549131c93c25056e85f0ce9,"intervals,point",5bbbac54460852218c6da442e10bdc979a40940c3e08ef2d55c635c314edb459
B5/V5__strict_batched_max4/s104729/s104729_S_b011.json,B5,fit:B5:V5__strict_batched_max4:s104729,s104729_S_b011,6090cfa2dcf57a69ded34b261689880351a174b5dcf4e69ab625031fabd3fa7b,2076c0c0a9c4aec757e74e0d20d90560374bf7a7e76006eb9e191c446d4e7230,"intervals,point",b2c9ad11cb43b028f3f57f809e633be24b918656b266d17cb16720cf9499be2d
B5/V5__strict_batched_max4/s104729/s104729_S_b012.json,B5,fit:B5:V5__strict_batched_max4:s104729,s104729_S_b012,5a839da54ddcf394d3765a2bd590f277af0e4dad47e01167b7fefa43f06a31c1,8f2c7ad48a3d4b9d77bde769e78540590a6972c1cf96dd8de776b5d541f096b6,"intervals,point",5877dabaa4aa499b2b08b2ea282b8fe3378a34e24b1b7a6b9b4f81efbc108cce
B5/V5__strict_batched_max4/s104729/s104729_S_b013.json,B5,fit:B5:V5__strict_batched_max4:s104729,s104729_S_b013,d2227971a88246ffe3d6800c35adbbb4c5d80ab98f04aec409eabe304f9907d0,f434e0cda258e6866e1d8e7c30049e1efc058a5a9a0896201afd12868fe5bb42,"intervals,point",b114c519a1fdeb14e7e4c6a33295846e12c26e75f8207862622bdef3145069dc
B5/V5__strict_batched_max4/s104729/s104729_S_b014.json,B5,fit:B5:V5__strict_batched_max4:s104729,s104729_S_b014,0fc12e138e61c8fa1533be9405e682805c60f8160a566fba7820f09b2e1b1063,049829274b84a4b76d9c66d6638781bae84d38dd31c8d44299f02688a46679b8,"intervals,point",a1a1a3456180b777e9c24f6d9eeb92dd22d7d7388bea08deef2d0d85a6a01c30
B5/V5__strict_batched_max4/s104729/s104729_S_b015.json,B5,fit:B5:V5__strict_batched_max4:s104729,s104729_S_b015,dba579de560afc7874d4b9e3ec1cbef31198e6ad91f6a003a39264758566bac2,dfb2084d9ee67d248dbe59d1e2259f43a4de94f9c8ffc4144df834da89c8d803,"intervals,point",7e207f06c46a08472c34946f43a51ffe68dfc549d044d63b12cacc7aa25c459a
B5/V5__strict_batched_max4/s104729/s104729_S_b016.json,B5,fit:B5:V5__strict_batched_max4:s104729,s104729_S_b016,05bb3fe1be9ae4794a0c1fa461df82559ede28ae6204933fcb044aceaee6c9ca,9d983402a33f3ec168d0a92e257a7fe9514d9c84fb179a6e16e8b56919713960,"intervals,point",c26b3861b9cb698209de8e1a82b0156108ff4436dfb167a96488bcdae9991e28
B5/V5__strict_batched_max4/s104729/s104729_S_b017.json,B5,fit:B5:V5__strict_batched_max4:s104729,s104729_S_b017,7549a2084d8783c0657e9f2cd8172c0573e766f88a379e632170beb8f6711ba1,7e51497abd674ae4d4f67e7a99f860694c9b0e839ac5d2499eacdca8f4b1f4b4,"intervals,point",76afed01d50c144b6fb45f620469066653b3cb43998316a134cecce249d11583
B6/V1__copy_exact/s104729/pub_0884e38fbe.json,B6,fit:B6:V1__copy_exact:s104729,pub_0884e38fbe,75e1283a66e4aae41df145956c62cf72e4cf8c5be633c193d77f23a853b500bf,f058361509e2fc894c4cf72a9eb61b70096534d9b746941283032621d53abc83,"intervals,point",c43e271d90dcf871291c0da1df6332796fa5216128697c142ed8bfb76e637219
B6/V1__copy_exact/s104729/pub_0a8da089ad.json,B6,fit:B6:V1__copy_exact:s104729,pub_0a8da089ad,394c1ef3b4c8bf04f83306c6ee7f806982e44a3dbc2a2e86c1694844cd23a8e7,d9feb67794225963f5f46bf6441b899848af5e0fad5fd44cf6eb83fff7137ac6,"intervals,point",8ff2d7d93e5b66ca061d6ef6eb5ee5be2be901717dea31094675c1a028777b1f
B6/V1__copy_exact/s104729/pub_0af6736cb1.json,B6,fit:B6:V1__copy_exact:s104729,pub_0af6736cb1,c4838c4537aa7a380a6c0b8eef1ca110d37bb26d592c8a740556a061215a9b64,19a0c9b62459c610e6111ee3a74e409ece4703bb956d234523faf51caaa23af5,"intervals,point",322ea607f34c0d14ab69e96cb75816a67bd5c940d436e7894c57d3c3d1f43279
B6/V1__copy_exact/s104729/pub_0d412f4721.json,B6,fit:B6:V1__copy_exact:s104729,pub_0d412f4721,a73b14367dfaf713201be28bef04b85bb258ea067beba7901ce4064d5877c6f9,28189b20780616a476ec00655cbb6c0356a67ad00de37e673fcc15a51ea07fef,"intervals,point",3e007d56611a955e69b0737f8327822b4ce7d6b16661444de4e21e0b5f87dba5
B6/V1__copy_exact/s104729/pub_0ddbd861aa.json,B6,fit:B6:V1__copy_exact:s104729,pub_0ddbd861aa,1400b0748addd69d4e2095c187207c38c1712e9aedaf522dab9365d8fd71c32d,84c338edb98bbae5e5c44d1c4eac555071b27cb39d2bc08f44cf381c66e92263,"intervals,point",23e8b5049e521e912f3f16744df406fb491b028cae0a595e8bf628f31a5e0993
B6/V1__copy_exact/s104729/pub_19783c039b.json,B6,fit:B6:V1__copy_exact:s104729,pub_19783c039b,97de83a96df591b36c6ac4cb306b66adcd26b9c64948a3264bc2c99ec0cb6280,dad87a9cee7bc65a9f401c2191b310baf5fb80df4baf5149d8f0a95c41eded12,"intervals,point",ba2adce860bf4395a6f766de65100dcd00b82aee745cc201c9f7a36152680a6a
B6/V1__copy_exact/s104729/pub_1bd76c48d9.json,B6,fit:B6:V1__copy_exact:s104729,pub_1bd76c48d9,36d593d7aa25ecfe9834ca19eaeb11749e95dc7575e0c9b2d8a81b361496cb95,35fedfa433d8d327eef53fb4c3680608157ba108a8746d6c24a13e4ce4cc80ee,"intervals,point",82556685522f4ad3ea5509a682368d2d872164aaaf33303b1bb635d07345dc99
B6/V1__copy_exact/s104729/pub_22a136e9b9.json,B6,fit:B6:V1__copy_exact:s104729,pub_22a136e9b9,b1c8742688cc675c1b3281a792a564ca33747d2fc2a32b8aa80fded09c03743d,56d4137d6c570e491a9c674e496e4093c22a71af5e5460eb30b2f75554f62f5e,"intervals,point",36fb07f283153dd557e91cd7be37af03ed1fcc1f144f77ac3c0a3f91a2b2676b
B6/V1__copy_exact/s104729/pub_2319535dff.json,B6,fit:B6:V1__copy_exact:s104729,pub_2319535dff,0236050033b1f0a77054b1d5a8dec968a0922bb6f3c791d0706c527a81890127,370ac90ce5ca51c9c609aadeec94a354f237c54ecb7c2fd773e7e12657645e8f,"intervals,point",8669b68852b47ec5551b3b30abf29c4cfb2777c36c5d46863102a4622f929d63
B6/V1__copy_exact/s104729/pub_2c76a46f18.json,B6,fit:B6:V1__copy_exact:s104729,pub_2c76a46f18,ac5c23a6f4aada351f3cbfcd7c4047023239f71b275fa2d92ec142363d250ba5,6450b18c6de0dc7b0a4b323fb6e23fdc9ca48e151cbd614010eff82bf4772080,"intervals,point",f56d867f438ca3fa870140cfa6a1b0b9b064e0c1dcdbd7adad52294a41dc9fc4
B6/V1__copy_exact/s104729/pub_2e9f2dbea9.json,B6,fit:B6:V1__copy_exact:s104729,pub_2e9f2dbea9,4763f4bbaf185797dbf09422accfb7325e8a00cbafd2815364d0e2da866fc2fb,75b52adfe4e6e70704a4ccf721517a3c3cf7dbf66ede6e1a1507bc392b200104,"intervals,point",5302d1bd842de1f83d34d3aef98594cb0bce7e922543c357feae1cccdf702fed
B6/V1__copy_exact/s104729/pub_37086f6378.json,B6,fit:B6:V1__copy_exact:s104729,pub_37086f6378,36167e3102531293e50ca9d7e1785c77f719574178e385daa3f54571e6b8615c,52c21d6b507bd6a0539738f7c025d14ded0d118c1aadea512bf86a96660e6259,"intervals,point",2456292d9cafe763821f02aabfaab63a8fbffa6f92249a71780136bf48f83935
B6/V1__copy_exact/s104729/pub_3f3b6220e0.json,B6,fit:B6:V1__copy_exact:s104729,pub_3f3b6220e0,e4fb4f20fc7c829a594e78d0c87b4d74f9daca04eb1ca3c162415c672b4740b6,5c64aaadab39689c1f15ab02e7e027ef5f56069adcd95bbb685dc17fcf3f3e95,"intervals,point",195eaa297a5bc0987e9a15cc68db21f33069d20adb35fbe5936dc50e0f1bdb66
B6/V1__copy_exact/s104729/pub_44555064e1.json,B6,fit:B6:V1__copy_exact:s104729,pub_44555064e1,cd40e311a7f3ea978ce5774cb729e888edee1eecb91a8fe993e6ad1617be2a52,cc72fa8b15f04dba310dcb719f3b56857a6c7b5eba3e3c5046e186124d7497cd,"intervals,point",804956123da301e182ac7ffe5da8b4c62d9a7f81a8ad020e39bc06ef2bbb389c
B6/V1__copy_exact/s104729/pub_45b8fb22e7.json,B6,fit:B6:V1__copy_exact:s104729,pub_45b8fb22e7,028b11e06565d2c3cf4305dd8d506d8dfe506e4e026fb4d9c7271e719e251050,ca7e9d14b6f3d42b7555252403a9ac6b92dab377fa452652d6a6161d66055a60,"intervals,point",6635611f75c31673a1417a8431d346380f9220ebb590006b6a260761e6defe36
