regime,split_seed,arm,extractant,ecfp_cluster,draw,n_query,form,k,n_free,n_series_free,mae,mae_free,mae_series_free,fit_rejected
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,9,54,offset,1,53,9,0.7874197812500573,0.7904320614522726,0.6970723742517071,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,9,54,scale,1,53,9,0.6940027776975105,0.675442675393016,0.9270698879797421,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,9,54,affine,1,53,9,0.7759389638947193,0.7772365637974585,0.6603445485262354,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,9,54,none_at_k,2,47,9,0.7059099182557228,0.7319681970299786,0.7412467274745531,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,9,54,NULL_kmean,2,47,9,0.9328556579335476,0.9461796217784988,0.7347943267942425,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,9,54,offset,2,47,9,0.6213070366308278,0.6048349117698228,0.4925970949414562,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,9,54,scale,2,47,9,0.6911546808481263,0.730535849750597,0.8836119869245329,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,9,54,affine,2,47,9,0.6833555920735205,0.6906965176386143,0.531415770423266,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,9,54,none_at_k,3,47,9,0.7059099182557228,0.7319681970299786,0.7412467274745531,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,9,54,NULL_kmean,3,47,9,0.7890537199849577,0.8097673413921799,0.597371959312406,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,9,54,offset,3,47,9,0.5866275990780873,0.5854971996267754,0.47248130615510164,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,9,54,scale,3,47,9,0.6911733061346156,0.7305410636309926,0.8844142205073298,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,9,54,affine,3,47,9,0.6525913110958412,0.6720289117342972,0.5787794184036748,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,9,54,none_at_k,5,45,9,0.7059099182557228,0.720942456935851,0.7412467274745531,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,9,54,NULL_kmean,5,45,9,0.7854124185157985,0.8342091461750534,0.5946409832105365,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,9,54,offset,5,45,9,0.6514369346818066,0.6452239463677123,0.5309256322590478,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,9,54,scale,5,45,9,0.7039663303270478,0.7389286984872928,1.0082717955632585,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,9,54,affine,5,45,9,0.707257737354046,0.7525485605807447,0.5567704113280547,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,10,54,none,0,54,54,0.7585472681377641,0.7585472681377641,0.7585472681377641,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,10,54,none_at_k,1,53,9,0.7585472681377641,0.7665139103852707,0.7412467274745531,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,10,54,NULL_kmean,1,53,9,1.5258799477990044,1.5482093301947932,1.913768665110639,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,10,54,offset,1,53,9,0.8957575164904864,0.9106206368231261,0.9188157975984821,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,10,54,scale,1,53,9,0.7796694635017779,0.7891957587640734,0.6656314426727215,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,10,54,affine,1,53,9,0.8855785953130867,0.9003507537948043,0.8533009285184516,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,10,54,none_at_k,2,53,9,0.7585472681377641,0.7665139103852707,0.7412467274745531,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,10,54,NULL_kmean,2,53,9,1.568951064691474,1.5911788642644031,1.9514558923915497,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,10,54,offset,2,53,9,0.9696846856773879,0.9879248167176715,1.0005247740682155,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,10,54,scale,2,53,9,0.7964555273448708,0.807214843564429,0.6059593728053659,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,10,54,affine,2,53,9,0.9376269369741058,0.9551344737885769,0.8968640332616553,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,10,54,none_at_k,3,53,9,0.7585472681377641,0.7665139103852707,0.7412467274745531,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,10,54,NULL_kmean,3,53,9,1.1988046719426146,1.2209208486007694,1.6267142285352654,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,10,54,offset,3,53,9,0.8796676002006526,0.893789306726764,0.900767452243694,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,10,54,scale,3,53,9,0.7967758753596774,0.8075570753142209,0.6049278668761082,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,10,54,affine,3,53,9,0.8667806917052462,0.8809135819995779,0.7478064627183497,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,10,54,none_at_k,5,47,9,0.7585472681377641,0.8255997444935915,0.7412467274745531,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,10,54,NULL_kmean,5,47,9,0.8729926655732827,0.9262296418646283,1.2993989507225854,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,10,54,offset,5,47,9,0.9117396137151578,1.0078066969865627,0.9364802208468033,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,10,54,scale,5,47,9,0.7609509833990628,0.8268373194657479,0.7326416743097082,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,10,54,affine,5,47,9,0.9173229340245993,1.0155861560945874,0.9159952597235118,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,11,54,none,0,54,54,0.7291000636982744,0.7291000636982744,0.7291000636982744,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,11,54,none_at_k,1,54,7,0.7291000636982744,0.7291000636982744,0.6488534771638959,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,11,54,NULL_kmean,1,54,7,0.7087985009133663,0.7087985009133663,1.0698474966843532,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,11,54,offset,1,54,7,0.6216553500132435,0.6216553500132435,0.38228492628333377,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,11,54,scale,1,54,7,0.7089007620349191,0.7089007620349191,0.7553808532361023,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,11,54,affine,1,54,7,0.6188121319860177,0.6188121319860177,0.45819729270850107,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,11,54,none_at_k,2,54,1,0.7291000636982744,0.7291000636982744,1.1259314163376613,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,11,54,NULL_kmean,2,54,1,0.6578666270604043,0.6578666270604043,1.6744228639731062,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,11,54,offset,2,54,1,0.6030097448363736,0.6030097448363736,0.7432427189429607,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,11,54,scale,2,54,1,0.726277571227997,0.726277571227997,1.1541956606561667,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,11,54,affine,2,54,1,0.60310059860224,0.60310059860224,0.7414921043671638,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,11,54,none_at_k,3,54,1,0.7291000636982744,0.7291000636982744,1.1259314163376613,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,11,54,NULL_kmean,3,54,1,0.7661249828434111,0.7661249828434111,2.217072587284189,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,11,54,offset,3,54,1,0.7750261072566201,0.7750261072566201,1.2213162760357643,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,11,54,scale,3,54,1,0.7113603369282241,0.7113603369282241,1.6149619373653126,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,11,54,affine,3,54,1,0.7446314369822418,0.7446314369822418,1.6600021671907008,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,11,54,none_at_k,5,53,1,0.7291000636982744,0.7407644004229434,1.1259314163376613,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,11,54,NULL_kmean,5,53,1,0.7768606890761044,0.7838335366827011,2.2363968585030367,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,11,54,offset,5,53,1,0.7915484928962044,0.8061538084446995,1.254288402454442,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,11,54,scale,5,53,1,0.7136464048453552,0.7219487941023074,1.651107912964052,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,11,54,affine,5,53,1,0.7596870534326919,0.7706339007563702,1.7005216217510681,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,12,54,none,0,54,54,0.7077974356651013,0.7077974356651013,0.7077974356651013,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,12,54,none_at_k,1,54,48,0.7077974356651013,0.7077974356651013,0.74223178539116,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,12,54,NULL_kmean,1,54,48,1.7504695214214665,1.7504695214214665,1.7926438798431459,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,12,54,offset,1,54,48,0.6701957515222894,0.6701957515222894,0.7191513143935927,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,12,54,scale,1,54,48,0.7859680855851698,0.7859680855851698,0.860718457785664,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,12,54,affine,1,54,48,0.6535488356256006,0.6535488356256006,0.7022560649300718,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,12,54,none_at_k,2,54,1,0.7077974356651013,0.7077974356651013,1.1259314163376613,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,12,54,NULL_kmean,2,54,1,0.8777674579427897,0.8777674579427897,1.0119539330705576,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,12,54,offset,2,54,1,0.6436190653698731,0.6436190653698731,0.4833730708553996,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,12,54,scale,2,54,1,0.7691258491540816,0.7691258491540816,0.5372945702067813,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,12,54,affine,2,54,1,0.6567581729221083,0.6567581729221083,0.11774703992636004,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,12,54,none_at_k,3,53,1,0.7077974356651013,0.714453351559786,1.1259314163376613,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,12,54,NULL_kmean,3,53,1,0.6621460489505374,0.6572287485771112,1.4919063214439037,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,12,54,offset,3,53,1,0.6013103963328549,0.5966029773785014,0.6301617086708873,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,12,54,scale,3,53,1,0.7645880651518996,0.7709647293677437,0.5781150507487485,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,12,54,affine,3,53,1,0.6544734153370402,0.6498321381176045,0.13919713494834118,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,12,54,none_at_k,5,52,1,0.7077974356651013,0.7069954574815157,1.1259314163376613,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,12,54,NULL_kmean,5,52,1,0.6273852767963469,0.6363481445054957,1.8356121528381457,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,12,54,offset,5,52,1,0.6077843803061237,0.6031357461471928,0.8681435540572684,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,12,54,scale,5,52,1,0.705143877929163,0.7045584896670285,1.1525499868576194,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,12,54,affine,5,52,1,0.6019500941831905,0.5978394561884512,0.9291105895634755,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,13,54,none,0,54,54,0.7175433109960402,0.7175433109960402,0.7175433109960402,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,13,54,none_at_k,1,47,8,0.7175433109960402,0.7786242724695449,0.7780237542912427,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,13,54,NULL_kmean,1,47,8,0.6934171644862921,0.7464016864216545,1.0658713704787879,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,13,54,offset,1,47,8,0.6496923338275116,0.6817451752141127,0.6446190337055282,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,13,54,scale,1,47,8,0.7101656568486828,0.7775375062412053,0.806193173219072,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,13,54,affine,1,47,8,0.6476314902370759,0.6835445247235497,0.661783518968331,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,13,54,none_at_k,2,46,8,0.7175433109960402,0.7628050781103279,0.7780237542912427,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,13,54,NULL_kmean,2,46,8,0.7142378504982072,0.7751435522498488,0.6804544031922884,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,13,54,offset,2,46,8,0.6614179204856074,0.6384157429272865,0.5366594157600977,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,13,54,scale,2,46,8,0.6960956574297223,0.7622322114616417,0.8846327221259207,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,13,54,affine,2,46,8,0.6572971112076851,0.6417783609859701,0.5377943636013542,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,13,54,none_at_k,3,45,8,0.7175433109960402,0.7758515033505264,0.7780237542912427,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,13,54,NULL_kmean,3,45,8,0.6888298814053039,0.7566523820107555,0.7727203734262404,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,13,54,offset,3,45,8,0.6600725052307808,0.6425918695471179,0.5356503543189777,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,13,54,scale,3,45,8,0.6980578109094387,0.7753161358094784,0.9385536513109924,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,13,54,affine,3,45,8,0.6549892534376717,0.6452408883522373,0.5357877798085631,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,13,54,none_at_k,5,44,2,0.7175433109960402,0.7739883362751776,1.3277684736570876,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,13,54,NULL_kmean,5,44,2,0.7101597310924744,0.7909826610191009,1.6511860169531776,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,13,54,offset,5,44,2,0.6972332330728717,0.6825049744954609,1.3277684736570878,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,13,54,scale,5,44,2,0.7082538981077461,0.7796881931523726,1.508449906878501,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,13,54,affine,5,44,2,0.6826799384893846,0.692284650728894,1.4048745311387645,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,14,54,none,0,54,54,0.7232203109308344,0.7232203109308344,0.7232203109308344,0
unseen_ligand,262147,MC_ecfp,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,c79e97649edc8fe4,14,54,none_at_k,1,54,9,0.7232203109308344,0.7232203109308344,0.741246727474553,0
