design,split_seed,A,B,dZ,n_candidates,saved,saved_heavy,saved_light,e_random,e_model,n_no_call,n_called_heavy,n_called_light
BP,155921,Tb,Tm,4,54,2.5395833333333333,0.7041666666666666,4.375,5.15625,2.6166666666666667,0,40,14
BP,155921,Tb,Yb,5,56,2.6180555555555554,0.6111111111111112,4.625,5.0625,2.4444444444444446,0,42,14
BP,155921,Tb,Lu,6,54,1.8845238095238095,0.519047619047619,3.25,3.8095238095238093,1.925,0,41,13
BP,155921,Dy,Ho,1,57,-1.75,3.5,-7.0,21.75,23.5,0,43,14
BP,155921,Dy,Tm,3,54,2.5466269841269837,0.9861111111111107,4.107142857142857,6.984126984126984,4.4375,0,40,14
BP,155921,Dy,Yb,4,58,2.387301587301587,0.7190476190476187,4.055555555555555,5.2444444444444445,2.857142857142857,0,44,14
BP,155921,Dy,Lu,5,60,2.0554070112893643,0.5653594771241828,3.545454545454546,4.467171717171717,2.4117647058823533,0,47,13
BP,155921,Ho,Er,1,57,5.833333333333333,4.666666666666666,7.0,16.916666666666664,11.083333333333332,0,43,14
BP,155921,Ho,Tm,2,55,1.9666666666666668,0.9333333333333336,3.0,8.666666666666668,6.7,0,41,14
BP,155921,Ho,Yb,3,57,2.1916666666666664,2.333333333333333,2.05,7.7333333333333325,5.541666666666666,0,43,14
BP,155921,Ho,Lu,4,54,1.7333333333333332,0.7999999999999998,2.6666666666666665,5.0,3.2666666666666666,0,41,13
BP,155921,Er,Tm,1,55,-0.40000000000000036,-7.0,6.199999999999999,12.6,13.0,0,41,14
BP,155921,Er,Yb,2,58,4.750000000000001,4.666666666666668,4.833333333333334,14.75,10.0,0,44,14
BP,155921,Er,Lu,3,60,2.4196428571428568,0.7142857142857135,4.125,8.169642857142858,5.75,0,47,13
BP,155921,Tm,Yb,1,55,10.25,0.0,20.5,42.0,31.75,0,41,14
BP,155921,Tm,Lu,2,52,-0.36666666666666714,0.0,-0.7333333333333343,31.8,32.166666666666664,0,19,33
BP,155921,Yb,Lu,1,54,0.0,-9.5,9.5,27.5,27.5,0,19,35
BP,196613,La,Ce,1,68,9.361413043478262,0.22282608695652195,18.5,12.9375,3.5760869565217392,0,60,8
BP,196613,La,Pr,2,72,2.9061974789915967,0.3838235294117647,5.428571428571429,6.126785714285714,3.2205882352941178,0,48,24
BP,196613,La,Nd,3,77,5.912679425837321,0.32535885167464107,11.5,10.636363636363637,4.723684210526316,0,54,23
BP,196613,La,Sm,5,74,2.3761690437222347,0.2880523731587561,4.4642857142857135,6.155015197568389,3.7788461538461537,0,50,24
BP,196613,La,Eu,6,83,1.573424713584288,0.5122340425531915,2.6346153846153846,3.5186170212765955,1.9451923076923077,0,50,33
BP,196613,La,Gd,7,68,1.742418546365915,0.47293233082706787,3.011904761904762,3.3721804511278197,1.6297619047619047,0,46,22
BP,196613,La,Tb,8,58,1.6452740147783254,0.5334051724137931,2.7571428571428576,3.871875,2.226600985221675,0,37,21
BP,196613,La,Dy,9,68,1.681578947368421,0.4881578947368421,2.875,3.7375,2.0559210526315788,0,46,22
BP,196613,La,Ho,10,52,1.5141414141414142,0.33939393939393936,2.688888888888889,3.7474747474747474,2.2333333333333334,0,37,15
BP,196613,La,Er,11,69,1.1688526762056175,0.5337837837837838,1.8039215686274512,2.541666666666667,1.3728139904610492,0,44,25
BP,196613,La,Tm,12,48,1.579870321249632,0.38196286472148544,2.777777777777778,3.567049808429119,1.9871794871794872,0,33,15
BP,196613,La,Yb,13,52,1.4157686781609198,0.4148706896551724,2.416666666666667,3.0364583333333335,1.6206896551724137,0,35,17
BP,196613,La,Lu,14,56,2.2266570141570137,0.262837837837838,4.19047619047619,3.8791666666666664,1.6525096525096523,0,42,14
BP,196613,Ce,Pr,1,68,5.081818181818182,1.1136363636363633,9.05,9.775,4.693181818181818,0,50,18
BP,196613,Ce,Nd,2,65,8.08882783882784,0.510989010989011,15.666666666666668,12.178571428571429,4.089743589743589,0,47,18
BP,196613,Ce,Sm,4,65,2.501824413976117,0.32507739938080493,4.678571428571429,5.582706766917293,3.0808823529411766,0,47,18
BP,196613,Ce,Eu,5,68,2.0742997198879554,0.5343137254901962,3.6142857142857148,4.408333333333333,2.334033613445378,0,46,22
BP,196613,Ce,Gd,6,57,2.04375,0.4125000000000001,3.675,3.80625,1.7625,0,41,16
BP,196613,Ce,Tb,7,53,2.727586206896552,0.45517241379310347,5.0,5.4,2.6724137931034484,0,38,15
BP,196613,Ce,Dy,8,55,2.6023172905525844,0.40463458110516926,4.8,4.823529411764706,2.221212121212121,0,40,15
BP,196613,Ce,Ho,9,52,2.194388440860215,0.43044354838709675,3.9583333333333335,4.140625,1.946236559139785,0,37,15
BP,196613,Ce,Er,10,55,1.349146552372359,0.5034213098729228,2.194871794871795,2.7151515151515153,1.3660049627791564,0,36,19
BP,196613,Ce,Tm,11,48,2.1106242895036,0.38196286472148544,3.8392857142857144,3.907327586206897,1.7967032967032965,0,33,15
BP,196613,Ce,Yb,12,50,1.8444444444444443,0.3666666666666667,3.322222222222222,3.4,1.5555555555555554,0,35,15
BP,196613,Ce,Lu,13,48,2.290322580645161,0.3306451612903225,4.25,3.852822580645161,1.5625,0,34,14
BP,196613,Pr,Nd,1,71,6.392857142857143,1.785714285714286,11.0,14.571428571428571,8.178571428571429,0,46,25
BP,196613,Pr,Sm,3,70,2.0848164627363737,0.6696329254727478,3.5,7.061827956989248,4.977011494252874,0,46,24
BP,196613,Pr,Eu,4,73,1.7593003978779842,0.7262931034482758,2.7923076923076926,4.002403846153847,2.2431034482758623,0,45,28
BP,196613,Pr,Gd,5,62,1.2598339160839163,0.6730769230769231,1.8465909090909092,3.09375,1.8339160839160837,0,40,22
BP,196613,Pr,Tb,6,58,2.080964590964591,0.7492307692307691,3.4126984126984126,4.412393162393162,2.3314285714285714,0,37,21
BP,196613,Pr,Dy,7,60,1.8389702889702888,0.7207977207977205,2.957142857142857,4.17962962962963,2.340659340659341,0,39,21
BP,196613,Pr,Ho,8,52,1.7423645320197045,0.4704433497536946,3.0142857142857142,3.5637931034482757,1.8214285714285714,0,37,15
BP,196613,Pr,Er,9,60,1.265099715099715,0.8746438746438745,1.6555555555555554,2.824074074074074,1.558974358974359,0,35,25
BP,196613,Pr,Tm,10,48,1.8133394383394386,0.46794871794871784,3.158730158730159,3.664529914529915,1.8511904761904763,0,33,15
BP,196613,Pr,Yb,11,50,1.4783133533133532,0.48809523809523814,2.4685314685314683,2.8722527472527473,1.393939393939394,0,35,15
BP,196613,Pr,Lu,12,48,1.679195804195804,0.40384615384615374,2.954545454545454,3.102272727272727,1.4230769230769231,0,34,14
BP,196613,Nd,Sm,2,78,3.8926686217008806,0.6520039100684263,7.133333333333335,9.096969696969698,5.204301075268817,0,53,25
BP,196613,Nd,Eu,3,80,2.1616481405135466,0.8197997775305894,3.5034965034965038,4.421836228287841,2.260188087774295,0,51,29
BP,196613,Nd,Gd,4,72,1.4543504901960782,0.6145833333333333,2.2941176470588234,3.2876838235294117,1.8333333333333335,0,49,23
BP,196613,Nd,Tb,5,59,2.4468253968253966,0.7222222222222223,4.171428571428571,5.396825396825397,2.95,0,38,21
BP,196613,Nd,Dy,6,71,2.0807104660045836,0.6159663865546217,3.545454545454546,4.301298701298702,2.2205882352941178,0,48,23
BP,196613,Nd,Ho,7,52,1.8618233618233622,0.5014245014245016,3.2222222222222228,3.925925925925926,2.064102564102564,0,37,15
BP,196613,Nd,Er,8,65,1.38109243697479,0.5621848739495798,2.2,2.776190476190476,1.3950980392156862,0,44,21
BP,196613,Nd,Tm,9,48,1.6839743589743592,0.46794871794871784,2.9000000000000004,3.3923076923076927,1.7083333333333335,0,33,15
BP,196613,Nd,Yb,10,51,1.61005291005291,0.48677248677248675,2.733333333333333,3.095238095238095,1.4851851851851854,0,36,15
BP,196613,Nd,Lu,11,56,2.3884803921568625,0.31862745098039214,4.458333333333333,3.958333333333333,1.5698529411764706,0,42,14
BP,196613,Sm,Eu,1,77,2.757142857142857,1.5714285714285712,3.9428571428571426,6.685714285714285,3.928571428571429,0,51,26
BP,196613,Sm,Gd,2,72,2.248946959473275,1.064327485380117,3.4335664335664333,4.728744939271255,2.4797979797979797,0,49,23
BP,196613,Sm,Tb,3,59,2.0429841897233203,0.8359683794466404,3.25,4.304347826086957,2.2613636363636362,0,38,21
BP,196613,Sm,Dy,4,70,1.6158098945918749,0.6006674082313683,2.6309523809523814,4.103494623655914,2.487684729064039,0,48,22
BP,196613,Sm,Ho,5,52,1.5758974358974358,0.5184615384615383,2.6333333333333333,3.669230769230769,2.0933333333333333,0,37,15
BP,196613,Sm,Er,6,65,1.5507965686274514,0.5349264705882353,2.5666666666666673,3.170588235294118,1.6197916666666665,0,44,21
BP,196613,Sm,Tm,7,48,1.6572727272727275,0.41454545454545455,2.9000000000000004,3.43,1.7727272727272727,0,33,15
BP,196613,Sm,Yb,8,51,1.7642731664470794,0.5790513833992093,2.94949494949495,3.4940711462450595,1.7297979797979797,0,36,15
BP,196613,Sm,Lu,9,56,1.9068214472309297,0.29849137931034475,3.5151515151515147,3.481534090909091,1.5747126436781609,0,42,14
BP,196613,Eu,Gd,1,70,3.9749999999999996,1.75,6.199999999999999,15.975,12.0,0,47,23
BP,196613,Eu,Tb,2,58,-6.609090909090908,0.7818181818181817,-13.999999999999996,11.174242424242426,17.78333333333333,0,37,21
BP,196613,Eu,Dy,3,69,1.6994147157190636,0.6488294314381271,2.75,5.721153846153847,4.021739130434783,0,46,23
BP,196613,Eu,Ho,4,51,2.0151515151515156,0.6017316017316019,3.428571428571429,4.896103896103896,2.880952380952381,0,36,15
BP,196613,Eu,Er,5,68,1.4533670033670032,0.6703703703703703,2.236363636363636,3.4499999999999997,1.9966329966329965,0,43,25
BP,196613,Eu,Tm,6,47,1.6261904761904762,0.45238095238095233,2.8,3.5428571428571427,1.9166666666666665,0,32,15
BP,196613,Eu,Yb,7,51,1.5734848484848485,0.6136363636363638,2.533333333333333,3.3484848484848486,1.775,0,34,17
BP,196613,Eu,Lu,8,55,2.0458333333333334,0.3666666666666667,3.7249999999999996,3.7333333333333334,1.6875,0,41,14
BP,196613,Gd,Tb,1,65,-6.6694078947368425,0.6611842105263159,-14.0,12.736842105263158,19.40625,0,44,21
BP,196613,Gd,Dy,2,74,0.8381410256410255,0.6762820512820511,1.0,7.6923076923076925,6.854166666666667,0,52,22
BP,196613,Gd,Ho,3,57,3.3975,0.5283333333333331,6.266666666666667,6.96,3.5625,0,42,15
BP,196613,Gd,Er,4,69,2.1501962792285374,0.4432497013142176,3.857142857142857,4.629032258064516,2.4788359788359786,0,48,21
BP,196613,Gd,Tm,5,54,2.4761904761904763,0.2952380952380955,4.657142857142857,5.0285714285714285,2.552380952380952,0,39,15
BP,196613,Gd,Yb,6,57,2.108440170940171,0.4391025641025641,3.777777777777778,4.337606837606838,2.2291666666666665,0,42,15
BP,196613,Gd,Lu,7,60,1.8491766853835823,0.29575596816976124,3.402597402597403,3.824451410658307,1.9752747252747254,0,46,14
BP,196613,Tb,Dy,1,66,6.491666666666666,2.1500000000000004,10.833333333333332,17.866666666666667,11.375,0,44,22
BP,196613,Tb,Ho,2,57,1.0912698412698416,1.0714285714285716,1.1111111111111116,5.293650793650794,4.2023809523809526,0,42,15
BP,196613,Tb,Er,3,63,2.719298245614035,1.1052631578947367,4.333333333333334,5.684210526315789,2.9649122807017543,0,42,21
BP,196613,Tb,Tm,4,54,2.489583333333334,0.7708333333333335,4.208333333333334,5.15625,2.6666666666666665,0,39,15
BP,196613,Tb,Yb,5,56,2.5625,0.6666666666666665,4.458333333333334,5.0625,2.5,0,41,15
BP,196613,Tb,Lu,6,54,1.7930764411027569,0.46115288220551376,3.125,3.8095238095238093,2.0164473684210527,0,40,14
BP,196613,Dy,Ho,1,57,-1.875,3.75,-7.5,21.75,23.625,0,42,15
BP,196613,Dy,Er,2,69,4.25,2.333333333333333,6.166666666666666,9.722222222222221,5.472222222222222,0,48,21
BP,196613,Dy,Tm,3,54,2.4841269841269837,1.1111111111111107,3.8571428571428568,6.984126984126984,4.5,0,39,15
BP,196613,Dy,Yb,4,58,2.3396825396825394,0.7904761904761903,3.888888888888889,5.2444444444444445,2.9047619047619047,0,43,15
BP,196613,Dy,Lu,5,60,2.0133902045666754,0.6241830065359477,3.402597402597403,4.467171717171717,2.453781512605042,0,46,14
BP,196613,Ho,Er,1,57,2.166666666666666,-1.6666666666666679,6.0,16.916666666666664,14.75,0,41,16
BP,196613,Ho,Tm,2,55,2.541666666666667,1.333333333333334,3.75,8.666666666666668,6.125,0,39,16
BP,196613,Ho,Yb,3,57,2.533333333333333,2.666666666666666,2.4,7.7333333333333325,5.2,0,41,16
BP,196613,Ho,Lu,4,54,1.7000000000000002,0.9000000000000004,2.5,5.0,3.3,0,40,14
BP,196613,Er,Tm,1,55,0.47499999999999964,-6.0,6.949999999999999,12.6,12.125,0,39,16
BP,196613,Er,Yb,2,58,5.458333333333334,5.333333333333334,5.583333333333334,14.75,9.291666666666668,0,42,16
BP,196613,Er,Lu,3,60,2.3779761904761902,0.8809523809523805,3.875,8.169642857142858,5.791666666666666,0,46,14
BP,196613,Tm,Yb,1,55,9.75,0.0,19.5,42.0,32.25,0,39,16
BP,196613,Tm,Lu,2,52,2.8,0.0,5.6,31.8,29.0,0,38,14
BP,196613,Yb,Lu,1,54,0.0,-10.0,10.0,27.5,27.5,0,20,34
BP,262147,La,Ce,1,68,-2.1375,-0.2749999999999999,-4.0,12.9375,15.075,0,62,6
BP,262147,La,Pr,2,72,-4.6875,0.0535714285714286,-9.428571428571429,6.126785714285714,10.814285714285715,0,61,11
BP,262147,La,Nd,3,77,5.591491841491841,0.18298368298368306,11.0,10.636363636363637,5.044871794871795,0,61,16
BP,262147,La,Sm,5,74,2.2639895565427475,0.31369339879978164,4.2142857142857135,6.155015197568389,3.891025641025641,0,49,25
BP,262147,La,Eu,6,83,1.5314375340971083,0.5051827605019092,2.5576923076923075,3.5186170212765955,1.9871794871794872,0,49,34
BP,262147,La,Gd,7,68,1.7150375939849627,0.5015037593984963,2.928571428571429,3.3721804511278197,1.657142857142857,0,45,23
BP,262147,La,Tb,8,58,1.5910868226600987,0.5678879310344827,2.6142857142857148,3.871875,2.2807881773399012,0,36,22
BP,262147,La,Dy,9,68,1.681578947368421,0.4881578947368421,2.875,3.7375,2.0559210526315788,0,46,22
BP,262147,La,Ho,10,52,1.430808080808081,0.3727272727272726,2.4888888888888894,3.7474747474747474,2.3166666666666664,0,36,16
BP,262147,La,Er,11,69,1.1209150326797386,0.5555555555555556,1.6862745098039218,2.541666666666667,1.420751633986928,0,42,27
BP,262147,La,Tm,12,48,1.5157677571470676,0.420424403183024,2.611111111111111,3.567049808429119,2.051282051282051,0,32,16
BP,262147,La,Yb,13,52,1.377454501915709,0.4493534482758621,2.305555555555556,3.0364583333333335,1.6590038314176245,0,34,18
BP,262147,La,Lu,14,56,2.168741956241956,0.28986486486486496,4.0476190476190474,3.8791666666666664,1.7104247104247103,0,41,15
BP,262147,Ce,Pr,1,68,4.358333333333334,0.916666666666667,7.800000000000001,9.775,5.416666666666666,0,57,11
BP,262147,Ce,Nd,2,65,7.941391941391941,0.5494505494505495,15.333333333333332,12.178571428571429,4.237179487179487,0,46,19
BP,262147,Ce,Sm,4,65,2.391530296329058,0.3544891640866874,4.428571428571429,5.582706766917293,3.1911764705882355,0,46,19
BP,262147,Ce,Eu,5,68,2.0175770308123253,0.5637254901960784,3.471428571428572,4.408333333333333,2.3907563025210083,0,45,23
BP,262147,Ce,Gd,6,57,1.9979166666666666,0.4458333333333333,3.55,3.80625,1.8083333333333333,0,40,17
BP,262147,Ce,Tb,7,53,2.6198275862068967,0.4896551724137932,4.75,5.4,2.780172413793103,0,37,16
BP,262147,Ce,Dy,8,55,2.5174688057040995,0.43493761140819953,4.6,4.823529411764706,2.306060606060606,0,39,16
BP,262147,Ce,Ho,9,52,2.127184139784946,0.46270161290322576,3.7916666666666665,4.140625,2.013440860215054,0,36,16
BP,262147,Ce,Er,10,55,1.3268140461688849,0.5356793743890518,2.117948717948718,2.7151515151515153,1.3883374689826304,0,35,20
BP,262147,Ce,Tm,11,48,2.058426487305798,0.420424403183024,3.6964285714285716,3.907327586206897,1.8489010989010988,0,32,16
BP,262147,Ce,Yb,12,50,1.8074074074074074,0.4037037037037037,3.211111111111111,3.4,1.5925925925925926,0,34,16
BP,262147,Ce,Lu,13,48,2.2456797235023043,0.3663594470046083,4.125,3.852822580645161,1.6071428571428572,0,33,15
BP,262147,Pr,Nd,1,71,6.392857142857143,1.785714285714286,11.0,14.571428571428571,8.178571428571429,0,46,25
BP,262147,Pr,Sm,3,70,1.9353911753800526,0.7041156840934373,3.166666666666668,7.061827956989248,5.126436781609195,0,45,25
BP,262147,Pr,Eu,4,73,1.726541777188329,0.7607758620689655,2.6923076923076925,4.002403846153847,2.2758620689655173,0,44,29
BP,262147,Pr,Gd,5,62,1.23361013986014,0.7115384615384615,1.7556818181818183,3.09375,1.86013986013986,0,39,23
BP,262147,Pr,Tb,6,58,2.0295360195360193,0.7892307692307692,3.2698412698412698,4.412393162393162,2.3828571428571426,0,36,22
BP,262147,Pr,Dy,7,60,1.7867724867724866,0.7592592592592591,2.814285714285714,4.17962962962963,2.392857142857143,0,38,22
BP,262147,Pr,Ho,8,52,1.688793103448276,0.5061576354679804,2.8714285714285714,3.5637931034482757,1.875,0,36,16
BP,262147,Pr,Er,9,60,1.2509971509971507,0.9131054131054128,1.5888888888888888,2.824074074074074,1.5730769230769233,0,34,26
BP,262147,Pr,Tm,10,48,1.7627442002442004,0.5096153846153846,3.0158730158730163,3.664529914529915,1.9017857142857142,0,32,16
BP,262147,Pr,Yb,11,50,1.4513773263773264,0.5251322751322751,2.3776223776223775,2.8722527472527473,1.4208754208754208,0,34,16
BP,262147,Pr,Lu,12,48,1.648426573426573,0.4423076923076923,2.854545454545454,3.102272727272727,1.453846153846154,0,33,15
BP,262147,Nd,Sm,2,78,3.5636363636363635,0.6606060606060606,6.466666666666667,9.096969696969698,5.533333333333333,0,51,27
BP,262147,Nd,Eu,3,80,2.0580431248395654,0.7853170189098997,3.330769230769231,4.421836228287841,2.363793103448276,0,52,28
BP,262147,Nd,Gd,4,72,1.3767642832995266,0.6260775862068966,2.127450980392157,3.2876838235294117,1.910919540229885,0,47,25
BP,262147,Nd,Tb,5,59,2.366056166056166,0.7606837606837609,3.9714285714285715,5.396825396825397,3.0307692307692307,0,37,22
BP,262147,Nd,Dy,6,71,2.0115259740259743,0.6025974025974024,3.420454545454546,4.301298701298702,2.2897727272727275,0,47,24
BP,262147,Nd,Ho,7,52,1.7977207977207978,0.5398860398860399,3.055555555555556,3.925925925925926,2.128205128205128,0,36,16
BP,262147,Nd,Er,8,65,1.3246753246753245,0.5826839826839827,2.0666666666666664,2.776190476190476,1.4515151515151516,0,42,23
BP,262147,Nd,Tm,9,48,1.6423076923076925,0.5096153846153846,2.7750000000000004,3.3923076923076927,1.75,0,32,16
BP,262147,Nd,Yb,10,51,1.522161172161172,0.510989010989011,2.533333333333333,3.095238095238095,1.5730769230769233,0,34,17
BP,262147,Nd,Lu,11,56,2.3406862745098036,0.3480392156862744,4.333333333333333,3.958333333333333,1.6176470588235294,0,41,15
BP,262147,Sm,Eu,1,77,2.8999999999999995,1.8571428571428568,3.9428571428571426,6.685714285714285,3.7857142857142856,0,51,26
BP,262147,Sm,Gd,2,72,2.2135934241197397,1.1754385964912282,3.251748251748251,4.728744939271255,2.515151515151515,0,47,25
BP,262147,Sm,Tb,3,59,2.003211462450593,0.8814229249011858,3.125,4.304347826086957,2.3011363636363638,0,37,22
BP,262147,Sm,Dy,4,70,1.478494623655914,0.6117511520737329,2.3452380952380953,4.103494623655914,2.625,0,46,24
BP,262147,Sm,Ho,5,52,1.5125641025641023,0.5584615384615383,2.4666666666666663,3.669230769230769,2.1566666666666667,0,36,16
BP,262147,Sm,Er,6,65,1.4770398481973435,0.5540796963946868,2.4000000000000004,3.170588235294118,1.6935483870967742,0,42,23
BP,262147,Sm,Tm,7,48,1.6175000000000002,0.45999999999999996,2.7750000000000004,3.43,1.8125,0,32,16
BP,262147,Sm,Yb,8,51,1.660737812911726,0.5942028985507244,2.7272727272727275,3.4940711462450595,1.8333333333333335,0,34,17
BP,262147,Sm,Lu,9,56,1.8685072709857193,0.3329741379310345,3.404040404040404,3.481534090909091,1.6130268199233715,0,41,15
BP,262147,Eu,Gd,1,70,3.9749999999999996,2.083333333333334,5.866666666666665,15.975,12.0,0,46,24
BP,262147,Eu,Tb,2,58,-6.917424242424243,0.8318181818181816,-14.666666666666668,11.174242424242426,18.09166666666667,0,36,22
BP,262147,Eu,Dy,3,69,1.6994147157190636,0.6488294314381271,2.75,5.721153846153847,4.021739130434783,0,46,23
BP,262147,Eu,Ho,4,51,1.9139610389610393,0.6493506493506496,3.178571428571429,4.896103896103896,2.982142857142857,0,35,16
BP,262147,Eu,Er,5,68,1.505555555555555,0.7444444444444442,2.266666666666666,3.4499999999999997,1.9444444444444446,0,41,27
BP,262147,Eu,Tm,6,47,1.5914682539682539,0.5079365079365079,2.675,3.5428571428571427,1.9513888888888888,0,31,16
BP,262147,Eu,Yb,7,51,1.5484848484848484,0.6636363636363638,2.433333333333333,3.3484848484848486,1.7999999999999998,0,33,18
BP,262147,Eu,Lu,8,55,2.001190476190476,0.4023809523809525,3.5999999999999996,3.7333333333333334,1.7321428571428572,0,40,15
BP,262147,Gd,Tb,1,65,-6.971491228070175,0.7236842105263159,-14.666666666666664,12.736842105263158,19.708333333333332,0,43,22
BP,262147,Gd,Dy,2,74,0.3336120401337792,0.6672240802675584,0.0,7.6923076923076925,7.358695652173913,0,50,24
BP,262147,Gd,Ho,3,57,3.251666666666666,0.5699999999999998,5.933333333333333,6.96,3.7083333333333335,0,41,16
BP,262147,Gd,Er,4,69,2.0109003899326483,0.45037220843672476,3.5714285714285716,4.629032258064516,2.618131868131868,0,46,23
BP,262147,Gd,Tm,5,54,2.4000000000000004,0.34285714285714297,4.457142857142857,5.0285714285714285,2.6285714285714286,0,38,16
BP,262147,Gd,Yb,6,57,1.9463024897807508,0.448160535117057,3.4444444444444446,4.337606837606838,2.391304347826087,0,40,17
BP,262147,Gd,Lu,7,60,1.79697888318578,0.3342175066312998,3.2597402597402603,3.824451410658307,2.0274725274725274,0,45,15
BP,262147,Tb,Dy,1,66,7.616666666666666,4.4,10.833333333333332,17.866666666666667,10.25,0,44,22
BP,262147,Tb,Ho,2,57,0.9603174603174605,1.1428571428571432,0.7777777777777777,5.293650793650794,4.333333333333334,0,41,16
BP,262147,Tb,Er,3,63,2.6622807017543852,1.1578947368421049,4.166666666666666,5.684210526315789,3.0219298245614037,0,41,22
BP,262147,Tb,Tm,4,54,2.439583333333333,0.8374999999999999,4.041666666666666,5.15625,2.716666666666667,0,38,16
BP,262147,Tb,Yb,5,56,2.506944444444444,0.7222222222222223,4.291666666666666,5.0625,2.5555555555555554,0,40,16
BP,262147,Tb,Lu,6,54,1.7568922305764412,0.5137844611528823,3.0,3.8095238095238093,2.052631578947368,0,39,15
