build_id,reference,Atomic Number_metal,metal_symbol,metal_ox,SMILES_FOR_ARCHITECTOR,COORDLIST,DONOR_TYPES,DENTATE,coreCN,n_ligs,inner_sphere_anion,fill_ligand,n_fill,xyz_path,mol2_path,sdf_path,energy_eV,status,note,qc_status,smiles_for_architector_original,smiles_for_architector_used,simplified_ligand,ligtype_override
a54f39d3a113,,58,Ce,3,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,"[9, 12]","[""O(ether)"", ""O(amide_carbonyl)""]",2,9,4,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig4_nitrate_a54f39d3a113.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig4_nitrate_a54f39d3a113.mol2,,-9556.147879437172,ok,"built (large_ligand_fast attempt 1, seed 61453)",accepted,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,False,
a23ff5b4acd2,,59,Pr,3,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,"[4, 7, 10, 17, 20, 23]","[""O(ether)"", ""O(ether)"", ""O(ether)"", ""O(ether)"", ""O(ether)"", ""O(ether)""]",6,9,1,nitrate,nitrate,3,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig1_nitrate_a23ff5b4acd2.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig1_nitrate_a23ff5b4acd2.mol2,,-2890.779477853121,ok,"built (large_ligand_fast attempt 2, seed 69372)",accepted,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,False,
67942a553292,,62,Sm,3,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,"[11, 20]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)""]",2,9,4,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig4_nitrate_67942a553292.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig4_nitrate_67942a553292.mol2,,-10964.02629793115,ok,"built (large_ligand_fast attempt 1, seed 61453)",accepted,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,False,
4c7560f50545,,62,Sm,3,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,"[9, 12]","[""O(ether)"", ""O(amide_carbonyl)""]",2,9,4,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig4_nitrate_4c7560f50545.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig4_nitrate_4c7560f50545.mol2,,-9555.86694753352,ok,"built (large_ligand_fast attempt 1, seed 61453)",accepted,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,False,
0d10d9826758,,63,Eu,3,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,"[11, 20]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)""]",2,9,4,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig4_nitrate_0d10d9826758.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig4_nitrate_0d10d9826758.mol2,,-10961.633485696397,ok,"built (large_ligand_fast attempt 1, seed 61453)",accepted,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,False,
7243680b7bcc,,63,Eu,3,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,"[9, 12]","[""O(ether)"", ""O(amide_carbonyl)""]",2,9,4,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig4_nitrate_7243680b7bcc.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig4_nitrate_7243680b7bcc.mol2,,-9557.078209883546,ok,"built (large_ligand_fast attempt 1, seed 61453)",accepted,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,False,
9be4eee26d31,,64,Gd,3,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,"[11, 20]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)""]",2,9,4,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig4_nitrate_9be4eee26d31.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig4_nitrate_9be4eee26d31.mol2,,-10961.844464464271,ok,"built (large_ligand_fast attempt 2, seed 69372)",accepted,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,False,
4da09d754091,,57,La,3,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,"[9, 12]","[""O(ether)"", ""O(amide_carbonyl)""]",2,9,4,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig4_nitrate_4da09d754091.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig4_nitrate_4da09d754091.mol2,,-9558.997004831355,ok,"built (large_ligand_fast attempt 2, seed 69372)",accepted,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,False,
5f7899a8a6a7,,64,Gd,3,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,"[9, 12]","[""O(ether)"", ""O(amide_carbonyl)""]",2,9,4,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig4_nitrate_5f7899a8a6a7.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig4_nitrate_5f7899a8a6a7.mol2,,-9554.534632674107,ok,"built (large_ligand_fast attempt 1, seed 61453)",accepted,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,False,
03f10b544421,,59,Pr,3,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,"[9, 12]","[""O(ether)"", ""O(amide_carbonyl)""]",2,9,4,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig4_nitrate_03f10b544421.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig4_nitrate_03f10b544421.mol2,,-9556.662831557316,ok,"built (large_ligand_fast attempt 1, seed 61453)",accepted,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,False,
a899d73ff41d,,63,Eu,3,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc(C(=O)N(CCCCCCCC)CCCCCCCC)s1,"[18, 24, 42]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""S(donor)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_a899d73ff41d.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_a899d73ff41d.mol2,,-10970.128311449193,ok,"built (large_ligand_fast attempt 1, seed 61453)",accepted,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc(C(=O)N(CCCCCCCC)CCCCCCCC)s1,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc(C(=O)N(CCCCCCCC)CCCCCCCC)s1,False,
4e8cb6ac0b5c,,57,La,3,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,"[9, 12]","[""O(ether)"", ""O(amide_carbonyl)""]",2,9,4,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig4_nitrate_4e8cb6ac0b5c.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig4_nitrate_4e8cb6ac0b5c.mol2,,-9558.248905121362,ok,"built (large_ligand_fast attempt 1, seed 61453)",accepted,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,False,
03fbdef178b7,,60,Nd,3,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,"[9, 12]","[""O(ether)"", ""O(amide_carbonyl)""]",2,9,4,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Nd/Nd_Z60_ox3_CN9_nlig4_nitrate_03fbdef178b7.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Nd/Nd_Z60_ox3_CN9_nlig4_nitrate_03fbdef178b7.mol2,,-9557.30892640428,ok,"built (large_ligand_fast attempt 1, seed 61453)",accepted,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,False,
5a0a32c8248c,,69,Tm,3,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,"[3, 10, 19]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)""]",3,8,2,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tm/Tm_Z69_ox3_CN8_nlig2_nitrate_5a0a32c8248c.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tm/Tm_Z69_ox3_CN8_nlig2_nitrate_5a0a32c8248c.mol2,,-4317.375980798557,ok,"built (large_ligand_fast attempt 1, seed 61453)",accepted,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,False,
1d2f8dd1ad95,,68,Er,3,CCCCN(CCCC)C(=O)c1ccccc1C(=O)O,"[10, 18, 19]","[""O(amide_carbonyl)"", ""O(ester_carbonyl)"", ""O(hydroxyl)""]",3,8,2,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig2_nitrate_1d2f8dd1ad95.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig2_nitrate_1d2f8dd1ad95.mol2,,-3749.2188675546354,ok,"built (large_ligand_fast attempt 1, seed 61453)",accepted,CCCCN(CCCC)C(=O)c1ccccc1C(=O)O,CCCCN(CCCC)C(=O)c1ccccc1C(=O)O,False,
ef5a86eedea6,,62,Sm,3,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,"[9, 12]","[""O(ether)"", ""O(amide_carbonyl)""]",2,9,4,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig4_nitrate_ef5a86eedea6.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig4_nitrate_ef5a86eedea6.mol2,,-9556.162798085468,ok,"built (large_ligand_fast attempt 1, seed 61453)",accepted,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,False,
0453c5e4f135,,58,Ce,3,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,"[6, 9, 12, 19, 22, 25]","[""O(ether)"", ""O(ether)"", ""O(ether)"", ""O(ether)"", ""O(ether)"", ""O(ether)""]",6,9,1,nitrate,nitrate,3,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_0453c5e4f135.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_0453c5e4f135.mol2,,,existing_ok,recovered_from_disk,accepted,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,False,
1c8d038cf561,,58,Ce,3,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,"[3, 7, 14, 17, 20, 27]","[""N(aromatic)"", ""O(ether)"", ""O(ether)"", ""O(ether)"", ""O(ether)"", ""O(ether)""]",6,9,1,nitrate,nitrate,3,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_1c8d038cf561.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_1c8d038cf561.mol2,,,existing_ok,recovered_from_disk,accepted,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,False,
e8a79da64745,,58,Ce,3,C1COCCOCCOCCOCCOCCO1,"[2, 5, 8, 11, 14, 17]","[""O(ether)"", ""O(ether)"", ""O(ether)"", ""O(ether)"", ""O(ether)"", ""O(ether)""]",6,9,1,nitrate,nitrate,3,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_e8a79da64745.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_e8a79da64745.mol2,,,existing_ok,recovered_from_disk,accepted,C1COCCOCCOCCOCCOCCO1,C1COCCOCCOCCOCCOCCO1,False,
2cd2f8a48ec8,,58,Ce,3,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,"[18, 30, 48, 51]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)"", ""N(aromatic)""]",4,9,2,water,water,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig2_water_2cd2f8a48ec8.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig2_water_2cd2f8a48ec8.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,False,
e1e2f450e02a,,58,Ce,3,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,"[26, 28, 31, 34]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(ether)"", ""O(amide_carbonyl)""]",4,9,2,water,water,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig2_water_e1e2f450e02a.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig2_water_e1e2f450e02a.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,False,
0dd26267bf56,,58,Ce,3,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,"[3, 5, 8]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_0dd26267bf56.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_0dd26267bf56.mol2,,,existing_ok,recovered_from_disk,accepted,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,False,
1f868e7f9752,,58,Ce,3,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,"[26, 28, 41]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_1f868e7f9752.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_1f868e7f9752.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,False,
27bd49628d7d,,58,Ce,3,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,"[18, 21, 25]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_27bd49628d7d.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_27bd49628d7d.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,False,
3ba1ae8a2e42,,58,Ce,3,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,"[10, 12, 15]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_3ba1ae8a2e42.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_3ba1ae8a2e42.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,False,
3fdaf88840c9,,58,Ce,3,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,"[4, 11, 22]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_3fdaf88840c9.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_3fdaf88840c9.mol2,,,existing_ok,recovered_from_disk,accepted,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,False,
4a2a29392892,,58,Ce,3,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,"[22, 25, 30]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_4a2a29392892.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_4a2a29392892.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,False,
5aa4cf743db2,,58,Ce,3,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,"[3, 10, 19]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_5aa4cf743db2.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_5aa4cf743db2.mol2,,,existing_ok,recovered_from_disk,accepted,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,False,
7f484cb99e8d,,58,Ce,3,CCN(CC)C(=O)COCC(=O)N(CC)CC,"[6, 8, 11]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_7f484cb99e8d.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_7f484cb99e8d.mol2,,,existing_ok,recovered_from_disk,accepted,CCN(CC)C(=O)COCC(=O)N(CC)CC,CCN(CC)C(=O)COCC(=O)N(CC)CC,False,
ae2559f4836f,,58,Ce,3,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,"[11, 13, 16]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_ae2559f4836f.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_ae2559f4836f.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,False,
b07fdb80b7a7,,58,Ce,3,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,"[18, 21, 25]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_b07fdb80b7a7.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_b07fdb80b7a7.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,False,
c389650f6ed2,,58,Ce,3,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,"[4, 11, 22]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_c389650f6ed2.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_c389650f6ed2.mol2,,,existing_ok,recovered_from_disk,accepted,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,False,
c833e23c281d,,58,Ce,3,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,"[18, 20, 23]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_c833e23c281d.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_c833e23c281d.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,False,
