label,draw,candidate,status,regime_status,in_domain,on_spec,purity_mol,recovery_from_feed,recovery_total,net_product_mol_h,n_stages_total,n_ext,n_scr,n_str,oa_ext,s_over_a,w_over_a,consumption_index,consumption_index_incomplete,acid_mol_per_kg_oxide,throughput_kg_oxide_per_h,throughput_mol_T_per_h_per_L_org,max_loading,flags,n_flags,ood_distance_max,balance_rel_max,iterations,front,feed_stage_offset,scrub_return_offset,scrub_acid_M,scrub_target_mM,strip_acid_M,ligand_total_M,saponification_degree,scrub_complexant_M,strip_anion_M,feed_dilution,f_bleed
transfer-unsupported,50,90,converged_newton,INADMISSIBLE,False,False,0.952483164,0.0008719379985,0.2560266428,-0.02031555822,62,26,6,30,0.6529475227,4.190971801,4.905794348,6152.56853,False,6152.56853,0.003230582583,0.0294081799,0.6377788492,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.060688047e-15,13,2,2,0,1.66467028,9.429210767,2.629501691,0.2616751993,0,0,0,0,0
transfer-unsupported,51,90,converged_newton,INADMISSIBLE,False,False,0.9999717186,5.808852784e-06,0.1559217273,-0.02782342689,62,26,6,30,0.6529475227,4.190971801,4.905794348,10102.64248,False,10102.64248,0.001967443744,0.01790975407,0.3679131125,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL|THIRD_PHASE_RISK,6,3.682662879,1.243550666e-12,4,2,2,0,1.66467028,9.429210767,2.629501691,0.2616751993,0,0,0,0,0
transfer-unsupported,52,90,converged_newton,INADMISSIBLE,False,False,0.9999600623,0.009060051839,0.2688905617,-0.01935076431,62,26,6,30,0.6529475227,4.190971801,4.905794348,5858.225204,False,5858.225204,0.003392901441,0.03088577784,0.6705997938,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,6.576265892e-15,18,3,2,0,1.66467028,9.429210767,2.629501691,0.2616751993,0,0,0,0,0
transfer-unsupported,53,90,converged_newton,INADMISSIBLE,False,False,0.9999986853,0.03546582025,0.1983111508,-0.02464422012,62,26,6,30,0.6529475227,4.190971801,4.905794348,7943.181505,False,7943.181505,0.002502319848,0.02277876215,0.8559127765,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.053866521e-12,71,4,2,0,1.66467028,9.429210767,2.629501691,0.2616751993,0,0,0,0,0
transfer-unsupported,54,90,converged_newton,INADMISSIBLE,False,False,0.9990143333,0.0010860656,0.263461171,-0.01975796861,62,26,6,30,0.6529475227,4.190971801,4.905794348,5978.951128,False,5978.951128,0.003324392575,0.03026213767,0.5590676847,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,2.121376094e-15,9,2,2,0,1.66467028,9.429210767,2.629501691,0.2616751993,0,0,0,0,0
transfer-unsupported,55,90,converged_newton,INADMISSIBLE,False,False,0.9999999998,0.0003257638741,0.2415182812,-0.02140368534,62,26,6,30,0.6529475227,4.190971801,4.905794348,6522.162452,False,6522.162452,0.0030475139,0.0277416951,0.47433803,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,4,0,1.591032071e-14,6,5,2,0,1.66467028,9.429210767,2.629501691,0.2616751993,0,0,0,0,0
transfer-unsupported,56,90,converged_newton,INADMISSIBLE,False,False,0.9999999974,0.0008486986019,0.258030571,-0.02016526361,62,26,6,30,0.6529475227,4.190971801,4.905794348,6104.786187,False,6104.786187,0.003255868449,0.0296383586,0.5185446385,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,5.006447582e-14,8,5,2,0,1.66467028,9.429210767,2.629501691,0.2616751993,0,0,0,0,0
transfer-unsupported,57,90,converged_newton,INADMISSIBLE,False,False,0.8658430929,0.0002955219699,0.1333680872,-0.02951494989,62,26,6,30,0.6529475227,4.190971801,4.905794348,11811.08238,False,11811.08238,0.00168285853,0.01531915842,0.9189777986,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.909238485e-15,36,4,2,0,1.66467028,9.429210767,2.629501691,0.2616751993,0,0,0,0,0
transfer-unsupported,58,90,converged_newton,INADMISSIBLE,False,False,1,0.0003661940153,0.2434197924,-0.021261072,62,26,6,30,0.6529475227,4.190971801,4.905794348,6471.213576,False,6471.213576,0.003071507454,0.02796010981,0.4742440351,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,4,0,7.594526417e-14,6,10,2,0,1.66467028,9.429210767,2.629501691,0.2616751993,0,0,0,0,0
transfer-unsupported,59,90,converged_newton,INADMISSIBLE,False,False,0.9600531489,8.242574556e-05,0.2334124806,-0.02201162039,62,26,6,30,0.6529475227,4.190971801,4.905794348,6748.659974,False,6748.659974,0.002945233692,0.02681063246,0.547907256,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,6.364128283e-16,8,2,2,0,1.66467028,9.429210767,2.629501691,0.2616751993,0,0,0,0,0
transfer-unsupported,60,90,converged_newton,INADMISSIBLE,False,False,0.9575540642,7.945978366e-06,0.1871883786,-0.02547842804,62,26,6,30,0.6529475227,4.190971801,4.905794348,8415.166996,False,8415.166996,0.002361971039,0.02150115883,0.4879665546,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,4,0,1.697100875e-15,7,2,2,0,1.66467028,9.429210767,2.629501691,0.2616751993,0,0,0,0,0
transfer-unsupported,61,90,converged_newton,INADMISSIBLE,False,False,0.9999999991,0.01818891878,0.2558384722,-0.02032967102,62,26,6,30,0.6529475227,4.190971801,4.905794348,6157.093779,False,6157.093779,0.003228208218,0.02938656591,0.7292790013,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.484963266e-15,13,6,2,0,1.66467028,9.429210767,2.629501691,0.2616751993,0,0,0,0,0
transfer-unsupported,62,90,converged_newton,INADMISSIBLE,False,False,1,0.0009311487266,0.2591879607,-0.02007845938,62,26,6,30,0.6529475227,4.190971801,4.905794348,6077.525595,False,6077.525595,0.003270472567,0.02977130073,0.5203331336,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,2.69414764e-14,8,6,2,0,1.66467028,9.429210767,2.629501691,0.2616751993,0,0,0,0,0
transfer-unsupported,63,90,converged_newton,INADMISSIBLE,False,False,1,0.0002868353924,0.23880097,-0.02160748368,62,26,6,30,0.6529475227,4.190971801,4.905794348,6596.378001,False,6596.378001,0.00301322646,0.02742957456,0.467016545,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,4,0,6.364128283e-16,6,7,2,0,1.66467028,9.429210767,2.629501691,0.2616751993,0,0,0,0,0
transfer-unsupported,0,91,converged_newton,INADMISSIBLE,False,False,1,1.161154709e-07,0.4411550007,-0.06413334989,71,20,27,24,1.557007486,2.861243723,1.107635281,2706.412702,False,2706.412702,0.005566559972,0.02125013871,0.604154316,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,8.126668566e-14,40,5,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,1,91,failed,INADMISSIBLE,False,,,,,,71,20,27,24,1.557007486,2.861243723,1.107635281,,True,,,,,HIGH_LOADING|NOT_CONVERGED|OA_ASSUMED|OOD_METAL|THIRD_PHASE_RISK,5,6.762494318,0.9999998486,20,14,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,2,91,converged_newton,INADMISSIBLE,False,False,0.9999982877,0.009766930893,0.1866293751,-0.08322277181,71,20,27,24,1.557007486,2.861243723,1.107635281,6397.425358,False,6397.425358,0.00235491745,0.008989811072,0.9350315868,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,2.779099921e-15,77,2,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,3,91,converged_newton,INADMISSIBLE,False,False,0.9532201476,2.442750963e-10,0.4119151035,-0.06632634218,71,20,27,24,1.557007486,2.861243723,1.107635281,2898.528087,False,2898.528087,0.005197606563,0.01984167259,0.6648473216,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,3.640862434e-13,69,3,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,4,91,converged_newton,INADMISSIBLE,False,False,0.9109152478,8.075257852e-26,0.1548103574,-0.08560919814,71,20,27,24,1.557007486,2.861243723,1.107635281,7712.323108,False,7712.323108,0.001953420312,0.007457110459,0.9540482312,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.095080247e-13,28,4,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,5,91,converged_newton,INADMISSIBLE,False,False,0.9077661947,2.28493031e-22,0.3697770149,-0.06948669883,71,20,27,24,1.557007486,2.861243723,1.107635281,3228.831023,False,3228.831023,0.00466590184,0.0178119093,0.611608129,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,6.616904574e-16,19,4,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,6,91,failed,INADMISSIBLE,False,,,,,,71,20,27,24,1.557007486,2.861243723,1.107635281,,True,,,,,HIGH_LOADING|NOT_CONVERGED|OA_ASSUMED|OOD_METAL|THIRD_PHASE_RISK,5,6.415226584,1,20,11,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,7,91,failed,INADMISSIBLE,False,,,,,,71,20,27,24,1.557007486,2.861243723,1.107635281,,True,,,,,HIGH_LOADING|NOT_CONVERGED|OA_ASSUMED|THIRD_PHASE_RISK,4,0,1,20,7,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,8,91,failed,INADMISSIBLE,False,,,,,,71,20,27,24,1.557007486,2.861243723,1.107635281,,True,,,,,HIGH_LOADING|NOT_CONVERGED|OA_ASSUMED|THIRD_PHASE_RISK,4,0,1,20,12,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,9,91,converged_newton,INADMISSIBLE,False,False,0.9941357421,4.311323407e-06,0.3994461849,-0.06726151107,71,20,27,24,1.557007486,2.861243723,1.107635281,2989.007136,False,2989.007136,0.005040271878,0.0192410532,0.7199478317,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.43860208e-15,80,2,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,10,91,converged_newton,INADMISSIBLE,False,False,1,1.7614905e-05,0.3995155575,-0.06725630813,71,20,27,24,1.557007486,2.861243723,1.107635281,2988.48812,False,2988.48812,0.005041147232,0.01924439483,0.7133086164,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.191042823e-15,36,1,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,11,91,converged_newton,INADMISSIBLE,False,False,0.9999270059,2.391353167e-10,0.4576509889,-0.06289615078,71,20,27,24,1.557007486,2.861243723,1.107635281,2608.860302,False,2608.860302,0.005774708825,0.02204473933,0.5392892684,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,5.274996326e-13,13,2,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,12,91,converged_newton,INADMISSIBLE,False,False,1,7.053737017e-05,0.3811354089,-0.06863481928,71,20,27,24,1.557007486,2.861243723,1.107635281,3132.607124,False,3132.607124,0.00480922376,0.01835903547,0.7433872057,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,3.477390908e-14,79,1,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,13,91,converged_newton,INADMISSIBLE,False,False,0.9400761261,8.278554021e-09,0.375136676,-0.06908472425,71,20,27,24,1.557007486,2.861243723,1.107635281,3182.699996,False,3182.699996,0.004733530848,0.01807008056,0.733923936,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,9.263666403e-16,79,4,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,14,91,converged_newton,INADMISSIBLE,False,False,0.9347929224,1.243312944e-14,0.4140193869,-0.06616852093,71,20,27,24,1.557007486,2.861243723,1.107635281,2883.796109,False,2883.796109,0.005224158727,0.01994303451,0.6173091195,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.790666716e-12,15,3,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,15,91,failed,INADMISSIBLE,False,,,,,,71,20,27,24,1.557007486,2.861243723,1.107635281,,True,,,,,HIGH_LOADING|NOT_CONVERGED|OA_ASSUMED|THIRD_PHASE_RISK,4,0,1,20,7,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,16,91,converged_newton,INADMISSIBLE,False,False,0.9137836412,1.31206398e-12,0.3713011178,-0.06937239111,71,20,27,24,1.557007486,2.861243723,1.107635281,3215.577438,False,3215.577438,0.0046851332,0.01788532431,0.7202777216,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.191042823e-15,38,4,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,17,91,failed,INADMISSIBLE,False,,,,,,71,20,27,24,1.557007486,2.861243723,1.107635281,,True,,,,,HIGH_LOADING|NOT_CONVERGED|OA_ASSUMED|OOD_METAL|THIRD_PHASE_RISK,5,2.945999181,1,20,9,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,18,91,converged_newton,INADMISSIBLE,False,False,0.8961030639,1.594697285e-28,0.2882395388,-0.07560200954,71,20,27,24,1.557007486,2.861243723,1.107635281,4142.205827,False,4142.205827,0.003637049736,0.01388430409,0.7797158102,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.720395189e-15,74,3,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,19,91,failed,INADMISSIBLE,False,,,,,,71,20,27,24,1.557007486,2.861243723,1.107635281,,True,,,,,HIGH_LOADING|NOT_CONVERGED|OA_ASSUMED|OOD_METAL|THIRD_PHASE_RISK,5,3.891260823,1,20,14,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,20,91,converged_newton,INADMISSIBLE,False,False,1,1.452173463e-05,0.4020516955,-0.06706609778,71,20,27,24,1.557007486,2.861243723,1.107635281,2969.636767,False,2969.636767,0.005073148602,0.01936655889,0.7069302241,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,4.042632501e-15,78,1,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,21,91,failed,INADMISSIBLE,False,,,,,,71,20,27,24,1.557007486,2.861243723,1.107635281,,True,,,,,HIGH_LOADING|NOT_CONVERGED|OA_ASSUMED|OOD_METAL|THIRD_PHASE_RISK,5,7.363389309,0.9999999999,20,10,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,22,91,converged_newton,INADMISSIBLE,False,False,0.8976072573,3.693635351e-24,0.342991305,-0.07149562707,71,20,27,24,1.557007486,2.861243723,1.107635281,3480.984736,False,3480.984736,0.004327915735,0.01652165973,0.6803701191,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.191042823e-15,33,3,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,23,91,converged_newton,INADMISSIBLE,False,False,1,8.925873303e-29,0.1973249816,-0.08242060133,71,20,27,24,1.557007486,2.861243723,1.107635281,6050.665698,False,6050.665698,0.002489876216,0.009505011216,0.1507509898,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL|THIRD_PHASE_RISK,6,4.548086926,3.970142744e-16,6,10,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,24,91,converged_newton,INADMISSIBLE,False,False,1,3.028235093e-08,0.4472478643,-0.06367638512,71,20,27,24,1.557007486,2.861243723,1.107635281,2669.543205,False,2669.543205,0.005643440639,0.02154362784,0.5840843702,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.141043771e-14,15,4,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,25,91,converged_newton,INADMISSIBLE,False,False,0.9999999999,4.270776738e-06,0.4146015505,-0.06612485866,71,20,27,24,1.557007486,2.861243723,1.107635281,2879.746821,False,2879.746821,0.005231504554,0.01997107693,0.683495812,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,9.263666403e-16,80,1,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,26,91,failed,INADMISSIBLE,False,,,,,,71,20,27,24,1.557007486,2.861243723,1.107635281,,True,,,,,HIGH_LOADING|NOT_CONVERGED|OA_ASSUMED|OOD_METAL|THIRD_PHASE_RISK,5,7.840257882,1,20,16,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,27,91,converged_newton,INADMISSIBLE,False,False,1,0.00956173531,0.1172279877,-0.08842787587,71,20,27,24,1.557007486,2.861243723,1.107635281,10184.83317,False,10184.83317,0.001479200333,0.005646793066,0.9687947117,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,3.705466561e-15,112,4,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,28,91,converged_newton,INADMISSIBLE,False,False,1,4.006345879e-10,0.4577764278,-0.06288674286,71,20,27,24,1.557007486,2.861243723,1.107635281,2608.145428,False,2608.145428,0.005776291633,0.02205078164,0.5152105564,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,6.616904574e-16,14,3,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,29,91,converged_newton,INADMISSIBLE,False,False,1,5.665157816e-08,0.4446856528,-0.06386855098,71,20,27,24,1.557007486,2.861243723,1.107635281,2684.924709,False,2684.924709,0.00561111027,0.02142020784,0.5898743258,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,4.480464892e-14,27,8,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,30,91,converged_newton,INADMISSIBLE,False,False,1,0.0002916492197,0.3568035063,-0.07045971197,71,20,27,24,1.557007486,2.861243723,1.107635281,3346.232523,False,3346.232523,0.004502200163,0.01718698415,0.7764759547,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,3.262070356e-14,35,6,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,31,91,converged_newton,INADMISSIBLE,False,False,1,2.296570559e-08,0.4484197016,-0.06358849733,71,20,27,24,1.557007486,2.861243723,1.107635281,2662.566995,False,2662.566995,0.005658227057,0.02160007445,0.5755711212,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,5.875811262e-14,17,4,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,32,91,converged_newton,INADMISSIBLE,False,False,0.9999998647,7.482508935e-09,0.4514890285,-0.06335829781,71,20,27,24,1.557007486,2.861243723,1.107635281,2644.466248,False,2644.466248,0.005696956284,0.02174792186,0.5766637702,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,2.479089468e-12,14,3,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,33,91,converged_newton,INADMISSIBLE,False,False,0.869453105,1.704165874e-33,0.2353927035,-0.07956552218,71,20,27,24,1.557007486,2.861243723,1.107635281,5072.151684,False,5072.151684,0.002970220441,0.01133870769,0.6139560376,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.058704732e-15,58,4,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,34,91,converged_newton,INADMISSIBLE,False,False,1,1.489005097e-15,0.4298892643,-0.06497828012,71,20,27,24,1.557007486,2.861243723,1.107635281,2777.33732,False,2777.33732,0.00542440722,0.02070747579,0.366605991,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,4,0,5.293523659e-16,7,3,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,35,91,converged_newton,INADMISSIBLE,False,False,0.9523012968,3.815160656e-08,0.3826952849,-0.06851782858,71,20,27,24,1.557007486,2.861243723,1.107635281,3119.838535,False,3119.838535,0.004828906509,0.01843417365,0.7277294409,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.131736838e-13,79,3,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,36,91,converged_newton,INADMISSIBLE,False,False,1,8.249023154e-05,0.3785610536,-0.06882789592,71,20,27,24,1.557007486,2.861243723,1.107635281,3153.910012,False,3153.910012,0.004776740158,0.01823503052,0.7483519918,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.058704732e-15,66,1,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,37,91,converged_newton,INADMISSIBLE,False,False,0.9999957575,0.0004198201743,0.3469714663,-0.07119711497,71,20,27,24,1.557007486,2.861243723,1.107635281,3441.053842,False,3441.053842,0.004378138007,0.01671338141,0.7960462034,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,8.344953706e-13,115,2,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,38,91,converged_newton,INADMISSIBLE,False,False,0.9534081958,1.594986737e-16,0.4273613534,-0.06516787344,71,20,27,24,1.557007486,2.861243723,1.107635281,2793.765715,False,2793.765715,0.005392509661,0.02058570803,0.5322212412,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,9.263666403e-16,12,3,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,39,91,converged_newton,INADMISSIBLE,False,False,1,2.976813302e-09,0.4545784816,-0.06312658882,71,20,27,24,1.557007486,2.861243723,1.107635281,2626.493654,False,2626.493654,0.005735939467,0.02189673873,0.5414569791,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,9.263666403e-16,12,4,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,40,91,converged_newton,INADMISSIBLE,False,False,1,5.08261552e-06,0.4135032473,-0.0662072314,71,20,27,24,1.557007486,2.861243723,1.107635281,2887.395697,False,2887.395697,0.005217646,0.01991817241,0.6806682517,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.455719006e-15,78,3,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,41,91,converged_newton,INADMISSIBLE,False,False,0.9999978606,7.798691453e-05,0.3780063994,-0.06886949499,71,20,27,24,1.557007486,2.861243723,1.107635281,3158.53779,False,3158.53779,0.004769741448,0.0182083132,0.7528901255,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.191042823e-15,66,2,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,42,91,converged_newton,INADMISSIBLE,False,False,0.9939530162,5.702170557e-10,0.4503710682,-0.06344214483,71,20,27,24,1.557007486,2.861243723,1.107635281,2651.030631,False,2651.030631,0.005682849694,0.02169407047,0.5838179779,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,3.033708802e-15,13,2,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
transfer-unsupported,43,91,converged_newton,INADMISSIBLE,False,False,1,6.388445273e-06,0.4113622249,-0.06636780808,71,20,27,24,1.557007486,2.861243723,1.107635281,2902.423764,False,2902.423764,0.005190630258,0.0198150408,0.6830964515,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,9.263666403e-16,39,8,6,0,4.34952245,33.97822218,2.365728908,0.209732325,0,0,0,0,0
